id,x0,x1,x2,fitness1,fitness1.5,fitness0,fitness-1,fitness-0.5,fitness0.5,fitness-1.5,fitness-2.5,fitness-2,fitness2,fitness-3,fitness-3.5,fitness2.5,fitness4,fitness4.5,fitness3.5,fitness5,fitness3,fitness-4,fitness-4.5,fitness-5
65379,0.160042,1.42568,-0.164151,NA,NA,NA,242.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65540,0.154167,1.97113,-0.679971,NA,NA,NA,NA,NA,NA,NA,NA,73.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65725,0.0672763,2.23821,-1.43613,NA,NA,NA,NA,63.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65915,0.15918,3.77238,-2.10387,NA,NA,NA,NA,199.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66003,0.177692,3.36094,-1.34666,NA,NA,NA,NA,NA,226.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66395,2.66312,3.32914,-2.44385,NA,NA,150.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66479,1.36546,4.08314,-2.94709,NA,NA,NA,NA,194.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66613,-0.563202,3.71111,-2.55257,NA,NA,NA,NA,557.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66920,-0.374117,3.93939,-2.01097,NA,NA,NA,NA,280.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67180,1.28385,1.33127,-1.83854,NA,NA,195.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67238,0.768414,1.1122,-1.74836,NA,-6.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67414,0.661318,1.06694,-1.99693,19.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67610,-1.67014,-0.185108,-2.46414,NA,NA,NA,NA,NA,19.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67917,-2.5426,-0.726491,-2.93233,NA,NA,NA,NA,NA,597.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68011,-3.93443,0.0785612,-2.04468,NA,NA,NA,NA,375.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68300,-4.46689,2.1365,-1.6139,NA,NA,NA,204.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68432,-4.29431,1.69726,-1.89809,NA,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68788,-4.95244,1.15818,-1.51367,NA,NA,NA,NA,NA,NA,NA,NA,287.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68943,-3.22746,0.325804,-0.745603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.049,NA,NA,NA,NA,NA,NA,NA,NA,NA
69197,-3.01154,0.377956,-0.142234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69326,-1.9181,0.304644,-0.208674,NA,NA,NA,NA,NA,NA,NA,NA,767.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69519,-1.46684,0.190728,-1.60203,NA,NA,NA,NA,NA,NA,2429.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69686,-3.52704,-0.47727,-2.74706,NA,NA,NA,NA,NA,NA,2.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69891,-4.53985,-1.24346,-1.60474,NA,NA,NA,NA,1615.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70032,-4.16046,-1.6407,-1.77481,NA,NA,NA,15.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70298,-2.62465,-2.19866,0.068427,NA,NA,46.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70512,-1.35342,-3.02333,-1.19461,NA,NA,NA,NA,1676.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70751,-0.793433,-3.92552,-2.31543,NA,NA,NA,73.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70915,0.378349,-3.76691,-2.26844,NA,NA,NA,-24.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71158,-0.0863562,-3.28267,-1.74102,NA,NA,NA,33.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71338,-0.96507,-3.91075,-3.21157,NA,NA,253.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71497,-0.766447,-3.80816,-3.18028,NA,NA,NA,NA,59.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71686,0.0437587,-2.81647,-2.67838,NA,NA,NA,NA,9.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71930,-1.2048,-3.05336,-4.15118,70.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72059,-0.419995,-4.28729,-4.88013,NA,NA,17.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72248,-2.21022,-4.52088,-3.96741,7.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72417,-1.20348,-3.15281,-2.01622,NA,214.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72635,-0.883814,-3.28565,-1.60755,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72901,0.69327,-2.53173,-0.538742,NA,NA,352.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73012,0.603426,-1.53773,-0.42222,NA,NA,NA,NA,NA,NA,-63.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73378,0.0533399,-1.53622,-0.235375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73527,-0.199977,-2.15839,-0.334767,NA,NA,NA,NA,NA,NA,NA,710.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73682,-1.28504,-3.84305,-0.193677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.532,NA,NA,NA,NA,NA,NA,NA,NA,NA
73812,-0.620893,-3.71982,-1.01349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57,NA,NA
74003,-0.116118,-3.94218,-1.9705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74262,1.46081,-3.78606,-0.0809731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.573,NA,NA
74546,2.55125,-3.50631,-1.14711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117,NA
74627,1.43454,-0.730944,-0.825701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,898.096,NA
74965,-0.988041,-1.33823,-2.3263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.659,NA
75117,-1.47518,-1.98701,-1.68412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.966,NA,NA,NA,NA,NA,NA,NA,NA,NA
75241,-1.9849,-2.58893,-0.753844,NA,NA,NA,NA,NA,NA,NA,NA,391.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75435,-1.44915,-2.22812,-1.72272,NA,NA,NA,NA,NA,NA,395.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75672,-1.72168,-2.35288,-1.9388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.697,NA,NA,NA,NA,NA,NA,NA,NA,NA
75844,-0.630903,-2.43553,-1.96631,NA,NA,NA,NA,NA,NA,NA,NA,772.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76158,-0.691759,-1.79721,-1.0649,NA,NA,NA,NA,NA,NA,394.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76328,-0.0221946,-1.34466,-1.24249,NA,NA,NA,NA,NA,NA,NA,NA,2383.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76519,-0.690479,-2.04212,0.337405,NA,NA,NA,NA,NA,NA,3705.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76765,-2.23659,-1.00928,-0.454393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA
76900,-2.76789,0.0165855,1.07647,NA,NA,NA,NA,NA,NA,NA,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77103,-2.04561,-0.761692,-0.142805,NA,NA,NA,7418.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77240,-1.97742,-0.569878,-0.16382,NA,NA,NA,1211.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77472,-2.64672,-0.645929,-0.907676,NA,NA,NA,NA,2271.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77752,-2.84456,-0.617709,-0.701158,NA,NA,NA,NA,NA,NA,2153.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77975,-2.87641,-2.71582,-0.616386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.771,NA,NA
78199,-3.82839,-0.967861,-1.06312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.958,NA,NA,NA,NA,NA,NA,NA,NA,NA
78353,-3.59109,-1.69604,-0.506786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.066,NA,NA,NA,NA,NA,NA,NA,NA,NA
78412,-2.70917,-3.73383,-1.3956,NA,NA,NA,NA,NA,NA,6.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78687,-0.800103,-3.76193,-0.67264,NA,NA,NA,NA,NA,NA,NA,219.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78966,-1.61646,-4.82771,-1.68475,NA,NA,NA,379.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79003,-1.01143,-4.67305,-2.1236,NA,NA,NA,NA,388.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79290,-0.791741,-4.54791,-1.68324,NA,NA,NA,NA,442.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79471,-1.04488,-4.59733,-1.00791,NA,NA,56.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79757,-0.584085,-4.92659,-1.94345,NA,NA,957.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79902,-0.992043,-3.37892,-1.05586,NA,NA,NA,NA,832.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80069,-0.606249,-1.97115,0.00355622,NA,NA,NA,NA,NA,NA,NA,NA,395.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80272,0.500006,-1.8225,1.10342,NA,NA,NA,NA,NA,NA,15.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80548,1.04583,-1.47172,1.1748,NA,NA,NA,NA,NA,NA,174.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80679,0.978546,-1.69376,-0.0704082,NA,NA,NA,NA,NA,NA,NA,NA,247.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80875,1.71768,-2.07823,-0.100341,NA,NA,NA,198.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81060,1.38144,-2.91915,-1.23484,NA,NA,NA,NA,NA,NA,NA,NA,378.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81331,1.52844,-3.83722,-0.21291,NA,NA,NA,NA,NA,NA,NA,NA,51.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81426,3.68619,-2.72352,-0.177172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.872,NA,NA
81721,3.38586,-2.9922,0.148768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.638,NA,NA,NA,NA,NA,NA,NA,NA,NA
81902,3.94709,-1.42534,-0.250154,NA,NA,NA,NA,NA,NA,NA,NA,181.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82112,3.2375,-1.61024,-0.641412,NA,NA,NA,NA,NA,NA,NA,NA,1816.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82289,1.40523,-1.77933,-1.85563,NA,NA,NA,NA,13.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82579,0.173364,-0.644894,-2.69737,NA,NA,NA,NA,257.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82713,-0.504367,-0.205026,-2.6018,NA,NA,NA,NA,NA,NA,543.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82961,-2.07975,-0.0349066,-3.36254,NA,NA,NA,NA,346.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83170,-1.9776,0.567079,-4.19273,NA,NA,1.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83308,-1.50552,-1.33754,-4.28032,NA,NA,NA,NA,1290.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83495,-1.34355,-1.56492,-3.40223,NA,NA,NA,NA,NA,938.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83762,-3.05541,-1.01141,-4.95479,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83819,-2.59222,-0.662225,-4.0836,NA,NA,NA,NA,NA,318.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84068,-2.47792,-0.696608,-3.958,NA,224.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84270,-1.54245,-1.73888,-3.03287,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84434,-1.1916,-3.09466,-3.9654,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84669,-0.234165,-2.12085,-3.52704,NA,NA,NA,NA,NA,286.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84820,-0.816733,-1.38234,-1.78183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.881,NA,NA,NA
85082,-1.99085,-1.13494,-0.592141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.366,NA,NA,NA
85367,-1.0225,-1.21077,-0.915292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.838,NA,NA,NA,NA,NA,NA,NA
85442,-1.44615,-1.18752,-1.62782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321.82,NA,NA,NA,NA,NA,NA,NA
85663,-0.816105,-1.4751,-3.03162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1810.976,NA,NA,NA,NA,NA,NA,NA,NA
85979,-1.78571,-2.41326,-3.37734,-1.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86037,-3.06619,-1.70848,-1.55529,NA,NA,NA,623.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86272,-2.36929,-1.4476,-0.488107,NA,NA,NA,NA,NA,NA,560.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86402,-0.948548,-0.176283,-0.757917,NA,NA,NA,5115.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86689,-2.63112,1.17661,-1.62105,NA,NA,NA,NA,NA,NA,289.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86961,-0.380232,0.376369,-2.5397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.424,NA,NA,NA,NA,NA,NA,NA,NA,NA
87049,-0.641331,0.38209,-2.44007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87313,-0.785608,0.694339,-0.631086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87549,-0.3885,-1.25136,-0.237313,NA,NA,NA,2549.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87792,0.0134209,1.68508,-1.44006,NA,NA,NA,NA,1083.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87881,0.231254,0.693769,-1.66272,141.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88089,-0.708957,0.850125,-0.266389,NA,NA,NA,NA,2335.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88324,0.206386,1.15559,-0.974293,NA,NA,NA,NA,NA,NA,377.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88544,-0.131115,-0.222264,-0.0964605,NA,NA,NA,7065.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88711,-0.589799,-0.621983,0.692305,NA,567.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88837,-0.897335,-0.260282,-0.834731,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89037,-0.588211,-0.45261,-1.58476,51.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89378,-0.582708,-1.64083,-0.223843,NA,NA,3542.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89503,-2.14051,-0.801377,2.13378,333.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89786,-0.703896,-0.314141,2.74753,NA,NA,1478.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89974,-0.250699,-0.112893,3.18135,NA,NA,443.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90074,0.299193,-0.82987,4.31517,NA,NA,NA,NA,819.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90221,2.24501,-1.56815,4.30282,NA,NA,NA,1520.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90401,3.5107,-1.36371,4.86777,NA,NA,NA,NA,NA,NA,434.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90673,1.88774,-1.21859,4.81359,NA,NA,NA,NA,NA,NA,NA,NA,384.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90988,0.977066,-1.41272,4.25064,NA,NA,NA,NA,NA,NA,2229.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91139,1.03461,-2.66903,4.76758,NA,NA,NA,203.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91331,-0.144046,-4.05141,4.59953,NA,NA,NA,NA,NA,NA,569.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91437,0.450874,-1.27393,3.76696,NA,NA,NA,NA,NA,NA,1164.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91605,0.513788,-1.11462,3.25029,NA,NA,NA,20.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91815,-1.13353,-1.84323,2.30341,NA,NA,NA,NA,NA,NA,NA,NA,39.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92029,-2.01498,-1.75798,1.95119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.118,NA,NA,NA,NA,NA,NA,NA,NA,NA
92291,-1.39416,-0.578347,2.43387,NA,NA,NA,NA,NA,NA,NA,NA,1106.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92504,0.0175939,-1.12622,2.40357,NA,NA,NA,NA,NA,NA,28.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92694,1.15229,-1.08513,1.85338,NA,NA,NA,62.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92807,3.20776,-1.28061,2.54455,NA,NA,NA,11.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93114,2.40644,-0.712489,2.20236,NA,NA,374.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93398,2.80205,-1.10404,3.70415,NA,NA,NA,NA,72.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93518,2.14957,-1.61295,3.41015,NA,NA,NA,421.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93654,0.863023,-1.98394,4.46588,NA,NA,NA,NA,485.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93998,0.851491,-2.01614,3.63567,NA,NA,NA,NA,219.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94170,0.0301948,-2.71968,3.88256,NA,NA,NA,NA,NA,NA,NA,NA,30.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94342,0.894502,-2.98058,3.17191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94557,1.00801,-2.65906,3.54473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94742,1.79917,-3.04021,2.27665,NA,NA,NA,NA,NA,NA,NA,NA,166.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94988,3.27767,-3.42334,3.70305,NA,NA,NA,NA,NA,NA,NA,96.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95191,4.78052,-2.31635,3.70662,NA,NA,NA,NA,NA,NA,NA,NA,122.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95222,4.69091,-2.36474,2.84501,NA,NA,NA,252.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95438,3.39286,-1.41416,3.15447,NA,NA,NA,NA,NA,NA,NA,NA,388.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95608,2.94628,-0.271868,3.61914,NA,NA,NA,240.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95909,3.13496,-0.362494,4.12026,NA,NA,NA,19.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96003,2.05446,0.668363,3.22465,NA,NA,NA,14.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96338,1.3451,0.760868,3.29478,NA,NA,NA,525.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96411,-0.60343,0.33552,4.81411,NA,NA,NA,5981.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96601,-1.94237,0.607436,2.87962,NA,NA,NA,NA,NA,26.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96869,-1.37639,0.756247,1.92191,NA,NA,NA,NA,1031.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97019,-0.972344,1.43754,0.660066,NA,NA,NA,NA,440.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97347,0.366988,0.42665,0.682041,NA,NA,NA,NA,279.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97425,0.453251,0.51697,0.277221,NA,NA,NA,NA,NA,NA,144.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97756,-0.0325486,1.8097,1.29391,NA,NA,NA,NA,NA,NA,524.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97848,-0.0084133,1.36973,-0.683456,NA,NA,NA,2144.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
