id,x0,x1,x2,fitness-2,fitness-3,fitness-3.5,fitness-2.5,fitness-1.5,fitness-4,fitness-4.5,fitness-1,fitness-0.5
118590,2.22419,2.09164,-3.52321,NA,NA,NA,NA,-47.987,NA,NA,NA,NA
118737,1.68205,1.64196,-5,NA,NA,NA,NA,NA,NA,NA,-64.22,NA
118884,2.02953,2.35435,-4.79335,NA,-31.57,NA,NA,NA,NA,NA,NA,NA
119043,1.58348,2.27269,-5,-28.95,NA,NA,NA,NA,NA,NA,NA,NA
119378,1.66751,2.35071,-5,NA,NA,NA,NA,-50.353,NA,NA,NA,NA
119425,2.06501,1.296,-3.85014,NA,NA,NA,-15.711,NA,NA,NA,NA,NA
119681,2.46311,1.22904,-4.07554,NA,NA,NA,-22.91,NA,NA,NA,NA,NA
119918,1.77533,2.1299,-4.44725,-13.537,NA,NA,NA,NA,NA,NA,NA,NA
120199,2.03311,1.53207,-4.44083,NA,-9.864,NA,NA,NA,NA,NA,NA,NA
120281,1.73875,1.55132,-4.62117,NA,NA,NA,-4.475,NA,NA,NA,NA,NA
120454,1.83342,2.7027,-4.80068,NA,NA,NA,-32.613,NA,NA,NA,NA,NA
120649,1.29138,1.5597,-4.20854,NA,NA,-36.599,NA,NA,NA,NA,NA,NA
120841,1.82987,1.37128,-4.28096,NA,NA,-32.442,NA,NA,NA,NA,NA,NA
121097,2.59221,1.38191,-5,NA,-35.78,NA,NA,NA,NA,NA,NA,NA
121276,2.68173,1.16126,-5,NA,-42.747,NA,NA,NA,NA,NA,NA,NA
121449,0.783379,2.27274,-3.36791,NA,NA,-74.617,NA,NA,NA,NA,NA,NA
121747,1.79196,1.72189,-3.3756,NA,NA,NA,-28.256,NA,NA,NA,NA,NA
121863,2.15569,2.84627,-3.36952,NA,NA,NA,-61.852,NA,NA,NA,NA,NA
122063,1.82841,1.58783,-3.29353,NA,NA,NA,-34.237,NA,NA,NA,NA,NA
122293,1.45913,1.49871,-3.40416,NA,NA,NA,-31.77,NA,NA,NA,NA,NA
122489,1.64438,2.07944,-3.34339,-39.914,NA,NA,NA,NA,NA,NA,NA,NA
122619,2.04689,1.50545,-3.5243,-33.954,NA,NA,NA,NA,NA,NA,NA,NA
122899,1.58324,1.2503,-3.62032,NA,-25.878,NA,NA,NA,NA,NA,NA,NA
123162,2.49248,2.5525,-5,NA,-50.399,NA,NA,NA,NA,NA,NA,NA
123351,1.97107,1.51058,-5,-25.686,NA,NA,NA,NA,NA,NA,NA,NA
123467,2.13149,2.05613,-5,-22.168,NA,NA,NA,NA,NA,NA,NA,NA
123713,2.24953,2.19527,-4.07976,NA,-19.232,NA,NA,NA,NA,NA,NA,NA
123913,2.36428,1.92401,-3.80722,NA,-21.699,NA,NA,NA,NA,NA,NA,NA
124015,1.72089,1.9371,-4.22182,NA,NA,-31.602,NA,NA,NA,NA,NA,NA
124236,2.44117,1.66241,-3.59384,-36.135,NA,NA,NA,NA,NA,NA,NA,NA
124447,2.05451,2.06589,-4.78927,NA,NA,NA,-13.523,NA,NA,NA,NA,NA
124738,1.12267,2.54349,-5,-42.172,NA,NA,NA,NA,NA,NA,NA,NA
124830,1.1622,3.20326,-4.76431,NA,NA,NA,-65.808,NA,NA,NA,NA,NA
125088,1.50576,1.35191,-5,NA,-22.445,NA,NA,NA,NA,NA,NA,NA
125344,1.87007,1.93316,-4.27466,NA,NA,NA,-3.911,NA,NA,NA,NA,NA
125520,2.05785,1.6342,-4.73763,NA,NA,NA,-8.106,NA,NA,NA,NA,NA
125724,2.36306,2.29887,-5,NA,NA,NA,-30.322,NA,NA,NA,NA,NA
125877,1.452,1.67967,-4.35331,NA,NA,NA,NA,-28.579,NA,NA,NA,NA
126086,0.993289,2.28243,-4.50724,NA,NA,NA,NA,-42.457,NA,NA,NA,NA
126321,2.37481,2.32353,-4.48522,-24.805,NA,NA,NA,NA,NA,NA,NA,NA
126451,1.83515,0.88456,-5,NA,NA,NA,-42.328,NA,NA,NA,NA,NA
126653,1.83447,1.5159,-4.12272,NA,-4.847,NA,NA,NA,NA,NA,NA,NA
126870,2.3165,2.72915,-5,NA,NA,-59.342,NA,NA,NA,NA,NA,NA
127102,0.966568,1.70289,-4.64657,NA,NA,-40.173,NA,NA,NA,NA,NA,NA
127368,2.66828,1.72231,-4.14723,NA,NA,NA,NA,NA,-76.121,NA,NA,NA
127518,1.93892,1.82668,-5,NA,-18.554,NA,NA,NA,NA,NA,NA,NA
127631,1.79443,2.06306,-4.2118,NA,NA,-26.796,NA,NA,NA,NA,NA,NA
127906,2.86417,1.76391,-3.68757,-45.89,NA,NA,NA,NA,NA,NA,NA,NA
128169,2.37491,1.96132,-5,NA,NA,NA,NA,NA,NA,NA,-59.192,NA
128338,2.04321,2.1017,-3.63987,-24.019,NA,NA,NA,NA,NA,NA,NA,NA
128436,1.332,0.931801,-5,NA,NA,NA,NA,-72.842,NA,NA,NA,NA
128611,1.711,1.63569,-5,NA,NA,NA,NA,-51.903,NA,NA,NA,NA
128832,2.59193,1.17631,-4.5577,NA,NA,NA,NA,-52.174,NA,NA,NA,NA
129190,2.11263,2.49151,-5,-40.767,NA,NA,NA,NA,NA,NA,NA,NA
129250,2.02285,1.63944,-5,NA,NA,NA,NA,NA,NA,NA,NA,-99.082
129569,1.91045,1.06245,-4.95846,NA,NA,NA,NA,-63.119,NA,NA,NA,NA
129632,1.42606,1.92457,-5,-26.321,NA,NA,NA,NA,NA,NA,NA,NA
129871,2.4389,1.48853,-5,-28.92,NA,NA,NA,NA,NA,NA,NA,NA
130117,1.95066,1.93089,-3.61146,NA,NA,NA,-18.572,NA,NA,NA,NA,NA
130293,2.38471,1.56024,-4.82923,NA,NA,NA,NA,-35.352,NA,NA,NA,NA
130475,2.31669,2.09647,-5,NA,NA,NA,NA,-36.496,NA,NA,NA,NA
130618,2.95824,1.82065,-5,NA,NA,NA,-44.206,NA,NA,NA,NA,NA
130994,1.78862,2.6718,-4.56803,NA,NA,NA,-27.948,NA,NA,NA,NA,NA
131036,1.79179,1.71085,-5,NA,-26.617,NA,NA,NA,NA,NA,NA,NA
131311,2.33529,1.52932,-4.82168,NA,-24.566,NA,NA,NA,NA,NA,NA,NA
131594,1.84468,2.20957,-5,NA,NA,-34.85,NA,NA,NA,NA,NA,NA
131707,2.14916,2.47922,-5,NA,NA,-42.539,NA,NA,NA,NA,NA,NA
131878,1.43944,1.84104,-4.44646,NA,NA,-32.71,NA,NA,NA,NA,NA,NA
132115,1.37618,2.15301,-4.01384,NA,NA,-32.95,NA,NA,NA,NA,NA,NA
132331,1.59108,2.06181,-4.59609,NA,-13.095,NA,NA,NA,NA,NA,NA,NA
132428,2.30429,1.39038,-4.70354,-18.871,NA,NA,NA,NA,NA,NA,NA,NA
132781,1.6229,1.51663,-4.81979,-12.638,NA,NA,NA,NA,NA,NA,NA,NA
132893,1.63908,1.30065,-5,NA,NA,NA,-20.712,NA,NA,NA,NA,NA
133132,2.0428,1.92633,-5,-20.664,NA,NA,NA,NA,NA,NA,NA,NA
133285,2.02387,2.65377,-5,NA,NA,NA,-36.39,NA,NA,NA,NA,NA
133538,1.8753,1.53146,-4.42576,NA,NA,-23.174,NA,NA,NA,NA,NA,NA
133764,1.30921,1.94155,-4.99355,NA,NA,-35.261,NA,NA,NA,NA,NA,NA
133865,1.66934,1.31915,-4.41273,-13.984,NA,NA,NA,NA,NA,NA,NA,NA
134173,1.57334,2.0029,-3.89026,NA,NA,NA,-10.894,NA,NA,NA,NA,NA
134331,2.92948,2.45217,-4.94623,NA,NA,NA,-52.971,NA,NA,NA,NA,NA
134497,1.61148,2.78977,-3.96958,-37.525,NA,NA,NA,NA,NA,NA,NA,NA
134726,1.54623,2.42703,-5,-30.496,NA,NA,NA,NA,NA,NA,NA,NA
134814,0.723049,1.53487,-4.51556,-43.996,NA,NA,NA,NA,NA,NA,NA,NA
135171,1.28696,2.05374,-5,-30.262,NA,NA,NA,NA,NA,NA,NA,NA
135221,1.11793,1.61693,-5,NA,NA,NA,-27.914,NA,NA,NA,NA,NA
135482,1.53129,2.15749,-5,NA,NA,-41.499,NA,NA,NA,NA,NA,NA
135610,2.2846,2.10202,-4.43838,NA,-17.71,NA,NA,NA,NA,NA,NA,NA
135821,1.7645,2.22827,-4.41827,NA,-12.308,NA,NA,NA,NA,NA,NA,NA
136128,2.00623,1.67222,-5,NA,NA,NA,NA,-32.219,NA,NA,NA,NA
136307,1.89523,2.11162,-5,NA,NA,NA,-18.777,NA,NA,NA,NA,NA
136491,1.58608,2.12646,-5,NA,NA,NA,NA,-36.157,NA,NA,NA,NA
136723,2.3243,1.51394,-5,NA,NA,NA,-22.589,NA,NA,NA,NA,NA
136921,2.84871,2.15146,-5,NA,NA,NA,-42.877,NA,NA,NA,NA,NA
137048,1.0616,2.00339,-5,NA,NA,-43.788,NA,NA,NA,NA,NA,NA
137287,1.46349,1.14079,-5,NA,NA,NA,-30.92,NA,NA,NA,NA,NA
137591,3.30083,1.43888,-4.65861,NA,-59.781,NA,NA,NA,NA,NA,NA,NA
137608,1.67221,1.72126,-5,NA,-25.911,NA,NA,NA,NA,NA,NA,NA
137956,1.81417,1.54203,-4.88847,NA,-14.007,NA,NA,NA,NA,NA,NA,NA
138074,1.18623,2.1512,-4.06641,NA,NA,NA,-18.813,NA,NA,NA,NA,NA
138329,1.34811,1.76215,-5,NA,NA,NA,-21.812,NA,NA,NA,NA,NA
138509,1.86633,1.60579,-4.58373,NA,NA,NA,NA,NA,NA,NA,-50.063,NA
138725,1.66526,1.98417,-4.86428,-23.414,NA,NA,NA,NA,NA,NA,NA,NA
138829,1.15667,2.27436,-4.61901,-34.041,NA,NA,NA,NA,NA,NA,NA,NA
139159,1.80778,2.36947,-4.02274,NA,NA,NA,-17.664,NA,NA,NA,NA,NA
139267,2.4042,2.043,-4.92423,-28.053,NA,NA,NA,NA,NA,NA,NA,NA
139409,1.70279,1.99336,-4.82759,-18.803,NA,NA,NA,NA,NA,NA,NA,NA
139759,2.60451,1.52356,-4.19143,NA,NA,NA,-20.945,NA,NA,NA,NA,NA
139999,2.49132,1.03188,-5,NA,NA,NA,-43.645,NA,NA,NA,NA,NA
140131,2.57822,1.62863,-5,NA,NA,NA,-29.381,NA,NA,NA,NA,NA
140294,2.52668,1.47116,-5,NA,-29.993,NA,NA,NA,NA,NA,NA,NA
140572,0.957896,2.27112,-5,NA,-40.543,NA,NA,NA,NA,NA,NA,NA
140628,2.2556,1.82701,-5,NA,-24.478,NA,NA,NA,NA,NA,NA,NA
140809,1.86164,1.84802,-4.68618,-8.108,NA,NA,NA,NA,NA,NA,NA,NA
141001,2.58992,1.87117,-5,NA,NA,NA,NA,-44.019,NA,NA,NA,NA
141212,2.08096,2.37269,-5,NA,-30.514,NA,NA,NA,NA,NA,NA,NA
141436,2.27164,1.31945,-5,NA,-33.9,NA,NA,NA,NA,NA,NA,NA
141734,1.8604,1.94057,-5,NA,NA,NA,-16.137,NA,NA,NA,NA,NA
142000,1.4685,2.2973,-5,NA,NA,NA,-25.678,NA,NA,NA,NA,NA
142178,1.50865,2.16825,-5,NA,-23.212,NA,NA,NA,NA,NA,NA,NA
142388,1.5873,1.80198,-5,-19.42,NA,NA,NA,NA,NA,NA,NA,NA
142559,1.61805,1.58336,-4.81923,-11.356,NA,NA,NA,NA,NA,NA,NA,NA
142698,1.32301,1.83784,-4.73497,-23.111,NA,NA,NA,NA,NA,NA,NA,NA
142912,0.988488,2.16532,-3.42932,NA,NA,NA,-46.132,NA,NA,NA,NA,NA
143014,1.19081,1.32609,-3.78386,NA,NA,NA,-26.63,NA,NA,NA,NA,NA
143334,3.09937,1.51161,-3.87371,NA,NA,NA,-51.481,NA,NA,NA,NA,NA
143503,2.65826,1.80079,-3.69808,NA,NA,NA,-33.504,NA,NA,NA,NA,NA
143726,2.08231,2.58406,-4.53603,NA,-27.069,NA,NA,NA,NA,NA,NA,NA
143875,1.91627,1.28246,-4.20966,NA,NA,NA,-7.161,NA,NA,NA,NA,NA
144176,1.17058,1.88786,-5,NA,NA,NA,NA,NA,-64.78,NA,NA,NA
144234,2.63984,1.81259,-4.82051,NA,-33.464,NA,NA,NA,NA,NA,NA,NA
144472,1.59486,2.91298,-4.94279,NA,NA,-57.012,NA,NA,NA,NA,NA,NA
144787,1.67921,2.76218,-5,NA,NA,NA,-39.727,NA,NA,NA,NA,NA
144803,2.28975,1.59854,-5,NA,NA,NA,-22.213,NA,NA,NA,NA,NA
145022,1.4053,1.78753,-5,NA,-29.371,NA,NA,NA,NA,NA,NA,NA
145392,1.59286,1.89712,-5,NA,NA,-39.525,NA,NA,NA,NA,NA,NA
145550,1.74137,1.2983,-5,-22.936,NA,NA,NA,NA,NA,NA,NA,NA
145625,1.28834,1.32779,-5,NA,-34.253,NA,NA,NA,NA,NA,NA,NA
145890,1.83499,1.01644,-4.47603,NA,-20.139,NA,NA,NA,NA,NA,NA,NA
146187,1.60881,2.24342,-4.12695,NA,NA,NA,-12.422,NA,NA,NA,NA,NA
146268,0.818854,1.68827,-3.32675,-69.197,NA,NA,NA,NA,NA,NA,NA,NA
146503,1.80884,2.28202,-4.80451,-26.079,NA,NA,NA,NA,NA,NA,NA,NA
146650,2.10678,2.0378,-5,NA,NA,NA,NA,-34.328,NA,NA,NA,NA
146834,1.17977,2.50349,-5,-43.885,NA,NA,NA,NA,NA,NA,NA,NA
147171,1.9081,1.86365,-3.93872,NA,-15.622,NA,NA,NA,NA,NA,NA,NA
147380,1.7989,2.46641,-3.88415,-25.89,NA,NA,NA,NA,NA,NA,NA,NA
147513,2.13226,2.16922,-5,NA,NA,NA,-23.21,NA,NA,NA,NA,NA
147745,1.62461,2.41714,-4.88655,-26.27,NA,NA,NA,NA,NA,NA,NA,NA
147847,1.83626,1.76539,-4.87542,-22.71,NA,NA,NA,NA,NA,NA,NA,NA
148017,1.99797,1.16848,-5,NA,NA,NA,-25.29,NA,NA,NA,NA,NA
148340,2.12894,1.04021,-5,NA,NA,NA,-31.678,NA,NA,NA,NA,NA
148570,1.58073,2.18214,-5,-26.21,NA,NA,NA,NA,NA,NA,NA,NA
148750,1.51067,2.09217,-4.46242,-15.398,NA,NA,NA,NA,NA,NA,NA,NA
148965,1.21778,2.39875,-4.17301,NA,NA,-44.439,NA,NA,NA,NA,NA,NA
149031,1.24777,1.45367,-4.38804,-14.059,NA,NA,NA,NA,NA,NA,NA,NA
149306,0.707819,1.91295,-4.45807,NA,NA,NA,-35.027,NA,NA,NA,NA,NA
149457,0.244545,1.59477,-5,-85.483,NA,NA,NA,NA,NA,NA,NA,NA
149685,2.05497,1.22573,-5,-27.736,NA,NA,NA,NA,NA,NA,NA,NA
149957,1.98864,2.13912,-4.50966,NA,NA,NA,-10.58,NA,NA,NA,NA,NA
150016,3.07233,1.84578,-4.42779,NA,NA,-55.501,NA,NA,NA,NA,NA,NA
150234,2.41302,1.59754,-3.2179,NA,-50.058,NA,NA,NA,NA,NA,NA,NA
150566,2.26473,1.41353,-3.09606,NA,-60.736,NA,NA,NA,NA,NA,NA,NA
150702,1.51657,1.67487,-3.79691,NA,NA,NA,-11.589,NA,NA,NA,NA,NA
150998,1.76579,1.69858,-5,NA,-22.338,NA,NA,NA,NA,NA,NA,NA
151030,1.13211,1.22126,-4.53698,NA,-26.506,NA,NA,NA,NA,NA,NA,NA
151378,1.20582,1.29299,-5,NA,-31.801,NA,NA,NA,NA,NA,NA,NA
151417,1.98815,2.15272,-4.96391,-28.014,NA,NA,NA,NA,NA,NA,NA,NA
151609,2.1917,1.8643,-5,-21.707,NA,NA,NA,NA,NA,NA,NA,NA
151920,1.90696,1.68916,-5,NA,NA,NA,-14.652,NA,NA,NA,NA,NA
152175,2.41051,1.06435,-4.97651,NA,NA,NA,-36.151,NA,NA,NA,NA,NA
152267,1.25748,1.46614,-4.39413,-22.139,NA,NA,NA,NA,NA,NA,NA,NA
152417,0.991012,1.44146,-3.68961,NA,NA,NA,NA,-63.406,NA,NA,NA,NA
152724,1.50158,1.57654,-4.27651,-14.705,NA,NA,NA,NA,NA,NA,NA,NA
152817,1.15481,1.22717,-5,-48.793,NA,NA,NA,NA,NA,NA,NA,NA
153055,1.36475,1.76547,-5,NA,NA,NA,NA,-49.41,NA,NA,NA,NA
153327,1.92725,1.81157,-3.4376,NA,NA,NA,NA,-46.984,NA,NA,NA,NA
153541,1.89628,1.62414,-3.37343,-38.273,NA,NA,NA,NA,NA,NA,NA,NA
153727,1.99059,1.63902,-3.50068,NA,NA,NA,NA,-39.288,NA,NA,NA,NA
153973,2.14504,1.0813,-4.09702,NA,NA,NA,-17.623,NA,NA,NA,NA,NA
154184,2.31779,2.09218,-3.77498,-29.214,NA,NA,NA,NA,NA,NA,NA,NA
154306,1.39315,2.38548,-3.89704,NA,NA,NA,-23.962,NA,NA,NA,NA,NA
154459,1.43293,1.87574,-3.92292,-14.151,NA,NA,NA,NA,NA,NA,NA,NA
154609,1.30598,2.27069,-3.80412,-26.3,NA,NA,NA,NA,NA,NA,NA,NA
154905,1.79477,2.20896,-4.23627,-16.328,NA,NA,NA,NA,NA,NA,NA,NA
155040,1.07417,1.79729,-5,NA,-32.977,NA,NA,NA,NA,NA,NA,NA
155359,2.12457,2.01066,-5,NA,NA,-32.432,NA,NA,NA,NA,NA,NA
155410,2.14191,2.17672,-4.98344,-25.869,NA,NA,NA,NA,NA,NA,NA,NA
155710,2.05083,1.52741,-5,NA,NA,-35.842,NA,NA,NA,NA,NA,NA
155958,1.2674,1.03287,-4.27324,NA,NA,NA,-28.399,NA,NA,NA,NA,NA
156064,1.33918,1.11944,-3.63586,NA,NA,NA,-40.207,NA,NA,NA,NA,NA
156259,1.75277,1.82325,-4.60375,NA,NA,-20.741,NA,NA,NA,NA,NA,NA
156459,1.99558,1.76074,-5,NA,NA,NA,-15.465,NA,NA,NA,NA,NA
156608,2.54738,1.63033,-3.80198,NA,NA,NA,-26.149,NA,NA,NA,NA,NA
156802,1.87272,2.36339,-3.88576,NA,NA,NA,-19.993,NA,NA,NA,NA,NA
157005,1.96499,2.86569,-4.52403,NA,NA,NA,-36.855,NA,NA,NA,NA,NA
157300,1.95344,2.47576,-4.71261,NA,-26.054,NA,NA,NA,NA,NA,NA,NA
157539,2.38617,1.55234,-5,-28.004,NA,NA,NA,NA,NA,NA,NA,NA
157635,2.49799,1.18699,-4.61883,-27.97,NA,NA,NA,NA,NA,NA,NA,NA
157958,1.5913,1.81947,-4.78477,-21.028,NA,NA,NA,NA,NA,NA,NA,NA
158038,2.56768,1.59094,-4.76623,-30.542,NA,NA,NA,NA,NA,NA,NA,NA
158290,1.77162,2.19535,-4.78056,-26.652,NA,NA,NA,NA,NA,NA,NA,NA
158589,2.14638,1.45415,-5,NA,NA,NA,-19.589,NA,NA,NA,NA,NA
158646,2.51848,1.99162,-4.5454,NA,NA,NA,-19.447,NA,NA,NA,NA,NA
158844,2.57854,1.33868,-4.35681,-28.758,NA,NA,NA,NA,NA,NA,NA,NA
159073,1.81244,2.28412,-3.63464,-33.653,NA,NA,NA,NA,NA,NA,NA,NA
159280,1.61485,1.56944,-5,NA,NA,NA,NA,-54.093,NA,NA,NA,NA
159598,1.62655,1.59053,-4.44943,NA,NA,NA,-1.692,NA,NA,NA,NA,NA
159601,1.76494,1.27826,-5,NA,NA,NA,-20.27,NA,NA,NA,NA,NA
159898,2.13418,1.26614,-5,NA,NA,NA,-23.497,NA,NA,NA,NA,NA
160121,2.38401,1.26843,-3.83337,-29.149,NA,NA,NA,NA,NA,NA,NA,NA
160217,2.14889,0.929976,-4.77926,NA,NA,NA,-31.761,NA,NA,NA,NA,NA
160517,3.08477,1.59585,-5,-61.164,NA,NA,NA,NA,NA,NA,NA,NA
160711,1.95218,2.88361,-5,-50.441,NA,NA,NA,NA,NA,NA,NA,NA
160829,1.74545,2.45188,-3.75628,-35.364,NA,NA,NA,NA,NA,NA,NA,NA
161057,2.27713,2.77615,-4.48634,NA,-39.129,NA,NA,NA,NA,NA,NA,NA
161277,0.885011,1.87969,-4.24407,-42.127,NA,NA,NA,NA,NA,NA,NA,NA
161407,1.42607,3.15128,-4.72425,NA,NA,NA,NA,-76.46,NA,NA,NA,NA
161648,1.62907,1.93861,-5,-24.647,NA,NA,NA,NA,NA,NA,NA,NA
161844,2.6421,1.66403,-5,NA,NA,NA,-31.764,NA,NA,NA,NA,NA
162113,0.925407,1.64776,-4.40206,-37.234,NA,NA,NA,NA,NA,NA,NA,NA
162292,1.29853,1.89187,-4.08908,NA,NA,NA,NA,-41.223,NA,NA,NA,NA
162432,3.36627,1.89929,-4.39132,NA,-63.287,NA,NA,NA,NA,NA,NA,NA
162756,2.03832,2.4813,-5,NA,NA,NA,NA,NA,-64.468,NA,NA,NA
162848,1.52479,1.71958,-4.79031,NA,NA,-27.016,NA,NA,NA,NA,NA,NA
163111,1.43899,1.64954,-4.89921,NA,-17.891,NA,NA,NA,NA,NA,NA,NA
163393,1.42533,1.50574,-4.05213,-9.691,NA,NA,NA,NA,NA,NA,NA,NA
163423,1.71612,1.61556,-3.79647,-17.304,NA,NA,NA,NA,NA,NA,NA,NA
163634,1.50865,1.11262,-4.56024,NA,-18.893,NA,NA,NA,NA,NA,NA,NA
163871,1.65223,1.1317,-5,NA,NA,-42.029,NA,NA,NA,NA,NA,NA
164150,1.99048,1.85225,-3.50174,NA,-33.128,NA,NA,NA,NA,NA,NA,NA
164380,1.09292,1.90787,-3.81454,NA,NA,NA,-23.822,NA,NA,NA,NA,NA
164541,1.42384,2.20843,-4.05541,-21.352,NA,NA,NA,NA,NA,NA,NA,NA
164694,2.08684,2.59811,-4.18201,NA,-27.636,NA,NA,NA,NA,NA,NA,NA
164999,1.40307,2.38116,-4.26517,-20.504,NA,NA,NA,NA,NA,NA,NA,NA
165065,1.40624,1.29234,-4.48309,NA,NA,NA,-10.256,NA,NA,NA,NA,NA
165345,1.90799,1.349,-5,-27.284,NA,NA,NA,NA,NA,NA,NA,NA
165457,1.76515,2.35304,-4.91841,-27.125,NA,NA,NA,NA,NA,NA,NA,NA
165711,1.57264,2.25445,-5,NA,-24.459,NA,NA,NA,NA,NA,NA,NA
165975,0.98803,2.11182,-4.31059,NA,NA,NA,-23.303,NA,NA,NA,NA,NA
166197,1.64119,1.70264,-5,NA,NA,NA,-16.9,NA,NA,NA,NA,NA
166345,2.87234,2.18189,-5,NA,NA,NA,-44.568,NA,NA,NA,NA,NA
166501,2.97518,2.37466,-4.94793,NA,NA,NA,NA,-64.493,NA,NA,NA,NA
166717,2.34395,1.68581,-5,NA,NA,NA,-22.075,NA,NA,NA,NA,NA
166956,2.56136,1.40643,-4.77426,NA,NA,-55.479,NA,NA,NA,NA,NA,NA
167048,2.56196,2.62102,-4.44538,NA,-39.005,NA,NA,NA,NA,NA,NA,NA
167285,1.66927,2.5185,-5,NA,-36.824,NA,NA,NA,NA,NA,NA,NA
167547,2.44434,0.884574,-3.78413,NA,-47.547,NA,NA,NA,NA,NA,NA,NA
167713,2.45385,0.768221,-3.92395,NA,NA,-70.387,NA,NA,NA,NA,NA,NA
167930,2.23811,1.13986,-5,NA,NA,NA,-29.341,NA,NA,NA,NA,NA
168118,1.38338,2.47409,-5,NA,-35.239,NA,NA,NA,NA,NA,NA,NA
168396,2.4016,2.15436,-4.22762,NA,-25.739,NA,NA,NA,NA,NA,NA,NA
168488,1.54404,1.59244,-5,-18.884,NA,NA,NA,NA,NA,NA,NA,NA
168665,2.26225,2.451,-4.65927,NA,NA,NA,NA,-52.723,NA,NA,NA,NA
168832,2.03249,2.26803,-5,NA,-32.752,NA,NA,NA,NA,NA,NA,NA
169161,1.5365,1.29124,-5,NA,NA,NA,-24.756,NA,NA,NA,NA,NA
169348,1.39949,2.31943,-4.85346,NA,NA,NA,-22.923,NA,NA,NA,NA,NA
169470,1.53245,1.82144,-5,NA,NA,NA,-18.014,NA,NA,NA,NA,NA
169629,1.5307,2.06207,-4.6585,NA,-13.458,NA,NA,NA,NA,NA,NA,NA
169806,1.69047,1.76509,-5,NA,-19.79,NA,NA,NA,NA,NA,NA,NA
170069,1.71281,1.74463,-3.85302,NA,NA,NA,-7.825,NA,NA,NA,NA,NA
170267,0.977174,2.32925,-4.45125,-31.47,NA,NA,NA,NA,NA,NA,NA,NA
170406,1.62954,1.66202,-3.23028,NA,-38.635,NA,NA,NA,NA,NA,NA,NA
170636,1.84945,1.60589,-4.74699,NA,NA,NA,-6.506,NA,NA,NA,NA,NA
170885,1.37022,1.72029,-4.66653,NA,NA,NA,-9.624,NA,NA,NA,NA,NA
171134,1.4232,2.19577,-5,NA,NA,-35.819,NA,NA,NA,NA,NA,NA
171271,1.61,3.00173,-5,NA,-52.946,NA,NA,NA,NA,NA,NA,NA
171512,1.63344,2.24692,-3.78768,NA,NA,NA,-18.897,NA,NA,NA,NA,NA
171764,2.37679,1.40244,-3.13464,NA,-58.884,NA,NA,NA,NA,NA,NA,NA
171872,1.70771,1.95626,-4.19433,NA,NA,NA,-4.914,NA,NA,NA,NA,NA
172133,1.90534,1.13453,-3.51171,NA,-35.26,NA,NA,NA,NA,NA,NA,NA
172382,1.26689,1.33185,-4.97991,NA,-26.881,NA,NA,NA,NA,NA,NA,NA
172429,1.05192,1.50464,-4.6863,NA,NA,NA,-23.486,NA,NA,NA,NA,NA
172674,1.85139,1.17939,-4.56334,-25.444,NA,NA,NA,NA,NA,NA,NA,NA
172883,0.959469,1.91272,-4.14688,NA,NA,NA,-23.688,NA,NA,NA,NA,NA
173110,1.79408,1.68794,-5,NA,NA,-32.64,NA,NA,NA,NA,NA,NA
173382,2.02601,1.61894,-5,NA,NA,NA,-16.199,NA,NA,NA,NA,NA
173467,2.96149,2.13336,-4.45139,NA,-49.534,NA,NA,NA,NA,NA,NA,NA
173739,2.24498,1.8801,-4.87164,NA,NA,NA,-16.677,NA,NA,NA,NA,NA
173841,1.49718,2.61566,-4.07347,-32.783,NA,NA,NA,NA,NA,NA,NA,NA
174165,1.80522,1.80701,-4.16245,NA,NA,NA,-2.438,NA,NA,NA,NA,NA
174379,0.947112,1.61478,-4.71085,NA,NA,NA,-27.877,NA,NA,NA,NA,NA
174446,1.24863,1.71196,-5,NA,-27.2,NA,NA,NA,NA,NA,NA,NA
174729,2.23334,2.30285,-4.49373,NA,-19.244,NA,NA,NA,NA,NA,NA,NA
174981,2.73463,2.23088,-4.89109,NA,-41.586,NA,NA,NA,NA,NA,NA,NA
175023,0.906538,2.0373,-5,-42.62,NA,NA,NA,NA,NA,NA,NA,NA
175280,1.38766,2.64097,-5,-39.407,NA,NA,NA,NA,NA,NA,NA,NA
175495,1.01825,1.76533,-5,NA,NA,NA,NA,-48.347,NA,NA,NA,NA
175763,1.78507,1.68051,-5,NA,NA,NA,-14.825,NA,NA,NA,NA,NA
175979,1.40313,1.90885,-4.98798,-21.999,NA,NA,NA,NA,NA,NA,NA,NA
176200,1.97011,1.22613,-5,-37.052,NA,NA,NA,NA,NA,NA,NA,NA
176310,2.87968,1.83335,-5,NA,NA,NA,-40.81,NA,NA,NA,NA,NA
176410,1.23865,1.33974,-5,NA,-30.625,NA,NA,NA,NA,NA,NA,NA
176707,1.94115,1.38312,-4.31754,NA,-10.342,NA,NA,NA,NA,NA,NA,NA
176946,1.61624,1.43417,-4.21701,NA,NA,NA,-3.685,NA,NA,NA,NA,NA
177129,2.19614,2.12465,-3.4977,NA,-35.645,NA,NA,NA,NA,NA,NA,NA
177311,1.81308,2.42232,-4.33657,-18.517,NA,NA,NA,NA,NA,NA,NA,NA
177468,1.15764,1.93683,-4.61498,NA,NA,NA,-18.471,NA,NA,NA,NA,NA
177778,1.65108,1.17019,-4.01913,NA,NA,NA,-12.436,NA,NA,NA,NA,NA
