id,x0,x1,x2,fitness-3.5,fitness-2,fitness-1.5,fitness-0.5,fitness-2.5,fitness-3,fitness-4,fitness-1,fitness-5,fitness-4.5
108895,2.07189,2.1667,-4.91455,NA,NA,NA,NA,-18.504,NA,NA,NA,NA,NA
109181,2.89669,1.64864,-4.36174,NA,NA,NA,NA,NA,-37.548,NA,NA,NA,NA
109372,1.21215,1.7771,-4.14677,-33.928,NA,NA,NA,NA,NA,NA,NA,NA,NA
109534,2.78719,0.605795,-3.74791,NA,NA,-104.485,NA,NA,NA,NA,NA,NA,NA
109626,3.47956,0.36744,-3.85029,NA,-135.236,NA,NA,NA,NA,NA,NA,NA,NA
109874,2.67476,1.97517,-3.00713,NA,NA,NA,NA,-75.619,NA,NA,NA,NA,NA
110134,1.61813,1.67705,-4.70042,NA,-12.682,NA,NA,NA,NA,NA,NA,NA,NA
110228,0.703204,1.20727,-4.6419,NA,-69.399,NA,NA,NA,NA,NA,NA,NA,NA
110536,1.39071,2.02105,-4.25741,NA,-14.788,NA,NA,NA,NA,NA,NA,NA,NA
110714,2.33949,1.49822,-4.2366,NA,NA,NA,NA,-12.749,NA,NA,NA,NA,NA
110994,1.56224,2.20669,-4.35754,NA,NA,NA,NA,-11.031,NA,NA,NA,NA,NA
111148,2.06878,2.14187,-4.93922,NA,NA,NA,NA,NA,-20.083,NA,NA,NA,NA
111250,1.76215,1.46199,-4.43691,NA,-16.163,NA,NA,NA,NA,NA,NA,NA,NA
111480,1.85938,2.83527,-4.91918,NA,NA,-61.464,NA,NA,NA,NA,NA,NA,NA
111716,1.99002,2.53031,-4.37391,NA,NA,NA,NA,NA,NA,-61.168,NA,NA,NA
111847,1.29543,1.80433,-4.02505,NA,NA,NA,NA,NA,NA,NA,NA,-135.271,NA
112130,1.58144,1.69656,-4.3152,NA,NA,NA,NA,NA,NA,-63.607,NA,NA,NA
112324,2.33697,1.33213,-3.13453,-86.484,NA,NA,NA,NA,NA,NA,NA,NA,NA
112593,1.1662,1.13967,-3.5243,NA,NA,NA,NA,NA,NA,-88.275,NA,NA,NA
112651,1.95165,2.31551,-4.55132,-35.173,NA,NA,NA,NA,NA,NA,NA,NA,NA
112988,1.1046,1.68693,-3.80183,NA,NA,NA,NA,NA,-25.241,NA,NA,NA,NA
113091,1.00036,2.93879,-4.12998,NA,-57.537,NA,NA,NA,NA,NA,NA,NA,NA
113339,1.26595,3.18241,-4.43173,NA,NA,-87.41,NA,NA,NA,NA,NA,NA,NA
113549,1.98777,3.82208,-4.12274,NA,-110.507,NA,NA,NA,NA,NA,NA,NA,NA
113739,1.73078,3.14852,-4.95491,NA,NA,NA,NA,-58.625,NA,NA,NA,NA,NA
113891,1.3326,2.29878,-4.28493,NA,NA,NA,NA,-17.262,NA,NA,NA,NA,NA
114146,1.41546,1.59845,-4.33372,NA,NA,NA,NA,NA,-14.362,NA,NA,NA,NA
114234,0.882517,1.34219,-4.58762,NA,NA,NA,NA,-37.329,NA,NA,NA,NA,NA
114461,2.21781,2.7247,-4.89919,NA,NA,NA,NA,-39.047,NA,NA,NA,NA,NA
114710,1.5871,1.49317,-4.24421,NA,NA,NA,NA,NA,-9.583,NA,NA,NA,NA
114902,2.34124,0.736349,-4.54575,NA,NA,NA,NA,NA,-49.169,NA,NA,NA,NA
115156,2.74343,1.27768,-4.3132,NA,NA,NA,NA,NA,NA,-81.647,NA,NA,NA
115310,3.09956,2.02361,-3.18949,-117.523,NA,NA,NA,NA,NA,NA,NA,NA,NA
115570,1.50895,2.33688,-4.908,NA,NA,NA,NA,-23.024,NA,NA,NA,NA,NA
115712,1.1025,1.58353,-4.8996,NA,NA,NA,NA,NA,-30.582,NA,NA,NA,NA
115945,0.963026,1.42972,-4.87975,NA,NA,NA,NA,NA,-40.748,NA,NA,NA,NA
116138,1.50929,2.46412,-4.46188,NA,NA,NA,NA,NA,NA,-78.959,NA,NA,NA
116353,1.02918,1.90655,-3.55937,NA,NA,NA,NA,-35.703,NA,NA,NA,NA,NA
116530,2.14717,2.40516,-3.70632,NA,-30.835,NA,NA,NA,NA,NA,NA,NA,NA
116727,1.58356,2.74,-4.15421,NA,NA,NA,NA,-31.226,NA,NA,NA,NA,NA
116872,2.10092,1.33789,-3.7674,NA,NA,NA,NA,NA,-18.575,NA,NA,NA,NA
117016,3.06501,1.23933,-4.48904,-73.193,NA,NA,NA,NA,NA,NA,NA,NA,NA
117232,2.00894,2.05206,-4.63263,NA,NA,NA,NA,NA,NA,-49.994,NA,NA,NA
117503,2.73215,1.33839,-4.51939,NA,NA,NA,NA,NA,-31.83,NA,NA,NA,NA
117649,1.9608,3.42214,-4.50536,NA,NA,NA,NA,-71.017,NA,NA,NA,NA,NA
117954,1.72181,2.88572,-4.26602,NA,-38.159,NA,NA,NA,NA,NA,NA,NA,NA
118044,1.97495,2.61307,-4.6166,NA,NA,NA,NA,NA,-31.073,NA,NA,NA,NA
118389,1.79377,2.41642,-4.30387,NA,NA,NA,NA,NA,NA,-53.889,NA,NA,NA
118579,2.04473,3.41164,-3.71769,-109.069,NA,NA,NA,NA,NA,NA,NA,NA,NA
118672,2.3,2.51379,-4.77496,NA,NA,NA,NA,NA,-39.828,NA,NA,NA,NA
118834,1.61365,1.64246,-4.3674,NA,NA,NA,NA,NA,-3.979,NA,NA,NA,NA
119172,2.40696,1.58849,-4.19579,-31.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
119290,2.10865,0.944932,-3.72919,-50.996,NA,NA,NA,NA,NA,NA,NA,NA,NA
119590,2.65021,1.75388,-4.46073,NA,NA,NA,NA,NA,NA,-69.554,NA,NA,NA
119627,2.32658,1.46793,-4.47914,-38.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
120000,2.62342,2.06228,-3.80923,NA,NA,NA,NA,NA,-33.187,NA,NA,NA,NA
120091,2.37313,2.77729,-3.41141,NA,NA,NA,NA,NA,-63.989,NA,NA,NA,NA
120203,1.68366,2.18679,-4.10202,NA,NA,NA,NA,-11.47,NA,NA,NA,NA,NA
120509,2.17206,1.8091,-4.8289,NA,NA,NA,NA,-13.461,NA,NA,NA,NA,NA
120614,0.830801,1.34154,-4.80368,NA,-46.641,NA,NA,NA,NA,NA,NA,NA,NA
120827,2.60384,0.911573,-4.45381,NA,-45.526,NA,NA,NA,NA,NA,NA,NA,NA
121045,2.85258,0.507731,-2.87542,NA,NA,NA,NA,NA,-143.69,NA,NA,NA,NA
121291,2.42955,0.776992,-3.84262,NA,NA,NA,NA,NA,-59.361,NA,NA,NA,NA
121569,2.40603,1.0894,-2.88209,NA,NA,NA,NA,NA,-85.373,NA,NA,NA,NA
121755,2.81289,1.2721,-4.98043,NA,-44.863,NA,NA,NA,NA,NA,NA,NA,NA
121916,3.41801,1.79088,-4.21957,NA,-65.014,NA,NA,NA,NA,NA,NA,NA,NA
122122,3.16282,1.54686,-4.33819,NA,-57.5,NA,NA,NA,NA,NA,NA,NA,NA
122247,1.76955,1.42776,-4.44682,NA,-7.259,NA,NA,NA,NA,NA,NA,NA,NA
122530,0.91684,1.72742,-4.51689,NA,NA,NA,NA,-25.427,NA,NA,NA,NA,NA
122795,0.505558,1.48677,-2.79359,-114.293,NA,NA,NA,NA,NA,NA,NA,NA,NA
122867,1.13923,2.97508,-3.98121,NA,NA,NA,NA,NA,-53.616,NA,NA,NA,NA
123047,1.86512,2.19062,-4.13804,NA,NA,NA,NA,NA,-13.302,NA,NA,NA,NA
123292,1.92326,1.91729,-3.22642,NA,NA,NA,NA,NA,NA,-70.223,NA,NA,NA
123472,2.3195,2.45506,-3.54792,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.904
123652,2.52147,1.71385,-3.72168,-40.972,NA,NA,NA,NA,NA,NA,NA,NA,NA
123897,2.03089,2.09927,-4.21461,-28.728,NA,NA,NA,NA,NA,NA,NA,NA,NA
124021,1.26913,1.83518,-3.67154,NA,-27.161,NA,NA,NA,NA,NA,NA,NA,NA
124226,1.53513,1.50865,-4.97592,NA,-21.783,NA,NA,NA,NA,NA,NA,NA,NA
124464,1.34261,1.02,-4.76282,NA,NA,NA,NA,NA,-34.934,NA,NA,NA,NA
124765,0.81788,1.83987,-3.83515,NA,-44.193,NA,NA,NA,NA,NA,NA,NA,NA
124982,2.15869,1.2347,-3.56169,NA,-36.654,NA,NA,NA,NA,NA,NA,NA,NA
125089,2.96161,1.39507,-4.10415,NA,NA,-69.729,NA,NA,NA,NA,NA,NA,NA
125322,2.65565,1.62705,-4.24624,NA,NA,-45.801,NA,NA,NA,NA,NA,NA,NA
125566,1.89591,1.34041,-3.98957,NA,NA,-28.965,NA,NA,NA,NA,NA,NA,NA
125653,3.18558,1.40271,-3.91001,NA,NA,NA,NA,-56.506,NA,NA,NA,NA,NA
125827,1.51497,1.73475,-3.99603,NA,-10.11,NA,NA,NA,NA,NA,NA,NA,NA
126108,0.89176,1.27286,-4.45134,NA,NA,NA,NA,-36.959,NA,NA,NA,NA,NA
126315,0.906312,2.73755,-4.04414,NA,NA,NA,NA,NA,-48.809,NA,NA,NA,NA
126405,0.783826,2.50903,-4.21903,NA,NA,NA,NA,NA,-49.77,NA,NA,NA,NA
126695,1.14653,2.16353,-3.56391,-47.892,NA,NA,NA,NA,NA,NA,NA,NA,NA
126928,0.439819,2.62168,-4.52825,NA,NA,NA,NA,NA,-71.033,NA,NA,NA,NA
127173,1.61901,0.661525,-4.98334,NA,-74.36,NA,NA,NA,NA,NA,NA,NA,NA
127388,0.405939,1.85504,-4.94887,NA,-66.951,NA,NA,NA,NA,NA,NA,NA,NA
127589,1.16849,1.83325,-4.4629,NA,NA,-30.783,NA,NA,NA,NA,NA,NA,NA
127707,0.749897,1.60403,-4.5771,-49.501,NA,NA,NA,NA,NA,NA,NA,NA,NA
127813,1.01333,2.14971,-4.49392,-49.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
128069,2.45475,1.8505,-4.73168,NA,NA,NA,NA,NA,NA,-55.881,NA,NA,NA
128335,0.595181,1.4798,-3.97618,NA,NA,NA,NA,-50.257,NA,NA,NA,NA,NA
128599,-0.398772,1.76947,-4.30619,-130.531,NA,NA,NA,NA,NA,NA,NA,NA,NA
128639,0.0478201,2.0056,-3.1565,NA,NA,NA,NA,NA,-112.143,NA,NA,NA,NA
128898,0.729721,1.68783,-3.14949,NA,NA,NA,NA,NA,-72.503,NA,NA,NA,NA
129161,0.618321,2.29386,-3.48508,-72.114,NA,NA,NA,NA,NA,NA,NA,NA,NA
129310,0.673521,2.64769,-3.43226,NA,NA,NA,NA,NA,-76.595,NA,NA,NA,NA
129590,0.368212,2.33858,-4.25966,NA,-66.557,NA,NA,NA,NA,NA,NA,NA,NA
129796,1.63272,1.47538,-3.94823,NA,NA,NA,NA,NA,-17.66,NA,NA,NA,NA
129969,2.01066,2.514,-4.62024,NA,-34.228,NA,NA,NA,NA,NA,NA,NA,NA
130035,2.81659,2.81495,-4.06007,NA,NA,NA,NA,NA,-69.069,NA,NA,NA,NA
130312,2.07215,1.68735,-3.03074,NA,NA,NA,NA,-51.14,NA,NA,NA,NA,NA
130461,2.59785,2.03796,-4.76429,NA,NA,NA,NA,-26.238,NA,NA,NA,NA,NA
130605,1.66899,1.80472,-4.49823,NA,NA,NA,NA,-3.051,NA,NA,NA,NA,NA
130936,1.86155,1.91258,-4.55395,NA,-10.672,NA,NA,NA,NA,NA,NA,NA,NA
131127,1.4589,1.82889,-4.30454,NA,-16.502,NA,NA,NA,NA,NA,NA,NA,NA
131252,1.14984,1.58198,-4.6748,NA,-22.173,NA,NA,NA,NA,NA,NA,NA,NA
131598,0.847801,1.83549,-4.64481,NA,NA,NA,NA,NA,-30.845,NA,NA,NA,NA
131766,1.84466,2.92324,-4.42708,NA,NA,NA,NA,NA,-43.228,NA,NA,NA,NA
131805,2.07309,2.38268,-3.59868,NA,NA,-47.507,NA,NA,NA,NA,NA,NA,NA
132099,1.39746,2.54979,-4.48898,NA,NA,NA,NA,NA,-28.78,NA,NA,NA,NA
132322,1.36032,3.33973,-3.93204,NA,NA,NA,NA,-71.989,NA,NA,NA,NA,NA
132498,1.40638,1.98183,-4.26859,NA,NA,NA,NA,NA,-14.105,NA,NA,NA,NA
132631,0.964882,1.20674,-4.85822,NA,NA,NA,NA,-42.12,NA,NA,NA,NA,NA
132920,0.978927,1.35353,-4.93344,NA,NA,NA,NA,NA,-42.772,NA,NA,NA,NA
133154,0.855673,1.9535,-4.20313,-57.856,NA,NA,NA,NA,NA,NA,NA,NA,NA
133348,0.748187,1.17491,-4.48324,NA,NA,NA,NA,NA,NA,-84.155,NA,NA,NA
133574,1.53166,0.605983,-4.56283,-73.548,NA,NA,NA,NA,NA,NA,NA,NA,NA
133709,2.47128,0.35037,-3.81591,NA,-104.364,NA,NA,NA,NA,NA,NA,NA,NA
133900,1.72391,1.28888,-4.09273,NA,NA,NA,NA,NA,-18.006,NA,NA,NA,NA
134139,1.31263,0.950325,-4.20151,NA,NA,-78.168,NA,NA,NA,NA,NA,NA,NA
134207,2.52083,1.77685,-4.92091,NA,NA,NA,NA,-25.247,NA,NA,NA,NA,NA
134540,2.78548,2.10382,-4.74087,NA,NA,NA,-100.573,NA,NA,NA,NA,NA,NA
134725,2.36044,2.07362,-4.72614,NA,NA,-48.441,NA,NA,NA,NA,NA,NA,NA
134922,2.44788,2.70946,-3.84011,NA,NA,-73.972,NA,NA,NA,NA,NA,NA,NA
135191,2.14371,2.54602,-4.75248,NA,NA,NA,NA,-27.586,NA,NA,NA,NA,NA
135280,1.1422,2.2861,-4.26756,NA,-28.885,NA,NA,NA,NA,NA,NA,NA,NA
135422,1.71954,1.4229,-3.82189,NA,NA,-34.544,NA,NA,NA,NA,NA,NA,NA
135659,2.32305,1.27914,-4.94744,NA,NA,NA,NA,-25.253,NA,NA,NA,NA,NA
135866,1.63972,2.1701,-4.85159,NA,-17.994,NA,NA,NA,NA,NA,NA,NA,NA
136163,2.02395,3.25575,-4.36009,NA,NA,-71.553,NA,NA,NA,NA,NA,NA,NA
136370,1.24131,1.83792,-4.82318,NA,-20.249,NA,NA,NA,NA,NA,NA,NA,NA
136437,1.79739,1.79103,-4.08269,NA,NA,NA,NA,-3.61,NA,NA,NA,NA,NA
136780,1.81111,2.25914,-4.26989,NA,NA,NA,NA,NA,-19.749,NA,NA,NA,NA
136851,1.43692,1.12785,-4.85119,NA,NA,NA,NA,NA,-32.126,NA,NA,NA,NA
137120,2.15104,2.27805,-4.77036,NA,-28.976,NA,NA,NA,NA,NA,NA,NA,NA
137328,1.88448,2.20552,-4.32513,NA,NA,NA,NA,-10.012,NA,NA,NA,NA,NA
137401,2.38454,2.15783,-3.66284,NA,NA,NA,NA,NA,-32.297,NA,NA,NA,NA
137660,3.30279,0.867114,-4.94162,NA,NA,-110.025,NA,NA,NA,NA,NA,NA,NA
137966,2.42864,1.16611,-4.03419,NA,NA,NA,NA,-24.607,NA,NA,NA,NA,NA
138142,1.53222,1.35975,-4.08571,NA,NA,NA,NA,-6.377,NA,NA,NA,NA,NA
138320,1.82293,1.57405,-4.40216,NA,NA,NA,NA,-1.36,NA,NA,NA,NA,NA
138440,2.35871,0.628231,-4.23551,NA,NA,NA,NA,-53.827,NA,NA,NA,NA,NA
138602,2.43567,1.31633,-4.75291,NA,NA,-39.24,NA,NA,NA,NA,NA,NA,NA
138837,1.78559,0.953217,-3.94852,NA,NA,NA,NA,-25.682,NA,NA,NA,NA,NA
139162,1.27961,1.9093,-3.81638,NA,NA,NA,NA,NA,-24.008,NA,NA,NA,NA
139388,2.66118,1.72705,-3.25842,NA,-64.743,NA,NA,NA,NA,NA,NA,NA,NA
139559,2.43799,2.48285,-4.9408,NA,NA,NA,NA,NA,-37.781,NA,NA,NA,NA
139609,2.07869,1.69877,-4.29357,NA,NA,NA,NA,NA,-6.493,NA,NA,NA,NA
139819,2.33481,2.05663,-4.83924,NA,NA,NA,NA,-19.715,NA,NA,NA,NA,NA
140177,2.42196,3.53387,-4.57629,NA,-96.962,NA,NA,NA,NA,NA,NA,NA,NA
140307,1.84749,3.7429,-4.27016,NA,-98.891,NA,NA,NA,NA,NA,NA,NA,NA
140431,1.85265,3.63808,-4.27698,NA,NA,NA,NA,-86.69,NA,NA,NA,NA,NA
140665,1.54776,1.85513,-3.4687,NA,NA,-59.232,NA,NA,NA,NA,NA,NA,NA
140939,2.63707,1.43476,-3.55733,NA,-45.668,NA,NA,NA,NA,NA,NA,NA,NA
141113,1.70542,2.87341,-4.88252,-66.326,NA,NA,NA,NA,NA,NA,NA,NA,NA
141330,1.97726,2.36541,-4.84241,NA,NA,NA,NA,NA,-24.014,NA,NA,NA,NA
141501,3.55662,1.62201,-3.52673,NA,NA,NA,NA,NA,-106.762,NA,NA,NA,NA
141635,2.79833,1.81704,-3.95615,NA,NA,NA,NA,NA,-38.905,NA,NA,NA,NA
141890,1.78882,3.06544,-3.4142,NA,NA,NA,NA,NA,-69.382,NA,NA,NA,NA
142056,2.29587,1.43835,-3.08121,NA,NA,NA,NA,-55.582,NA,NA,NA,NA,NA
142377,2.2279,1.02225,-4.20956,NA,NA,NA,NA,NA,NA,NA,-67.992,NA,NA
142435,2.01028,1.12722,-4.17941,NA,NA,-37.075,NA,NA,NA,NA,NA,NA,NA
142767,2.06192,1.28305,-4.73832,NA,NA,NA,NA,NA,-14.332,NA,NA,NA,NA
142867,1.27843,0.857425,-4.72035,NA,-58.581,NA,NA,NA,NA,NA,NA,NA,NA
143116,2.13416,1.52144,-3.34094,-46.992,NA,NA,NA,NA,NA,NA,NA,NA,NA
143390,2.29363,1.37319,-3.75841,NA,NA,NA,NA,-21.334,NA,NA,NA,NA,NA
143537,2.19773,0.824805,-4.49425,-53.542,NA,NA,NA,NA,NA,NA,NA,NA,NA
143689,2.84385,1.95689,-4.71944,NA,-37.926,NA,NA,NA,NA,NA,NA,NA,NA
143972,1.94861,1.27513,-4.81236,NA,NA,NA,NA,-14.794,NA,NA,NA,NA,NA
144061,3.58955,2.46671,-4.99002,NA,NA,NA,NA,NA,NA,-133.821,NA,NA,NA
144230,3.437,2.36384,-4.82765,NA,NA,NA,NA,NA,NA,-129.354,NA,NA,NA
144590,2.13688,2.62244,-4.67688,NA,NA,NA,NA,NA,-38.9,NA,NA,NA,NA
144780,2.71596,2.26449,-4.91885,-65.486,NA,NA,NA,NA,NA,NA,NA,NA,NA
144892,2.20924,2.02053,-4.52912,NA,NA,NA,NA,NA,NA,-50.559,NA,NA,NA
145011,1.40367,1.2548,-4.99285,-39.522,NA,NA,NA,NA,NA,NA,NA,NA,NA
145258,1.57127,1.89266,-4.53598,NA,-7.288,NA,NA,NA,NA,NA,NA,NA,NA
145577,2.34278,2.44468,-4.62278,NA,NA,NA,NA,NA,-33.676,NA,NA,NA,NA
145709,2.44208,2.2715,-4.18991,NA,NA,NA,NA,NA,NA,-57.029,NA,NA,NA
145839,2.92272,2.56412,-4.9281,NA,NA,NA,NA,NA,-59.667,NA,NA,NA,NA
146033,2.49156,2.24127,-4.39211,-42.245,NA,NA,NA,NA,NA,NA,NA,NA,NA
146284,2.09883,1.82119,-4.05264,NA,NA,NA,NA,NA,NA,NA,NA,-135.708,NA
146434,2.37372,1.24291,-3.76261,NA,NA,NA,NA,NA,-27.993,NA,NA,NA,NA
146697,3.19192,2.10395,-4.62126,NA,NA,NA,NA,NA,-54.034,NA,NA,NA,NA
146835,2.27012,2.3617,-4.50946,NA,NA,NA,NA,NA,NA,-80.71,NA,NA,NA
147033,2.57043,2.6813,-3.64242,NA,NA,NA,NA,NA,NA,-115.867,NA,NA,NA
147263,1.61285,2.16811,-3.50712,NA,NA,NA,NA,NA,NA,-69.231,NA,NA,NA
147443,0.524269,1.94315,-4.76641,NA,NA,NA,NA,NA,NA,-90.357,NA,NA,NA
147693,1.24438,2.5807,-4.45582,-47.132,NA,NA,NA,NA,NA,NA,NA,NA,NA
147975,2.08286,1.74863,-4.72535,NA,NA,NA,NA,-9.32,NA,NA,NA,NA,NA
148118,0.862638,1.57507,-4.01109,NA,NA,NA,NA,-31.517,NA,NA,NA,NA,NA
148319,0.794092,2.07931,-4.61398,NA,NA,NA,NA,-34.993,NA,NA,NA,NA,NA
148480,1.38135,1.61084,-4.47231,-33.357,NA,NA,NA,NA,NA,NA,NA,NA,NA
148617,1.13628,1.87408,-4.77781,NA,NA,NA,NA,-20.68,NA,NA,NA,NA,NA
148956,1.60397,1.20671,-3.60088,NA,NA,-58.171,NA,NA,NA,NA,NA,NA,NA
149113,2.52292,0.492101,-3.83355,NA,-90.014,NA,NA,NA,NA,NA,NA,NA,NA
149296,1.51545,0.710557,-4.41447,NA,-65.14,NA,NA,NA,NA,NA,NA,NA,NA
149533,1.63915,1.3099,-4.9249,NA,NA,NA,NA,NA,NA,NA,-65.439,NA,NA
149638,0.782227,1.80735,-4.97662,NA,-50.82,NA,NA,NA,NA,NA,NA,NA,NA
149839,0.88632,2.67299,-4.93255,NA,-62.731,NA,NA,NA,NA,NA,NA,NA,NA
150186,0.62719,2.02332,-3.76247,NA,NA,NA,NA,-48.15,NA,NA,NA,NA,NA
150292,1.42069,1.25834,-4.82148,NA,-33.625,NA,NA,NA,NA,NA,NA,NA,NA
150406,2.81999,1.83345,-4.91157,NA,NA,-51.9,NA,NA,NA,NA,NA,NA,NA
150678,1.4008,2.8946,-4.37294,NA,-50.871,NA,NA,NA,NA,NA,NA,NA,NA
150859,2.01262,2.04462,-4.98165,NA,NA,NA,NA,NA,-18.906,NA,NA,NA,NA
151102,2.8716,1.40616,-3.9221,NA,-45.685,NA,NA,NA,NA,NA,NA,NA,NA
151256,2.52663,2.81786,-4.3229,NA,NA,NA,NA,-45.04,NA,NA,NA,NA,NA
151487,1.58915,2.52203,-3.88008,NA,NA,NA,NA,NA,-37.235,NA,NA,NA,NA
151779,1.96861,3.17958,-3.48121,NA,NA,NA,NA,NA,-75.528,NA,NA,NA,NA
151994,1.33601,0.560606,-4.31182,-94.216,NA,NA,NA,NA,NA,NA,NA,NA,NA
152138,1.84583,0.961787,-4.15379,NA,NA,NA,NA,-20.599,NA,NA,NA,NA,NA
152223,2.32541,0.936142,-4.22765,NA,NA,NA,NA,-30.267,NA,NA,NA,NA,NA
152594,3.00752,1.77684,-4.95342,NA,NA,NA,NA,NA,-53.905,NA,NA,NA,NA
152633,2.64935,3.56605,-4.83201,NA,NA,NA,NA,-101.72,NA,NA,NA,NA,NA
152802,2.06608,2.52647,-3.33621,NA,NA,NA,NA,NA,-56.867,NA,NA,NA,NA
153008,3.8399,1.79687,-4.50738,-108.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
153377,3.28151,1.33795,-4.23435,NA,NA,NA,NA,-57.807,NA,NA,NA,NA,NA
153470,2.82069,1.28329,-4.33321,NA,NA,NA,NA,-35.375,NA,NA,NA,NA,NA
153689,2.06724,1.18699,-4.88609,NA,NA,-45.851,NA,NA,NA,NA,NA,NA,NA
153887,2.31408,1.22336,-4.11557,NA,NA,NA,NA,-16.769,NA,NA,NA,NA,NA
154180,2.177,0.480061,-3.90894,NA,NA,-90.677,NA,NA,NA,NA,NA,NA,NA
154368,2.14907,1.45661,-4.60457,NA,-19.322,NA,NA,NA,NA,NA,NA,NA,NA
154571,2.69819,2.452,-4.82215,NA,NA,NA,NA,NA,-43.986,NA,NA,NA,NA
154781,2.2931,1.30355,-3.96,NA,NA,NA,NA,NA,-27.573,NA,NA,NA,NA
154931,2.86973,2.09012,-4.27208,NA,NA,NA,NA,NA,-36.536,NA,NA,NA,NA
155149,2.2242,1.91658,-3.79195,NA,NA,NA,NA,NA,NA,-58.057,NA,NA,NA
155253,1.65606,1.99246,-4.44259,NA,NA,-20.512,NA,NA,NA,NA,NA,NA,NA
155528,0.996908,0.565816,-4.08584,NA,NA,NA,NA,-95.869,NA,NA,NA,NA,NA
155615,1.50776,2.11476,-3.92455,-39.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
155912,2.04642,1.18412,-4.7056,NA,NA,NA,NA,-15.756,NA,NA,NA,NA,NA
156043,2.28712,1.18677,-4.08086,NA,NA,NA,NA,NA,-19.893,NA,NA,NA,NA
156234,1.77371,1.59798,-4.53936,NA,-5.799,NA,NA,NA,NA,NA,NA,NA,NA
156582,2.23537,2.29721,-3.86987,NA,NA,NA,NA,-23.353,NA,NA,NA,NA,NA
156691,2.15467,1.31313,-2.9873,NA,NA,NA,NA,NA,-64.096,NA,NA,NA,NA
156906,2.42006,1.26642,-3.58173,NA,NA,NA,NA,-36.034,NA,NA,NA,NA,NA
157167,1.69264,1.19248,-4.84542,NA,-22.264,NA,NA,NA,NA,NA,NA,NA,NA
157205,2.46773,1.37556,-3.07905,NA,NA,NA,NA,-61.1,NA,NA,NA,NA,NA
157577,1.4397,1.11274,-4.8309,NA,NA,NA,NA,NA,-27.761,NA,NA,NA,NA
157757,1.55437,2.09827,-3.55219,NA,NA,NA,NA,NA,NA,NA,-66.669,NA,NA
157880,2.07502,3.04707,-4.81767,NA,NA,NA,NA,NA,-55.697,NA,NA,NA,NA
158118,2.52947,2.66922,-4.55485,NA,NA,-59.335,NA,NA,NA,NA,NA,NA,NA
158328,1.92483,2.21174,-4.05705,NA,NA,NA,NA,NA,-13.871,NA,NA,NA,NA
158468,2.44632,1.56704,-4.97784,NA,-33.698,NA,NA,NA,NA,NA,NA,NA,NA
158735,2.83734,1.38565,-4.50559,NA,NA,NA,NA,-33.249,NA,NA,NA,NA,NA
158890,2.85685,0.977526,-4.78177,NA,NA,NA,NA,-50.906,NA,NA,NA,NA,NA
159059,3.95596,1.03892,-3.58308,NA,NA,NA,NA,NA,NA,-183.848,NA,NA,NA
159225,2.38812,1.98622,-4.68019,-40.224,NA,NA,NA,NA,NA,NA,NA,NA,NA
159470,2.82562,1.70046,-4.84292,-60.753,NA,NA,NA,NA,NA,NA,NA,NA,NA
159654,1.72385,2.06016,-3.98066,-35.553,NA,NA,NA,NA,NA,NA,NA,NA,NA
159933,2.55435,1.77926,-4.72823,NA,NA,NA,NA,NA,NA,-80.976,NA,NA,NA
160124,2.19878,1.72692,-4.47045,NA,NA,NA,NA,NA,NA,-71.807,NA,NA,NA
160392,2.33521,1.03689,-4.34639,-48.837,NA,NA,NA,NA,NA,NA,NA,NA,NA
160571,2.06248,1.24789,-3.84783,NA,NA,NA,NA,NA,-17.432,NA,NA,NA,NA
160742,2.4113,1.60114,-4.58523,NA,NA,NA,NA,NA,-20.876,NA,NA,NA,NA
160948,2.16541,1.26312,-4.30051,-27.741,NA,NA,NA,NA,NA,NA,NA,NA,NA
161196,1.01754,1.55241,-3.59711,NA,NA,NA,NA,NA,-38.13,NA,NA,NA,NA
161215,1.7666,1.74679,-2.97,NA,-68.537,NA,NA,NA,NA,NA,NA,NA,NA
161600,2.02912,1.58675,-3.61154,NA,NA,NA,NA,NA,-19.909,NA,NA,NA,NA
161643,2.23992,1.08106,-4.76064,NA,-33.759,NA,NA,NA,NA,NA,NA,NA,NA
161996,2.07908,2.38842,-4.98959,NA,NA,NA,NA,NA,NA,NA,-63.735,NA,NA
162045,1.89065,2.8216,-3.94796,NA,-39.82,NA,NA,NA,NA,NA,NA,NA,NA
162335,1.04636,2.20273,-4.9514,NA,NA,-65.004,NA,NA,NA,NA,NA,NA,NA
162477,1.92027,2.3098,-4.64663,NA,NA,NA,NA,NA,NA,NA,-64.704,NA,NA
162672,2.41238,2.26911,-4.28115,NA,NA,-40.98,NA,NA,NA,NA,NA,NA,NA
162999,1.528,1.7052,-3.55378,NA,NA,NA,NA,NA,NA,-56.809,NA,NA,NA
163038,1.1408,2.15728,-4.61001,-42.708,NA,NA,NA,NA,NA,NA,NA,NA,NA
163297,1.28981,2.47942,-3.53011,-59.478,NA,NA,NA,NA,NA,NA,NA,NA,NA
