id,x0,x1,x2,fitness4,fitness5,fitness4.5,fitness3,fitness3.5,fitness2,fitness2.5
145946,5,-1.07673,5,NA,2836.166,NA,NA,NA,NA,NA
146182,5,-0.508279,5,NA,2769.746,NA,NA,NA,NA,NA
146288,5,0.419447,5,NA,2907.79,NA,NA,NA,NA,NA
146450,5,-2.00862,5,NA,5552.964,NA,NA,NA,NA,NA
146694,5,-2.41919,4.39568,NA,1214.091,NA,NA,NA,NA,NA
146945,4.81038,-0.928056,5,NA,13722.024,NA,NA,NA,NA,NA
147190,5,-1.23274,4.12941,NA,2697.495,NA,NA,NA,NA,NA
147239,5,-1.04767,2.90724,NA,851.547,NA,NA,NA,NA,NA
147416,4.96876,-2.43594,3.46188,NA,510.419,NA,NA,NA,NA,NA
147693,4.71512,-1.92755,3.93437,NA,777.342,NA,NA,NA,NA,NA
147873,4.97614,-1.90543,5,NA,6238.3,NA,NA,NA,NA,NA
148014,5,-2.43168,5,1280.298,NA,NA,NA,NA,NA,NA
148370,4.74025,-1.68022,4.36439,NA,3263.29,NA,NA,NA,NA,NA
148464,4.3643,-1.32328,5,NA,5487.667,NA,NA,NA,NA,NA
148781,5,-0.9427,5,NA,10011.745,NA,NA,NA,NA,NA
148939,3.92215,-0.619011,5,NA,1571.871,NA,NA,NA,NA,NA
149111,3.79181,-0.653365,5,NA,3666.811,NA,NA,NA,NA,NA
149404,4.83612,0.995722,5,170.46,NA,NA,NA,NA,NA,NA
149523,4.7819,1.3088,5,NA,3258.956,NA,NA,NA,NA,NA
149785,4.3579,0.45585,3.39558,NA,488.933,NA,NA,NA,NA,NA
149864,3.91829,-1.7335,3.20124,NA,109.714,NA,NA,NA,NA,NA
150157,4.93765,-0.974425,4.70459,NA,10327.943,NA,NA,NA,NA,NA
150273,5,-0.614386,4.75447,NA,9629.899,NA,NA,NA,NA,NA
150561,5,-2.12433,5,NA,4295.276,NA,NA,NA,NA,NA
150659,5,-1.61102,4.3828,NA,3628.894,NA,NA,NA,NA,NA
150856,4.25192,-1.41508,3.83967,NA,3167.402,NA,NA,NA,NA,NA
151131,5,-1.91763,5,NA,4709.034,NA,NA,NA,NA,NA
151341,4.71595,-2.58263,4.3608,NA,1624.296,NA,NA,NA,NA,NA
151564,5,-2.10551,5,NA,4646.737,NA,NA,NA,NA,NA
151659,5,-1.97693,5,NA,5458.152,NA,NA,NA,NA,NA
151954,3.44241,-1.60998,5,NA,1463.569,NA,NA,NA,NA,NA
152012,5,-1.21884,4.26571,NA,3626.35,NA,NA,NA,NA,NA
152297,5,-0.68032,4.90215,NA,14232.778,NA,NA,NA,NA,NA
152509,4.76581,-0.984901,4.83799,NA,12833.502,NA,NA,NA,NA,NA
152773,4.90598,0.338316,4.92316,NA,5654.41,NA,NA,NA,NA,NA
152830,4.84365,-0.557015,5,NA,7173.927,NA,NA,NA,NA,NA
153046,4.80601,-0.540387,4.60093,NA,2725.172,NA,NA,NA,NA,NA
153335,5,0.489066,5,NA,1781.398,NA,NA,NA,NA,NA
153463,5,-0.0368231,4.37814,NA,2626.648,NA,NA,NA,NA,NA
153745,4.97357,1.41362,4.68726,NA,NA,1946.649,NA,NA,NA,NA
153940,4.8368,1.17448,5,NA,1995.106,NA,NA,NA,NA,NA
154075,5,2.40832,4.7437,NA,2310.163,NA,NA,NA,NA,NA
154241,4.95617,3.32435,5,NA,4862.064,NA,NA,NA,NA,NA
154489,5,5,3.20395,NA,2913.716,NA,NA,NA,NA,NA
154632,5,4.23038,4.74289,NA,6025.378,NA,NA,NA,NA,NA
154874,4.18771,3.60689,5,NA,826.246,NA,NA,NA,NA,NA
155151,5,3.17688,5,NA,NA,NA,NA,853.185,NA,NA
155217,4.9413,3.11962,5,NA,2269.864,NA,NA,NA,NA,NA
155605,4.76547,3.15685,5,NA,3804.363,NA,NA,NA,NA,NA
155675,5,3.76413,5,NA,NA,1536.043,NA,NA,NA,NA
155900,4.98592,2.50115,4.75025,NA,988.882,NA,NA,NA,NA,NA
156127,5,2.33004,4.93759,NA,3171.093,NA,NA,NA,NA,NA
156223,5,2.76771,4.33249,NA,1416.162,NA,NA,NA,NA,NA
156540,5,3.83208,4.24861,NA,1868.35,NA,NA,NA,NA,NA
156717,5,0.200914,5,NA,2430.439,NA,NA,NA,NA,NA
156832,5,-0.850412,5,NA,12669.803,NA,NA,NA,NA,NA
157204,4.89032,-1.15099,5,NA,NA,237.738,NA,NA,NA,NA
157358,5,-1.56499,4.74255,NA,NA,6315.913,NA,NA,NA,NA
157471,4.8334,-2.18944,5,NA,3681.701,NA,NA,NA,NA,NA
157669,3.90013,-2.0442,5,NA,1269.558,NA,NA,NA,NA,NA
157927,4.43414,-1.34425,5,NA,3599.357,NA,NA,NA,NA,NA
158183,4.39553,-1.37793,5,NA,6961.867,NA,NA,NA,NA,NA
158362,4.86371,-0.498472,5,NA,2981.983,NA,NA,NA,NA,NA
158528,5,-1.09413,5,NA,1756.27,NA,NA,NA,NA,NA
158774,4.85303,-0.512317,5,NA,3983.349,NA,NA,NA,NA,NA
158985,5,-0.827614,5,NA,12942.65,NA,NA,NA,NA,NA
159170,5,-0.356412,5,NA,NA,NA,NA,1617.755,NA,NA
159216,4.69356,-0.929952,5,NA,NA,2271.416,NA,NA,NA,NA
159587,5,-0.783363,5,NA,13013.706,NA,NA,NA,NA,NA
159655,5,-0.981196,5,NA,8259.835,NA,NA,NA,NA,NA
159835,5,-2.5224,4.74939,NA,NA,NA,NA,1206.94,NA,NA
160017,5,-1.75001,5,NA,NA,607.222,NA,NA,NA,NA
160378,5,-0.639664,5,NA,9393.581,NA,NA,NA,NA,NA
160496,5,0.418288,4.59142,NA,NA,586.462,NA,NA,NA,NA
160732,5,-1.94403,5,NA,6478.884,NA,NA,NA,NA,NA
161001,5,-0.687559,5,3341.018,NA,NA,NA,NA,NA,NA
161139,5,-1.9302,5,NA,4930.231,NA,NA,NA,NA,NA
161398,4.39497,-0.970788,4.27053,NA,2617.789,NA,NA,NA,NA,NA
161413,5,-0.695877,4.77712,NA,14052.835,NA,NA,NA,NA,NA
161696,4.26726,-1.45492,4.71392,NA,NA,6256.255,NA,NA,NA,NA
161839,4.39301,-1.32331,5,NA,4768.698,NA,NA,NA,NA,NA
162088,5,-0.768854,5,NA,12906.041,NA,NA,NA,NA,NA
162353,5,-0.990624,5,NA,NA,NA,NA,2857.374,NA,NA
162425,5,0.293394,4.88671,NA,NA,1923.079,NA,NA,NA,NA
162751,5,-0.592322,4.88638,NA,9512.316,NA,NA,NA,NA,NA
162821,5,-1.10723,4.77235,NA,1140.606,NA,NA,NA,NA,NA
163018,5,0.263895,5,NA,3051.837,NA,NA,NA,NA,NA
163364,5,0.561371,4.68927,NA,NA,238.969,NA,NA,NA,NA
163534,4.62852,0.431142,5,NA,1693.436,NA,NA,NA,NA,NA
163786,5,1.72707,5,NA,NA,666.397,NA,NA,NA,NA
163906,4.70039,-0.872482,5,NA,11789.932,NA,NA,NA,NA,NA
164148,5,-0.865995,5,NA,12392.07,NA,NA,NA,NA,NA
164351,4.57227,-0.864315,5,NA,3917.951,NA,NA,NA,NA,NA
164538,5,-0.834784,5,NA,12874.083,NA,NA,NA,NA,NA
164726,5,-0.634855,5,NA,NA,NA,NA,1771.936,NA,NA
164926,5,-1.0124,5,NA,6624.492,NA,NA,NA,NA,NA
165091,4.4084,-1.3216,5,NA,5091.925,NA,NA,NA,NA,NA
165314,4.78087,-2.00461,5,NA,6871.875,NA,NA,NA,NA,NA
165601,5,-1.94836,4.65418,NA,NA,2418.556,NA,NA,NA,NA
165692,4.34775,-1.34334,5,NA,6119.46,NA,NA,NA,NA,NA
165895,5,-0.622589,5,NA,NA,NA,NA,1195.602,NA,NA
166119,5,-2.04607,4.58706,NA,NA,2291.202,NA,NA,NA,NA
166309,5,-1.66424,4.13997,NA,2201.5,NA,NA,NA,NA,NA
166556,4.42288,-2.53644,4.9897,NA,1260.753,NA,NA,NA,NA,NA
166658,5,-1.47147,4.76477,NA,NA,4749.36,NA,NA,NA,NA
166947,4.15209,0.411896,5,NA,NA,888.159,NA,NA,NA,NA
167047,4.76212,-0.990408,4.28738,2023.258,NA,NA,NA,NA,NA,NA
167298,5,-0.835483,5,NA,NA,NA,NA,2433.452,NA,NA
167570,4.44076,0.402827,4.65653,NA,NA,456.94,NA,NA,NA,NA
167774,3.5679,-0.0603567,5,NA,NA,189.686,NA,NA,NA,NA
167975,4.90425,0.317115,4.70357,NA,4352.27,NA,NA,NA,NA,NA
168169,5,-0.301319,4.26395,NA,4022.442,NA,NA,NA,NA,NA
168240,4.9327,-0.60491,5,NA,12579.409,NA,NA,NA,NA,NA
168490,5,-0.954135,5,NA,12036.096,NA,NA,NA,NA,NA
168761,5,-0.650301,5,NA,9832.397,NA,NA,NA,NA,NA
168945,4.65007,-2.0372,4.75696,NA,5762.7,NA,NA,NA,NA,NA
169043,3.84711,-0.81894,4.71274,NA,4269.355,NA,NA,NA,NA,NA
169339,4.77643,-0.786407,4.57284,NA,5087.796,NA,NA,NA,NA,NA
169509,5,-1.20228,3.38246,NA,1915.938,NA,NA,NA,NA,NA
169619,4.29954,-0.289329,4.73983,NA,4659.557,NA,NA,NA,NA,NA
169791,4.32843,-1.23077,4.67819,NA,3294.347,NA,NA,NA,NA,NA
170181,5,-0.587639,4.75785,NA,8195.052,NA,NA,NA,NA,NA
170239,4.56595,0.479082,5,NA,554.694,NA,NA,NA,NA,NA
170402,4.59274,-0.550345,5,NA,2142.974,NA,NA,NA,NA,NA
170644,5,-1.82307,5,NA,2049.779,NA,NA,NA,NA,NA
170886,4.56463,-1.32345,4.24704,NA,1741.79,NA,NA,NA,NA,NA
170994,5,-2.11502,4.80745,NA,5778.861,NA,NA,NA,NA,NA
171198,5,-2.77209,5,NA,434.026,NA,NA,NA,NA,NA
171575,5,-1.87027,4.69497,NA,3364.891,NA,NA,NA,NA,NA
171733,4.4056,-1.31679,5,NA,4306.929,NA,NA,NA,NA,NA
171873,3.61126,-0.985678,5,NA,1453.531,NA,NA,NA,NA,NA
172040,4.95786,-1.00476,5,NA,NA,NA,2156.457,NA,NA,NA
172186,5,-0.820491,4.86394,NA,NA,NA,NA,NA,NA,3572.545
172549,5,-1.33465,5,NA,NA,NA,NA,3885.013,NA,NA
172583,5,-0.883128,5,NA,NA,NA,NA,3363.278,NA,NA
172924,5,-0.407705,4.78296,NA,NA,NA,1062.601,NA,NA,NA
173160,4.29143,-0.643332,4.73045,NA,NA,3530.957,NA,NA,NA,NA
173256,5,-0.787365,5,NA,13032.126,NA,NA,NA,NA,NA
173468,4.74849,-0.489764,5,NA,2024.265,NA,NA,NA,NA,NA
173721,5,-2.03884,5,NA,5453.112,NA,NA,NA,NA,NA
173965,5,-4.2034,5,NA,533.243,NA,NA,NA,NA,NA
174126,4.87577,-4.91676,5,NA,NA,2830.09,NA,NA,NA,NA
174190,5,-4.69083,5,NA,NA,123.446,NA,NA,NA,NA
174512,5,-3.10794,5,NA,2624.226,NA,NA,NA,NA,NA
174729,5,-1.63978,5,995.908,NA,NA,NA,NA,NA,NA
174945,5,-1.97223,5,NA,NA,5449.857,NA,NA,NA,NA
175094,5,-1.83187,4.19731,NA,NA,774.677,NA,NA,NA,NA
175198,5,-1.49606,5,6453.226,NA,NA,NA,NA,NA,NA
175424,4.9854,-1.79924,5,NA,NA,840.527,NA,NA,NA,NA
175616,5,-0.706673,5,NA,11748.523,NA,NA,NA,NA,NA
175804,3.83712,-0.833223,4.71512,NA,4428.694,NA,NA,NA,NA,NA
176160,5,-1.84695,5,NA,NA,2727.401,NA,NA,NA,NA
176256,5,-1.72981,3.01304,NA,NA,2.356,NA,NA,NA,NA
176547,5,-1.42064,4.42041,NA,5977.246,NA,NA,NA,NA,NA
176715,5,-0.928696,5,NA,10563.973,NA,NA,NA,NA,NA
176794,5,-0.532789,5,NA,4099.108,NA,NA,NA,NA,NA
177089,5,-0.980598,5,NA,8289.446,NA,NA,NA,NA,NA
177215,5,-1.07877,5,NA,3515.288,NA,NA,NA,NA,NA
177540,5,-0.774824,5,NA,12958.068,NA,NA,NA,NA,NA
177711,4.94896,-0.911223,5,NA,13358.614,NA,NA,NA,NA,NA
177952,4.30864,-1.15479,5,NA,1671.809,NA,NA,NA,NA,NA
178083,5,-2.12521,4.73803,NA,5902.631,NA,NA,NA,NA,NA
178378,4.58422,-0.549989,4.92629,NA,2391.011,NA,NA,NA,NA,NA
178480,4.91017,0.253486,4.63444,NA,2620.812,NA,NA,NA,NA,NA
178693,5,-0.674776,5,NA,10754.151,NA,NA,NA,NA,NA
178814,5,-0.81662,5,NA,13016.886,NA,NA,NA,NA,NA
179035,5,-2.11091,5,NA,4550.743,NA,NA,NA,NA,NA
179324,4.9037,-0.986306,4.91237,NA,13335.871,NA,NA,NA,NA,NA
179545,4.81933,-2.26903,5,NA,1061.056,NA,NA,NA,NA,NA
179720,5,-1.04827,5,NA,4564.196,NA,NA,NA,NA,NA
179808,5,-0.887561,5,NA,11888.489,NA,NA,NA,NA,NA
180101,5,-1.05449,5,NA,4192.063,NA,NA,NA,NA,NA
180195,5,-2.24811,5,NA,1204.545,NA,NA,NA,NA,NA
180390,5,-1.32212,4.08891,NA,3070.644,NA,NA,NA,NA,NA
180771,5,-2.97281,3.65057,NA,1095.102,NA,NA,NA,NA,NA
180874,5,-2.96237,4.63044,NA,2577.094,NA,NA,NA,NA,NA
181043,5,-2.28372,5,NA,307.212,NA,NA,NA,NA,NA
181287,5,-3.01787,5,NA,NA,1975.212,NA,NA,NA,NA
181438,4.6708,-3.15317,4.13893,NA,NA,455.2,NA,NA,NA,NA
181747,4.60211,-2.10918,5,NA,2177.484,NA,NA,NA,NA,NA
181804,5,-1.10006,5,NA,1697.06,NA,NA,NA,NA,NA
182089,5,0.440563,4.32562,NA,NA,945.796,NA,NA,NA,NA
182255,5,-0.600892,5,2824.513,NA,NA,NA,NA,NA,NA
182405,4.77683,-0.40167,4.79286,1835.915,NA,NA,NA,NA,NA,NA
182637,5,-0.615838,5,NA,10088.824,NA,NA,NA,NA,NA
182939,5,-0.961942,4.80054,NA,11740.645,NA,NA,NA,NA,NA
183042,5,-0.756364,5,NA,12762.656,NA,NA,NA,NA,NA
183267,5,-0.666223,5,NA,10446.694,NA,NA,NA,NA,NA
183388,5,-0.123907,5,NA,NA,2827.721,NA,NA,NA,NA
183760,5,0.855944,5,NA,NA,1657.745,NA,NA,NA,NA
183908,5,-0.510308,4.55357,NA,737.746,NA,NA,NA,NA,NA
184114,4.77395,-1.89485,4.56495,NA,1423.99,NA,NA,NA,NA,NA
184202,2.94815,-2.04638,5,NA,652.684,NA,NA,NA,NA,NA
184477,3.28752,-1.54677,5,NA,3587.689,NA,NA,NA,NA,NA
184585,3.34569,-1.01678,5,1327.156,NA,NA,NA,NA,NA,NA
184891,4.2203,-1.70261,4.95691,NA,2504.854,NA,NA,NA,NA,NA
185022,5,-0.96843,5,1672.637,NA,NA,NA,NA,NA,NA
185220,4.9631,-1.0265,5,NA,6701.253,NA,NA,NA,NA,NA
185511,4.79111,-0.576882,5,NA,8106.948,NA,NA,NA,NA,NA
185771,4.08061,-0.124107,5,NA,1992.174,NA,NA,NA,NA,NA
185896,5,-0.106849,5,4256.3,NA,NA,NA,NA,NA,NA
186058,4.09557,-0.361697,5,NA,1421.769,NA,NA,NA,NA,NA
186299,4.80824,-0.893608,5,NA,15153.662,NA,NA,NA,NA,NA
186486,5,-0.795245,5,NA,13054.029,NA,NA,NA,NA,NA
186580,5,-0.844121,4.56119,NA,3269.443,NA,NA,NA,NA,NA
186934,4.62499,-0.818663,4.95214,NA,12251.054,NA,NA,NA,NA,NA
187101,5,-0.681124,4.60313,NA,6397.693,NA,NA,NA,NA,NA
187262,5,-1.34486,4.4302,NA,3757.94,NA,NA,NA,NA,NA
187558,5,-1.41453,5,NA,NA,2981.631,NA,NA,NA,NA
187696,5,-0.841922,5,NA,12790.075,NA,NA,NA,NA,NA
187878,5,-0.495403,4.81056,NA,2685.534,NA,NA,NA,NA,NA
188014,5,-1.04431,5,NA,4799.159,NA,NA,NA,NA,NA
188258,4.87669,-0.619328,4.81211,NA,14646.223,NA,NA,NA,NA,NA
188436,4.06522,-0.618354,4.14367,NA,902.681,NA,NA,NA,NA,NA
188664,5,-0.967706,5,NA,NA,8885.228,NA,NA,NA,NA
188951,5,-0.928566,5,NA,10568.87,NA,NA,NA,NA,NA
189122,5,-0.807371,5,NA,13050.321,NA,NA,NA,NA,NA
189217,4.22951,-0.413193,5,NA,1321.39,NA,NA,NA,NA,NA
189368,4.75556,-0.946562,4.84675,NA,18783.243,NA,NA,NA,NA,NA
189675,4.82628,-1.06157,5,NA,NA,3823.42,NA,NA,NA,NA
189818,5,-2.26278,5,NA,NA,650.171,NA,NA,NA,NA
190128,4.85082,-1.31721,4.10768,NA,4757.536,NA,NA,NA,NA,NA
190346,4.85032,-2.0644,5,NA,6970.824,NA,NA,NA,NA,NA
190378,4.89976,-2.04664,5,NA,9072.691,NA,NA,NA,NA,NA
190599,4.14508,-0.143536,4.71014,NA,3407.217,NA,NA,NA,NA,NA
190778,5,-1.08005,5,NA,2631.086,NA,NA,NA,NA,NA
191023,4.93492,-1.49317,5,6686.84,NA,NA,NA,NA,NA,NA
191347,5,-1.09735,5,NA,1555.364,NA,NA,NA,NA,NA
191456,5,0.535284,5,NA,831.338,NA,NA,NA,NA,NA
191647,5,-0.493673,5,NA,1978.227,NA,NA,NA,NA,NA
191874,4.76886,0.295466,5,NA,4028.563,NA,NA,NA,NA,NA
191999,5,-0.831138,4.94926,NA,NA,12295.404,NA,NA,NA,NA
192331,5,-1.93893,5,NA,5302.592,NA,NA,NA,NA,NA
192482,5,-1.97569,4.95041,NA,6486.527,NA,NA,NA,NA,NA
192665,4.60904,-1.88628,5,NA,2242.782,NA,NA,NA,NA,NA
192771,5,-1.93738,5,NA,6543.517,NA,NA,NA,NA,NA
193055,4.94122,-2.04242,5,NA,6607.986,NA,NA,NA,NA,NA
193199,5,-2.04874,5,NA,5382.044,NA,NA,NA,NA,NA
193504,5,-2.16592,5,NA,NA,2522.162,NA,NA,NA,NA
193590,4.31416,-1.38039,5,NA,7019.23,NA,NA,NA,NA,NA
193784,4.44252,-2.44258,3.73251,NA,317.08,NA,NA,NA,NA,NA
194112,5,-1.59686,3.20944,NA,2663.088,NA,NA,NA,NA,NA
194175,5,-1.37982,4.21289,NA,6708.376,NA,NA,NA,NA,NA
194548,5,-0.199637,3.35807,NA,2545.067,NA,NA,NA,NA,NA
194609,5,-1.55354,4.18167,NA,5090.439,NA,NA,NA,NA,NA
194841,3.43969,-1.23833,4.59622,NA,611.411,NA,NA,NA,NA,NA
195038,4.89664,-0.847789,5,NA,16625.037,NA,NA,NA,NA,NA
195162,5,-0.943941,4.86529,NA,13269.314,NA,NA,NA,NA,NA
195546,5,-0.593883,5,NA,7285.489,NA,NA,NA,NA,NA
195617,5,-0.756522,5,NA,12764.759,NA,NA,NA,NA,NA
195898,5,-0.796619,5,NA,13055.891,NA,NA,NA,NA,NA
196018,4.13255,-0.834001,5,NA,NA,3365.798,NA,NA,NA,NA
196196,4.284,0.897229,5,NA,1963.63,NA,NA,NA,NA,NA
196537,5,0.75732,4.20922,NA,1831.901,NA,NA,NA,NA,NA
196598,5,-0.687505,5,NA,11180.666,NA,NA,NA,NA,NA
196886,5,-0.65326,5,NA,9950.526,NA,NA,NA,NA,NA
197042,5,-0.642975,5,NA,9532.496,NA,NA,NA,NA,NA
197354,5,-0.848396,5,NA,12700.357,NA,NA,NA,NA,NA
197518,4.27705,-1.41941,4.75695,NA,8673.558,NA,NA,NA,NA,NA
197643,4.26268,-0.803062,4.07014,NA,2602.562,NA,NA,NA,NA,NA
197950,5,-0.94417,4.65725,NA,7576.263,NA,NA,NA,NA,NA
198104,5,0.458587,5,NA,2332.29,NA,NA,NA,NA,NA
198305,5,0.212092,5,NA,2230.988,NA,NA,NA,NA,NA
198511,4.42609,-1.18009,4.76162,NA,1535.739,NA,NA,NA,NA,NA
198624,4.18558,-0.806922,4.26351,NA,5614.453,NA,NA,NA,NA,NA
198800,5,-0.968251,4.92884,NA,NA,NA,NA,NA,NA,2669.102
199117,4.14084,-1.50475,4.82996,NA,NA,NA,NA,1918.705,NA,NA
199282,4.91718,-0.667578,5,NA,NA,NA,NA,2375.305,NA,NA
199375,4.92028,-0.803398,5,NA,16556.271,NA,NA,NA,NA,NA
199751,5,-0.472161,4.23668,NA,-512.729,NA,NA,NA,NA,NA
