id,x0,x1,x2,fitness-3.5,fitness-5,fitness-4,fitness-4.5,fitness-3
160451,-2.37135,4.29145,-5,NA,-50.734,NA,NA,NA
160758,-2.71042,4.00632,-4.52256,NA,NA,NA,-66.58,NA
160806,-1.87496,4.45802,-4.88287,NA,-56.729,NA,NA,NA
161002,-1.95303,3.39699,-5,NA,-66.095,NA,NA,NA
161371,-2.59653,3.65096,-5,NA,-60.601,NA,NA,NA
161598,-1.43005,3.93785,-5,NA,-37.339,NA,NA,NA
161638,-2.16817,3.99842,-5,NA,-50.316,NA,NA,NA
161903,-2.97445,3.79271,-4.64028,NA,NA,NA,-71.334,NA
162037,-1.69037,4.77034,-5,NA,NA,NA,-52.383,NA
162372,-1.74084,4.00247,-5,NA,NA,NA,-18.971,NA
162516,-1.9424,3.56249,-5,NA,-44.383,NA,NA,NA
162678,-1.96326,4.77865,-5,NA,-58.807,NA,NA,NA
162875,-1.79829,3.96647,-4.41631,NA,-48.671,NA,NA,NA
163115,-1.57236,3.25947,-4.84838,NA,NA,NA,-34.992,NA
163224,-1.31033,3.51619,-5,NA,NA,NA,-22.596,NA
163546,-1.4545,4.69176,-5,NA,-58.195,NA,NA,NA
163664,-1.40173,4.19016,-4.52194,NA,-52.035,NA,NA,NA
163924,-2.78472,4.29853,-4.42249,NA,-76.986,NA,NA,NA
164008,-2.01542,5,-5,NA,NA,NA,-67.359,NA
164394,-1.35367,4.43642,-5,NA,NA,NA,-46.305,NA
164480,-1.86504,3.63982,-5,NA,-44.204,NA,NA,NA
164681,-2.07295,4.49685,-4.10573,NA,-76.52,NA,NA,NA
164941,-2.09763,3.83001,-4.63895,NA,-46.326,NA,NA,NA
165123,-1.66873,3.80341,-4.54245,NA,-42.986,NA,NA,NA
165315,-2.68602,3.6745,-4.84859,NA,-59.543,NA,NA,NA
165541,-2.11652,3.75377,-5,NA,-43.299,NA,NA,NA
165721,-2.52017,3.85509,-5,NA,-56.511,NA,NA,NA
165973,-1.8072,4.3728,-4.50732,NA,-61.595,NA,NA,NA
166162,-1.86398,4.48709,-5,NA,NA,NA,-49.661,NA
166256,-1.64799,3.41306,-5,NA,-36.385,NA,NA,NA
166539,-1.71271,3.42795,-5,NA,-34.96,NA,NA,NA
166636,-1.15825,3.92721,-5,NA,NA,-27.097,NA,NA
166961,-1.99813,4.95783,-4.25744,NA,NA,NA,-81.64,NA
167016,-2.27005,3.67939,-4.72258,NA,-61.731,NA,NA,NA
167297,-1.29969,4.09301,-5,NA,NA,NA,-39.468,NA
167421,-1.59743,3.57802,-4.79603,NA,-42.866,NA,NA,NA
167793,-1.68541,3.4338,-5,NA,NA,NA,-20.214,NA
167917,-1.52197,4.74288,-5,NA,NA,-81.274,NA,NA
168031,-1.84725,3.73983,-4.25492,NA,NA,NA,-48.802,NA
168294,-1.29337,4.77361,-5,NA,-69.098,NA,NA,NA
168565,-1.99491,3.42153,-5,NA,-67.243,NA,NA,NA
168605,-1.18969,3.81299,-4.70759,NA,NA,NA,-17.123,NA
168806,-1.91142,4.07718,-5,NA,-48.111,NA,NA,NA
169096,-1.8956,4.09044,-4.9967,NA,-40.664,NA,NA,NA
169282,-2.06218,3.90124,-5,NA,-38.729,NA,NA,NA
169572,-2.14501,4.57656,-5,-83.089,NA,NA,NA,NA
169751,-1.84258,3.82282,-5,NA,NA,-25.417,NA,NA
169819,-2.05622,3.47914,-5,NA,-62.051,NA,NA,NA
170169,-1.91303,3.29854,-4.73395,NA,NA,-67.353,NA,NA
170281,-1.60904,3.51002,-4.71052,NA,NA,-16.419,NA,NA
170418,-1.67831,3.2458,-5,NA,NA,-38.69,NA,NA
170792,-2.02352,4.30361,-4.23402,NA,-47.897,NA,NA,NA
170866,-1.64636,5,-4.7948,NA,NA,NA,-82.692,NA
171143,-2.00256,3.6675,-4.8867,NA,NA,-35.978,NA,NA
171269,-2.04465,3.33212,-5,NA,-72.637,NA,NA,NA
171456,-2.05699,3.83729,-5,NA,-34.463,NA,NA,NA
171609,-1.81641,3.97171,-5,NA,-45.743,NA,NA,NA
171917,-1.29784,3.4226,-5,NA,-73.334,NA,NA,NA
172143,-2.52103,4.11263,-5,NA,-62.827,NA,NA,NA
172283,-1.76157,4.28193,-5,NA,NA,NA,-39.745,NA
172574,-1.42674,3.66978,-5,NA,-37.546,NA,NA,NA
172758,-1.576,3.73788,-5,NA,-45.919,NA,NA,NA
172931,-1.58988,3.40901,-5,NA,NA,NA,-22.27,NA
173117,-2.01217,3.5144,-4.48499,NA,-50.834,NA,NA,NA
173331,-2.26131,4.03525,-4.69173,NA,-54.577,NA,NA,NA
173595,-2.26689,4.02794,-5,NA,-53.796,NA,NA,NA
173718,-1.66126,4.45073,-5,NA,-53.934,NA,NA,NA
173949,-1.17943,3.49281,-5,NA,-57.39,NA,NA,NA
174116,-2.0929,4.47844,-4.85585,NA,-58.839,NA,NA,NA
174397,-1.57129,4.23284,-4.39125,NA,-68.075,NA,NA,NA
174430,-1.00989,3.99769,-4.85915,NA,NA,NA,-42.03,NA
174796,-2.17539,3.83555,-5,NA,NA,-40.377,NA,NA
174846,-1.28859,4.24365,-5,NA,-69.641,NA,NA,NA
175037,-1.78732,4.30346,-5,NA,-43.716,NA,NA,NA
175241,-2.44702,3.58757,-5,NA,-60.519,NA,NA,NA
175518,-1.19135,3.70497,-5,NA,-61.903,NA,NA,NA
175612,-1.32455,4.00794,-4.63728,NA,-47.393,NA,NA,NA
175988,-1.60946,4.11706,-5,NA,-42.192,NA,NA,NA
176065,-2.1887,4.28663,-5,NA,-48.799,NA,NA,NA
176232,-1.54134,3.61831,-5,NA,-31.435,NA,NA,NA
176406,-1.40232,4.11992,-5,NA,NA,-21.684,NA,NA
176606,-1.81168,3.53338,-5,NA,-43.795,NA,NA,NA
176970,-1.48757,5,-5,NA,NA,NA,-76.62,NA
177085,-1.78906,4.33728,-5,NA,-45.65,NA,NA,NA
177329,-1.4827,5,-4.15197,NA,NA,-106.556,NA,NA
177566,-2.20545,3.69564,-4.95841,NA,-55.249,NA,NA,NA
177731,-2.11908,3.19567,-5,NA,-68.665,NA,NA,NA
177852,-2.68906,4.11941,-5,NA,NA,NA,-58.019,NA
178102,-1.63033,4.37433,-5,NA,-43.976,NA,NA,NA
178256,-2.05281,3.82692,-4.92786,NA,-31.533,NA,NA,NA
178547,-2.27356,4.69676,-5,NA,-75.835,NA,NA,NA
178686,-2.51314,4.42788,-5,NA,NA,-66.758,NA,NA
178981,-2.25448,5,-5,NA,NA,-80.271,NA,NA
179013,-1.47216,3.80485,-5,NA,-34.651,NA,NA,NA
179279,-2.52401,4.36005,-5,NA,-67.506,NA,NA,NA
179439,-2.48225,4.0629,-5,NA,-55.099,NA,NA,NA
179639,-1.42702,5,-5,NA,-89.318,NA,NA,NA
179830,-1.70419,4.17429,-5,NA,NA,NA,-34.999,NA
180190,-2.11833,3.46181,-4.93419,NA,-62.019,NA,NA,NA
180212,-1.5597,3.554,-4.91691,NA,-43.641,NA,NA,NA
180455,-1.53902,3.14756,-5,NA,-69.626,NA,NA,NA
180631,-1.95155,3.88295,-4.42249,NA,-66.632,NA,NA,NA
180853,-2.09382,4.04742,-4.82722,NA,NA,NA,-35.497,NA
181092,-2.50241,4.19351,-4.95065,NA,-59.454,NA,NA,NA
181330,-2.22039,3.96903,-4.82862,NA,-55.476,NA,NA,NA
181504,-1.7422,4.32923,-5,NA,-41.79,NA,NA,NA
181709,-2.75991,4.31695,-5,NA,NA,NA,-67.256,NA
181849,-1.25969,4.7601,-5,NA,-74.039,NA,NA,NA
182028,-2.16633,3.61,-5,NA,NA,NA,-41.177,NA
182382,-2.16617,4.14896,-5,NA,-46.398,NA,NA,NA
182532,-1.0839,4.22007,-5,NA,-49.415,NA,NA,NA
182659,-1.92043,4.91925,-5,NA,-72.607,NA,NA,NA
182905,-2.18986,3.84077,-5,NA,-52.777,NA,NA,NA
183089,-2.58663,4.12741,-4.42685,NA,NA,NA,-68.437,NA
183244,-2.94197,4.003,-5,NA,NA,NA,-72.708,NA
183589,-1.47531,4.69703,-5,NA,-60.357,NA,NA,NA
183735,-1.81395,4.88987,-5,NA,-73.679,NA,NA,NA
183954,-2.25978,3.56818,-4.28643,NA,-71.993,NA,NA,NA
184185,-2.20857,3.1965,-4.98908,NA,-65.249,NA,NA,NA
184217,-1.14313,3.5862,-5,NA,NA,NA,-32.553,NA
184466,-1.43832,2.92341,-5,NA,-66.179,NA,NA,NA
184765,-1.70391,3.36779,-5,NA,-35.475,NA,NA,NA
184908,-0.995122,4.00901,-5,-95.957,NA,NA,NA,NA
185073,-1.05441,4.20555,-5,NA,NA,-55.759,NA,NA
185309,-1.42903,4.60231,-5,NA,NA,-71.134,NA,NA
185431,-2.18512,3.99972,-5,NA,NA,-60.292,NA,NA
185678,-1.29534,4.16845,-5,NA,NA,NA,-27.019,NA
185871,-1.29497,4.10301,-5,NA,NA,NA,-34.328,NA
186030,-2.0305,4.63761,-4.43407,NA,-80.736,NA,NA,NA
186313,-2.01617,4.70113,-4.71962,NA,-53.978,NA,NA,NA
186574,-1.57237,3.48848,-5,NA,-44.284,NA,NA,NA
186767,-1.48855,3.89965,-5,NA,-30.633,NA,NA,NA
186867,-1.50739,3.48766,-4.54623,-78.419,NA,NA,NA,NA
187087,-1.41314,3.98104,-5,NA,-41.504,NA,NA,NA
187235,-1.28118,4.1078,-5,NA,NA,NA,-26.735,NA
187582,-1.41845,3.96503,-5,NA,NA,NA,-15.668,NA
187763,-1.66678,4.03947,-4.97664,NA,NA,-20.994,NA,NA
187918,-1.30801,4.06477,-4.09513,NA,-79.615,NA,NA,NA
188053,-1.65443,4.29481,-5,NA,-37.824,NA,NA,NA
188343,-2.26601,5,-5,NA,-76.563,NA,NA,NA
188587,-2.54702,4.14266,-4.60318,NA,-65.372,NA,NA,NA
188692,-2.15463,4.0743,-5,NA,NA,NA,-39.277,NA
188966,-1.75387,4.57562,-5,NA,NA,NA,-51.233,NA
189005,-1.64228,4.63998,-5,NA,NA,NA,-53.287,NA
189277,-1.61565,4.3979,-5,NA,NA,NA,-46.313,NA
189431,-1.47902,3.42006,-5,NA,-48.321,NA,NA,NA
189674,-2.70055,4.39808,-5,NA,NA,-65.487,NA,NA
189997,-2.4624,3.52753,-5,NA,NA,-66.214,NA,NA
190086,-2.84086,4.78756,-5,NA,-87.303,NA,NA,NA
190214,-2.53378,4.26706,-5,NA,-67.814,NA,NA,NA
190510,-2.26544,3.74588,-5,NA,-61.707,NA,NA,NA
190661,-1.98156,3.6608,-5,NA,-41.071,NA,NA,NA
190825,-2.34084,4.17098,-5,NA,-48.448,NA,NA,NA
191010,-1.34897,3.92183,-4.89617,NA,NA,NA,-24.299,NA
191223,-1.21454,3.73351,-4.63917,NA,NA,-22.11,NA,NA
191541,-1.9712,3.98768,-5,NA,NA,NA,-31.666,NA
191747,-1.39459,3.87963,-4.49562,NA,NA,NA,-18.509,NA
191820,-1.41296,4.23361,-4.54412,NA,NA,-46.756,NA,NA
192183,-1.89545,4.0772,-5,NA,NA,-29.379,NA,NA
192371,-1.74673,5,-5,NA,NA,-82.054,NA,NA
192432,-1.34967,4.09474,-4.71972,NA,NA,-32.65,NA,NA
192657,-2.60154,3.46506,-4.69982,NA,NA,NA,-54.328,NA
192847,-2.15762,3.45385,-5,NA,-57.221,NA,NA,NA
193169,-2.30434,3.89413,-5,NA,NA,NA,-37.455,NA
193335,-2.47768,3.64471,-5,NA,-60.986,NA,NA,NA
193596,-2.20647,4.47486,-4.48254,NA,-60.998,NA,NA,NA
193753,-1.58699,4.3627,-4.48761,NA,-65.546,NA,NA,NA
193950,-1.99827,4.17191,-5,NA,-58.654,NA,NA,NA
194037,-2.19917,4.17891,-5,NA,-50.654,NA,NA,NA
194398,-1.14794,4.21256,-5,NA,-52.254,NA,NA,NA
194417,-1.31947,3.87927,-5,NA,NA,NA,-25.625,NA
194790,-2.28832,4.40977,-5,NA,NA,-59.119,NA,NA
194879,-1.28167,3.87873,-5,NA,NA,-32.528,NA,NA
195031,-2.53537,3.08046,-5,NA,-76.28,NA,NA,NA
195252,-3.37271,4.04991,-4.95293,NA,-100.658,NA,NA,NA
195573,-2.97596,4.3992,-5,NA,-79.715,NA,NA,NA
195732,-1.23793,3.91828,-5,NA,NA,NA,-34.989,NA
195944,-1.79202,3.42554,-5,NA,-41.434,NA,NA,NA
196005,-1.8141,3.56132,-5,NA,-44.252,NA,NA,NA
196312,-2.87271,4.36417,-5,NA,-74.177,NA,NA,NA
196481,-1.38229,5,-4.47155,NA,-83.377,NA,NA,NA
196758,-1.98827,3.81351,-5,-41.011,NA,NA,NA,NA
196837,-2.35518,4.25369,-5,NA,-47.56,NA,NA,NA
197088,-0.940112,3.97655,-5,NA,NA,NA,-52.105,NA
197338,-1.97762,4.01077,-5,NA,NA,-33.052,NA,NA
197469,-1.6499,3.8201,-5,NA,-29.404,NA,NA,NA
197743,-1.87333,4.22533,-5,NA,-51.451,NA,NA,NA
197957,-1.39729,4.26466,-5,NA,-61.139,NA,NA,NA
198022,-1.36066,3.61927,-5,-76.371,NA,NA,NA,NA
198303,-1.69445,3.24239,-5,NA,NA,NA,-38.842,NA
198577,-2.8114,4.73331,-4.82946,NA,NA,NA,-79.252,NA
198780,-2.55158,4.17444,-4.88776,NA,-69.768,NA,NA,NA
198925,-1.79283,4.15324,-5,NA,-41.895,NA,NA,NA
199084,-2.76539,4.53444,-5,NA,-76.463,NA,NA,NA
199325,-1.77422,4.81963,-5,NA,NA,NA,-60.021,NA
199469,-1.99231,3.84644,-5,NA,-34.088,NA,NA,NA
199690,-1.0834,3.98202,-5,NA,-68.336,NA,NA,NA
200000,-0.351603,3.39656,-5,NA,NA,NA,-212.91,NA
