id,x0,x1,x2,fitness-1,fitness0.5,fitness0,fitness1,fitness-0.5,fitness-2,fitness-2.5,fitness-3.5,fitness-4.5,fitness-5,fitness-4,fitness-1.5,fitness1.5,fitness2,fitness2.5,fitness3.5,fitness4,fitness5,fitness4.5,fitness3,fitness-3
67394,-1.93756,1.17135,0.214836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.659,NA,NA,NA
67420,-1.98045,1.44093,1.39874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.88,NA,NA,NA
67692,-3.90713,2.03789,1.38417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.077,NA,NA,NA,NA
67927,-3.63406,3.38731,1.35616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.72,NA,NA,NA,NA
68171,-3.42787,2.50346,0.746052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.704,NA,NA
68202,-4.29089,3.52395,-0.3565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.346,NA,NA
68466,-4.40359,4.66954,0.239971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560.945,NA,NA,NA
68701,-5,4.31741,0.262785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.968,NA,NA,NA,NA
68815,-4.81129,2.59521,0.821705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.954,NA,NA,NA
69107,-4.8612,3.00476,1.40846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.355,NA,NA,NA
69227,-5,3.94581,0.615944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.047,NA,NA,NA
69598,-5,3.63229,0.679939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.27,NA,NA,NA
69627,-3.94566,4.25421,0.16878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.804,NA,NA,NA
69994,-3.12494,3.73508,0.116814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.477,NA,NA,NA,NA,NA
70047,-3.42351,2.90234,-0.783098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.117,NA,NA
70291,-2.77904,2.49232,-1.29598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.194,NA,NA
70558,-2.02414,3.11918,1.04001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.175,NA,NA,NA,NA,NA
70641,-3.01759,1.42839,1.55702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.656,NA,NA,NA,NA
70895,-3.53332,2.0956,3.35082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.693,NA,NA,NA,NA,NA,NA
71042,-2.60603,3.14976,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.867,NA
71389,-1.84787,2.95574,3.77306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.27,NA,NA,NA,NA,NA,NA
71585,-2.82924,3.65832,3.0611,NA,NA,8.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71740,-3.20605,3.41626,3.03613,NA,NA,9.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71907,-3.01237,4.16239,1.02172,NA,NA,NA,NA,24.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72082,-2.42485,3.95377,1.06006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.801,NA,NA,NA,NA,NA,NA,NA,NA
72387,-1.66343,3.37482,2.35826,NA,NA,NA,104.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72567,-1.77124,1.77098,3.10546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241,NA,NA,NA,NA,NA,NA,NA
72687,-2.29863,1.39036,2.59917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.189,NA,NA,NA,NA
72886,-1.53818,1.22638,3.95542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299.226,NA,NA,NA
73052,-2.27503,1.66588,4.67815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.128,NA,NA
73384,-2.87573,1.10383,4.60221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.47,NA,NA,NA,NA,NA,NA
73537,-2.52759,0.225646,4.19818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.372,NA,NA,NA,NA,NA,NA,NA,NA
73788,-2.53743,-0.974688,2.7332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA
73947,-1.74626,-2.49658,2.82227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.97,NA,NA,NA,NA,NA,NA,NA,NA
74106,-0.773219,-1.37578,0.994393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.14,NA,NA,NA,NA,NA,NA,NA,NA
74364,0.991813,-1.82693,2.56309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.673,NA,NA,NA,NA,NA,NA,NA,NA
74405,2.70734,-0.26106,2.92313,NA,81.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74616,0.598334,-0.0355567,2.58527,NA,NA,NA,NA,20.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74803,1.86367,-0.0511353,1.47598,NA,NA,153.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75051,1.09531,-0.493284,-0.0612922,NA,NA,-10.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75270,1.99756,-0.290015,-0.566665,NA,NA,346.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75417,3.72316,0.303933,0.877484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
75636,2.4624,1.79053,1.18694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.263
75825,0.488746,2.16146,1.41076,NA,NA,NA,NA,NA,NA,33.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76190,-0.100056,2.35028,1.44987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76312,0.953905,1.78925,2.2213,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76414,1.26206,2.85115,0.843916,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76674,0.452304,2.11625,1.52531,NA,NA,NA,NA,NA,NA,NA,NA,6.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76915,1.22402,2.19829,1.34828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.447
77074,1.24735,1.98135,2.26243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.27
77327,2.29583,3.0362,1.91405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.823
77412,4.00597,1.53306,1.26603,NA,NA,NA,NA,NA,NA,NA,NA,1.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77693,4.14105,2.47725,1.43366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77857,5,5,1.09308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78001,5,5,0.57361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.994
78377,5,3.51439,0.902005,NA,NA,NA,NA,NA,NA,NA,NA,34.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78546,5,2.35341,1.73999,NA,NA,NA,NA,NA,NA,NA,NA,180.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78633,5,3.09782,0.544506,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78989,3.9687,3.83979,-1.87093,NA,NA,NA,NA,NA,NA,NA,NA,14.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79197,3.02946,3.83977,-1.92348,NA,NA,NA,NA,NA,NA,NA,1.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79239,2.40187,4.93794,-2.78015,NA,NA,NA,NA,NA,NA,NA,-23.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79464,3.72831,5,-2.89326,NA,NA,NA,NA,NA,NA,NA,NA,190.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79784,4.26888,4.05636,-2.70881,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79827,3.50771,0.771274,-3.41831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80160,2.5098,2.93036,-3.63056,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80266,2.14186,2.56179,-4.33359,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80533,1.246,3.8941,-3.82906,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80698,1.4167,3.79367,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80848,2.27823,5,-4.97402,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81047,2.27156,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81281,0.62686,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,94.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81446,1.16103,5,-5,NA,NA,NA,NA,NA,166.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81616,1.90766,4.51455,-5,NA,NA,NA,NA,NA,-4.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81969,1.85712,5,-4.29877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82125,3.34544,5,-2.66492,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82323,0.909812,3.85054,-1.96571,NA,NA,NA,NA,NA,NA,NA,NA,152.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82481,-0.25269,3.55565,-1.94901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82745,-0.257696,3.12116,0.366287,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82836,-1.97379,3.90189,1.33103,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83090,-1.12851,3.06317,2.92393,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83212,-1.82993,4.60585,2.85745,NA,NA,NA,NA,NA,NA,NA,NA,72.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83485,-2.0576,3.57241,3.14555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.624
83790,-0.272887,3.64234,3.03417,NA,NA,NA,NA,NA,NA,NA,16.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83941,-0.557339,1.09582,2.81519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84099,1.70565,1.05133,3.40488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84251,1.80828,0.374509,3.24494,NA,NA,NA,NA,NA,NA,NA,-7.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84541,1.30451,0.147842,4.30654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84712,2.43464,0.960086,4.8509,NA,NA,NA,NA,NA,NA,NA,85.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84919,2.72176,0.977375,3.45111,NA,NA,NA,NA,NA,NA,32.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85020,4.46367,0.785801,3.32482,NA,NA,NA,NA,NA,NA,-58.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85282,4.50529,-1.84648,3.74876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
85410,4.89853,-1.16888,4.5631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-812.983,NA,NA,NA,NA,NA,NA,NA,NA,NA
85739,5,-0.157165,2.72336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.105
85892,2.75363,-0.878969,2.71429,NA,NA,NA,NA,NA,NA,244.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86026,2.87525,-0.164421,2.16077,NA,NA,NA,NA,NA,-9.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86300,3.4923,0.580848,3.30255,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86513,5,0.444584,4.09825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.503
86746,5,1.65023,3.89611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.894
86877,5,0.446594,3.67549,NA,NA,NA,NA,NA,NA,NA,202.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87069,4.16012,1.17977,4.20161,NA,NA,NA,NA,NA,NA,NA,NA,121.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87257,3.34078,0.90659,4.74975,NA,NA,NA,NA,NA,NA,NA,NA,NA,-346.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87490,4.06247,1.00771,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87774,3.62139,2.48259,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.527
87956,3.79005,3.38077,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936.697,NA,NA,NA,NA,NA,NA,NA,NA,NA
88100,2.75542,1.42974,4.95035,NA,NA,NA,NA,NA,NA,42.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88292,3.3609,1.06582,2.5818,NA,NA,NA,NA,NA,-2.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88454,2.86168,-0.251675,1.71969,NA,NA,NA,NA,NA,70.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88728,2.75663,0.238851,-1.29892,NA,NA,NA,NA,NA,NA,43.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88998,-0.241738,0.12282,0.0968901,NA,NA,NA,NA,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89080,-0.366016,0.183504,-0.303969,NA,NA,346.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89265,0.372471,0.429983,1.62583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89448,0.822757,-0.326778,1.1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89799,1.95967,0.121235,-0.308361,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89979,2.1604,-0.222647,-0.115605,NA,NA,NA,NA,NA,NA,NA,298.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90096,1.28157,0.214923,-2.2854,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90349,0.824501,1.91934,-2.04914,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90596,2.19373,3.71813,-1.20928,NA,NA,NA,NA,NA,NA,NA,NA,110.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90699,1.84521,2.95554,-1.78878,NA,NA,NA,NA,NA,NA,NA,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90964,1.59595,4.31572,-0.922747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91040,2.90338,5,-0.70542,NA,NA,NA,NA,NA,NA,NA,NA,590.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91336,4.69312,3.76414,-0.0496665,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91585,5,4.49485,0.46935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91724,4.3026,4.80902,0.911394,NA,NA,NA,NA,NA,NA,NA,NA,454.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91905,3.37303,5,1.38297,NA,NA,NA,NA,NA,456.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92136,5,3.62382,1.71611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.714
92228,5,4.29378,1.86412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1717.104,NA,NA,NA,NA,NA,NA,NA,NA,NA
92503,4.73895,3.43833,1.63114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.685
92745,3.59247,2.87875,3.66313,NA,NA,NA,NA,NA,37.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92937,2.6327,2.12989,2.66629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.711,NA,NA,NA,NA,NA,NA,NA,NA,NA
93104,2.84991,2.92258,1.58508,NA,NA,NA,NA,NA,2.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93206,1.25537,1.69315,2.0657,NA,NA,NA,NA,NA,NA,-6.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93405,2.40512,0.484621,-0.277971,NA,NA,NA,NA,NA,NA,NA,NA,8.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93678,2.79253,1.08791,-0.947503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93857,1.30376,1.61536,-0.753356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94071,2.25696,1.45869,-1.01732,NA,NA,NA,NA,NA,NA,NA,NA,63.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94205,3.4877,2.396,-1.67731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94425,0.770867,1.67863,-1.13872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.169
94609,0.331392,3.40728,-1.36049,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94967,1.34223,4.80445,-4.04548,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95181,0.978232,2.38807,-4.08124,NA,NA,NA,NA,NA,NA,NA,NA,-13.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95281,1.02337,4.56233,-4.3238,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95435,0.689717,5,-4.43743,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95611,-0.659462,3.59204,-4.49995,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95913,-0.940299,4.51061,-4.33033,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96120,-2.85314,5,-4.34295,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96238,-2.66356,4.66412,-3.48416,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96441,-3.4119,4.8227,-3.00186,NA,NA,NA,NA,NA,NA,NA,NA,255.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96653,-2.8463,5,-3.19371,NA,NA,NA,NA,NA,NA,NA,-69.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96843,-2.35111,5,-4.87741,NA,NA,NA,NA,NA,NA,NA,NA,79.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97100,-1.42048,4.25709,-3.60745,NA,NA,NA,NA,NA,NA,NA,NA,NA,-237.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97257,0.0628311,3.04675,-3.24484,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97546,-0.804299,4.32231,-2.09139,NA,NA,NA,NA,NA,NA,NA,1163.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97687,-1.44745,4.25397,-2.61878,NA,NA,NA,NA,NA,NA,344.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97986,0.0576342,5,-3.73221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.485
98002,-0.499484,4.92437,-2.38442,NA,NA,NA,NA,NA,NA,20.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98321,0.522816,4.69064,-1.16682,NA,NA,273.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98491,0.283614,4.76222,-1.87923,NA,667.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98667,1.0604,4.29675,-1.49439,NA,69.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98950,1.67032,3.96713,-3.21955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.656,NA,NA,NA,NA,NA,NA,NA,NA
99051,0.381298,4.0772,-3.56518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.27,NA,NA,NA,NA,NA,NA,NA,NA
99202,1.69396,3.2796,-3.97096,NA,13.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99445,2.65575,3.65205,-2.70853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.628,NA,NA,NA,NA,NA,NA,NA,NA
99720,2.98986,3.96848,-2.38968,NA,NA,NA,-2.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99851,4.04295,4.11237,0.0269427,NA,46.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100198,2.46295,4.79686,-1.67438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.551,NA,NA,NA,NA,NA,NA,NA,NA
100271,3.5039,2.23568,-2.40619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.317,NA,NA,NA,NA,NA,NA
100546,2.89904,2.33254,-3.25504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.43,NA
