id,x0,x1,x2,fitness-1.5,fitness-2.5,fitness-3,fitness-3.5,fitness-2,fitness-4
142844,2.5258,1.30417,-3.85792,NA,-27.839,NA,NA,NA,NA
143185,2.0311,1.78019,-3.69558,NA,NA,-19.141,NA,NA,NA
143375,2.28309,2.51499,-4.06724,NA,NA,-33.03,NA,NA,NA
143502,1.79154,1.5515,-4.92775,NA,-12.216,NA,NA,NA,NA
143625,2.06195,2.5102,-4.94019,NA,-29.975,NA,NA,NA,NA
143986,1.62022,1.54321,-4.53559,NA,NA,NA,NA,-6.578,NA
144141,1.80023,1.22987,-4.67497,NA,NA,-15.421,NA,NA,NA
144376,2.25562,1.45948,-4.72433,NA,-13.159,NA,NA,NA,NA
144487,2.20242,2.08832,-4.6217,NA,NA,-15.098,NA,NA,NA
144678,1.6232,1.09484,-4.54217,NA,NA,NA,NA,-19.507,NA
144986,1.96042,1.1877,-4.59705,NA,NA,-17.069,NA,NA,NA
145027,2.07877,1.73876,-4.53927,NA,NA,-15.804,NA,NA,NA
145258,1.69143,1.40435,-4.49505,NA,-3.456,NA,NA,NA,NA
145411,1.97474,1.60346,-4.6083,NA,NA,NA,NA,-12.607,NA
145616,1.60927,2.05529,-4.2727,NA,NA,NA,NA,-9.711,NA
145908,2.29647,1.41985,-3.74,NA,NA,NA,-39.707,NA,NA
146036,1.41537,1.06449,-4.52416,NA,-22.843,NA,NA,NA,NA
146232,1.36386,1.57651,-4.17771,NA,-6.337,NA,NA,NA,NA
146526,1.2396,1.53513,-4.63138,NA,-14.142,NA,NA,NA,NA
146636,1.6316,1.11504,-4.54751,NA,NA,NA,NA,-17.27,NA
146966,1.89129,1.88701,-4.6084,NA,NA,NA,NA,-15.177,NA
147054,2.00268,2.34595,-4.5777,-30.013,NA,NA,NA,NA,NA
147335,2.204,1.85219,-4.3294,NA,NA,NA,NA,-13.397,NA
147470,1.57653,2.51125,-4.04326,NA,NA,-28.804,NA,NA,NA
147768,1.93142,1.97811,-3.91602,NA,NA,-13.862,NA,NA,NA
147802,1.23076,2.49286,-4.78419,NA,NA,-36.911,NA,NA,NA
148196,1.64948,1.77649,-3.57803,NA,-18.902,NA,NA,NA,NA
148329,1.46777,1.67184,-4.61095,NA,-6.533,NA,NA,NA,NA
148547,1.82616,1.45319,-4.83051,NA,-11.23,NA,NA,NA,NA
148677,2.04016,1.45566,-4.94108,NA,NA,NA,NA,-17.575,NA
148826,0.839998,1.36533,-4.0831,NA,NA,NA,-55.332,NA,NA
149160,1.71352,1.72437,-4.10686,NA,NA,-16.977,NA,NA,NA
149282,1.61345,1.64985,-4.03592,NA,-3.422,NA,NA,NA,NA
149575,1.67305,1.69814,-4.62555,NA,-5.024,NA,NA,NA,NA
149726,1.94103,1.78166,-4.1623,NA,-3.215,NA,NA,NA,NA
149901,2.3462,2.30167,-4.27358,NA,-21.008,NA,NA,NA,NA
150082,2.0341,1.60203,-4.24291,NA,NA,-8.093,NA,NA,NA
150201,1.79735,1.67754,-3.42529,NA,-25.574,NA,NA,NA,NA
150506,1.23259,1.30791,-3.4046,NA,-42.598,NA,NA,NA,NA
150652,1.51158,1.99466,-3.99015,NA,NA,-13.102,NA,NA,NA
150932,2.48823,1.57462,-4.88176,NA,NA,-25.104,NA,NA,NA
151101,1.39086,1.34353,-4.86658,NA,-18.642,NA,NA,NA,NA
151262,1.42815,1.44249,-4.13988,NA,-8.657,NA,NA,NA,NA
151475,1.64996,1.2439,-4.68355,-31.061,NA,NA,NA,NA,NA
151629,2.17337,1.56303,-4.83885,NA,NA,NA,NA,-23.602,NA
151815,1.95962,1.36031,-4.00646,NA,NA,-10.415,NA,NA,NA
152077,2.24055,1.59391,-3.57281,NA,-25.021,NA,NA,NA,NA
152233,2.63495,2.07965,-4.42553,NA,NA,NA,NA,-28.017,NA
152447,1.80131,1.8456,-4.67508,NA,-7.314,NA,NA,NA,NA
152646,1.05447,1.79368,-4.62525,NA,NA,-30.15,NA,NA,NA
152855,1.94102,1.93663,-4.54698,NA,NA,-10.078,NA,NA,NA
153186,2.13602,1.70143,-4.40588,NA,NA,-7.716,NA,NA,NA
153340,1.34745,1.705,-4.48417,NA,NA,-8.931,NA,NA,NA
153574,2.03939,1.52498,-4.61889,NA,NA,NA,NA,-8.441,NA
153654,2.44411,1.41344,-4.18106,NA,-16.014,NA,NA,NA,NA
153819,2.32807,1.84444,-4.98287,NA,-21.429,NA,NA,NA,NA
154053,1.98122,1.70665,-4.21199,NA,NA,-14.006,NA,NA,NA
154329,1.75752,1.58295,-4.54863,NA,NA,NA,-22.429,NA,NA
154446,0.599317,1.7428,-3.94053,NA,-46.191,NA,NA,NA,NA
154603,1.62365,1.975,-4.32057,NA,-5.603,NA,NA,NA,NA
154894,1.24256,2.4998,-4.67403,NA,-28.114,NA,NA,NA,NA
155005,1.8907,1.92549,-4.22662,NA,NA,-11.781,NA,NA,NA
155362,0.99552,1.67294,-4.01924,NA,NA,NA,NA,-31.113,NA
155462,1.58991,2.05598,-3.8719,NA,NA,NA,NA,-14.395,NA
155619,1.88203,1.86322,-4.3065,NA,-3.096,NA,NA,NA,NA
155926,2.34703,2.0672,-4.17517,NA,-15.63,NA,NA,NA,NA
156183,1.84905,1.44229,-4.78758,NA,NA,NA,NA,-11.288,NA
156326,1.87633,2.2757,-3.75084,NA,NA,NA,NA,-30.045,NA
156503,1.19488,2.16314,-4.13223,NA,NA,NA,NA,-31.687,NA
156714,1.68695,1.4432,-3.67801,NA,NA,NA,NA,-20.992,NA
156846,2.74107,1.83672,-4.69641,NA,NA,NA,NA,-31.626,NA
157181,2.10659,2.03555,-4.04658,NA,NA,NA,NA,-16.724,NA
157359,1.70532,2.52947,-4.19453,NA,NA,-22.398,NA,NA,NA
157578,1.62468,2.31232,-3.98528,NA,-16.684,NA,NA,NA,NA
157794,2.73929,2.26109,-4.98959,NA,-41.164,NA,NA,NA,NA
157832,2.13308,2.45161,-4.70658,NA,NA,-25.974,NA,NA,NA
158053,1.7989,1.91658,-4.246,NA,NA,-13.057,NA,NA,NA
158308,1.38444,2.62628,-4.69539,NA,-31.146,NA,NA,NA,NA
158581,2.13328,2.0045,-4.66069,NA,NA,NA,NA,-16.573,NA
158738,2.03547,2.17148,-4.14387,NA,-11.555,NA,NA,NA,NA
158870,2.47475,2.41361,-4.50389,NA,NA,NA,NA,-31.428,NA
159048,2.13471,1.62291,-4.70211,NA,-8.81,NA,NA,NA,NA
159213,0.984768,2.60281,-4.32613,NA,NA,-39.176,NA,NA,NA
159453,1.81841,2.07226,-4.17196,NA,NA,NA,NA,-9.783,NA
159684,1.86789,2.25198,-4.38351,-26.825,NA,NA,NA,NA,NA
159933,1.36809,1.88516,-4.4801,NA,NA,-13.561,NA,NA,NA
160190,1.37191,1.68567,-3.96619,NA,NA,NA,-24.614,NA,NA
160360,2.08574,1.10872,-4.5259,NA,NA,-18.387,NA,NA,NA
160443,2.22985,1.23459,-4.85764,NA,-20.871,NA,NA,NA,NA
160786,2.05336,1.1986,-4.62333,NA,-12.948,NA,NA,NA,NA
160948,1.80568,1.96346,-4.19532,NA,NA,-6.378,NA,NA,NA
161181,2.31473,1.2054,-4.44206,NA,NA,-23.183,NA,NA,NA
161266,2.01958,1.48833,-4.35841,NA,NA,-9.165,NA,NA,NA
161505,1.65557,1.78586,-4.49629,NA,NA,-5.999,NA,NA,NA
161787,1.36938,1.57687,-4.26746,NA,NA,NA,NA,-9.532,NA
161835,1.89114,1.99076,-3.86423,NA,-11.959,NA,NA,NA,NA
162083,2.07859,1.76847,-4.47325,NA,NA,NA,NA,-8.374,NA
162356,1.89238,1.8809,-4.73929,NA,NA,NA,-30.104,NA,NA
162593,1.50949,1.89747,-4.31892,NA,NA,NA,NA,-7.562,NA
162754,1.91673,2.21988,-4.22824,NA,NA,-15.917,NA,NA,NA
162879,2.1036,2.23285,-4.24651,NA,NA,-23.129,NA,NA,NA
163057,1.54654,2.0356,-4.01304,-26.529,NA,NA,NA,NA,NA
163207,1.7571,1.58823,-4.48541,NA,-1.119,NA,NA,NA,NA
163516,1.98292,1.49956,-4.90946,NA,-13.787,NA,NA,NA,NA
163639,2.42683,1.39606,-4.65925,NA,-17.847,NA,NA,NA,NA
163897,2.34506,1.35962,-4.11595,NA,NA,NA,NA,-21.666,NA
164154,2.40884,1.93502,-3.9167,NA,-18.642,NA,NA,NA,NA
164259,1.8771,1.79664,-4.35208,NA,NA,NA,-21.932,NA,NA
164541,1.96259,2.13584,-4.14148,NA,-9.551,NA,NA,NA,NA
164608,2.1705,1.79525,-4.28586,NA,NA,-19.122,NA,NA,NA
164945,1.54809,1.98939,-4.62375,NA,NA,-15.019,NA,NA,NA
165128,2.36945,2.20342,-4.4254,NA,-18.715,NA,NA,NA,NA
165288,2.29468,2.32976,-4.53496,NA,NA,-22.142,NA,NA,NA
165419,2.1171,2.50854,-4.11395,NA,NA,NA,NA,-29.327,NA
165674,0.628782,2.4731,-3.78259,NA,-55.906,NA,NA,NA,NA
165820,1.96126,2.02872,-3.89132,NA,-12.712,NA,NA,NA,NA
166184,2.04936,1.99611,-4.3315,NA,-7.316,NA,NA,NA,NA
166364,1.07963,1.05172,-4.62505,NA,NA,NA,NA,-47.39,NA
166439,2.43005,1.81748,-4.40302,NA,-14.98,NA,NA,NA,NA
166649,1.33074,2.2271,-4.67607,NA,-18.205,NA,NA,NA,NA
166884,2.53839,1.65151,-4.32827,NA,NA,-19.051,NA,NA,NA
167124,2.32195,1.34909,-4.726,NA,NA,NA,NA,-18.931,NA
167352,2.32122,2.10489,-4.29907,NA,-15.139,NA,NA,NA,NA
167531,1.26386,1.78109,-4.40425,NA,NA,NA,NA,-18.143,NA
167621,1.99904,1.13411,-4.45362,NA,NA,NA,NA,-19.583,NA
167870,2.38668,1.20275,-4.35242,NA,-20.37,NA,NA,NA,NA
168192,2.08712,1.46027,-4.24149,NA,NA,-9.596,NA,NA,NA
168269,2.09023,1.89485,-4.6927,NA,NA,-19.677,NA,NA,NA
168553,1.32709,2.01186,-4.12831,NA,-11.928,NA,NA,NA,NA
168621,1.79764,2.00869,-4.10266,NA,NA,-10.609,NA,NA,NA
168971,1.91252,2.0921,-3.65269,NA,-19.716,NA,NA,NA,NA
169003,2.17636,1.38614,-4.06095,NA,-9.705,NA,NA,NA,NA
169239,2.52051,2.16265,-4.10132,NA,-23.954,NA,NA,NA,NA
169449,2.0292,2.11263,-4.57811,NA,NA,-13.123,NA,NA,NA
169782,2.06523,2.14807,-4.74533,NA,NA,NA,NA,-25.258,NA
169818,1.75714,2.52144,-4.12958,NA,-22.194,NA,NA,NA,NA
170036,1.83284,1.55993,-4.97536,NA,-13.868,NA,NA,NA,NA
170236,1.83821,2.09879,-3.80661,NA,-14.184,NA,NA,NA,NA
170543,2.0447,2.12035,-3.70949,NA,-19.712,NA,NA,NA,NA
170696,2.08979,1.66414,-4.82267,NA,-12.148,NA,NA,NA,NA
170816,1.6424,1.88935,-4.82388,NA,NA,NA,NA,-13.683,NA
171097,1.60925,1.75005,-4.75724,NA,-8.199,NA,NA,NA,NA
171309,1.82661,2.07013,-4.43123,NA,-8.203,NA,NA,NA,NA
171405,1.60976,1.38711,-4.62711,NA,NA,-9.547,NA,NA,NA
171764,2.10784,1.51802,-4.5883,NA,NA,-15.868,NA,NA,NA
171947,1.6386,1.18077,-4.43353,NA,-12.022,NA,NA,NA,NA
172090,2.05769,1.77463,-4.13915,NA,NA,NA,-21.19,NA,NA
172370,1.47847,1.47945,-4.533,NA,-5.559,NA,NA,NA,NA
172460,1.79264,1.17733,-4.18095,NA,-9.979,NA,NA,NA,NA
172686,1.79589,1.55675,-4.00234,NA,-3.81,NA,NA,NA,NA
172875,2.58415,2.13353,-4.66333,NA,-26.714,NA,NA,NA,NA
173005,1.97299,1.42592,-4.05756,NA,NA,NA,NA,-7.112,NA
173245,2.60708,1.52171,-4.51111,NA,-21.328,NA,NA,NA,NA
173504,1.56693,2.07209,-4.81904,NA,-13.822,NA,NA,NA,NA
173756,0.960767,1.55885,-4.70925,NA,-28.401,NA,NA,NA,NA
173900,1.64923,1.90117,-3.74489,NA,NA,NA,NA,-15.205,NA
174109,1.3016,1.69454,-3.86949,NA,NA,NA,NA,-24.075,NA
174289,1.50919,2.19949,-3.76168,NA,NA,NA,-35.453,NA,NA
174574,2.0716,1.9912,-3.8888,NA,NA,-17.084,NA,NA,NA
174773,2.05196,1.70865,-4.58455,NA,-5.259,NA,NA,NA,NA
174853,2.13181,1.88271,-4.47318,NA,-7.606,NA,NA,NA,NA
175046,1.95998,2.15744,-4.69984,NA,-13.146,NA,NA,NA,NA
175309,1.98044,1.68606,-3.95171,NA,NA,-9.292,NA,NA,NA
175499,1.46093,1.87707,-3.972,NA,-8.749,NA,NA,NA,NA
175796,1.46883,1.36997,-4.63712,NA,-9.522,NA,NA,NA,NA
175881,2.22275,2.38297,-4.76548,NA,-24.562,NA,NA,NA,NA
176045,1.41803,2.04955,-4.5435,NA,NA,NA,NA,-13.487,NA
176360,1.62509,1.893,-4.60484,NA,-6.016,NA,NA,NA,NA
176600,2.44103,1.76219,-4.05049,NA,-16.668,NA,NA,NA,NA
176678,1.73415,1.32352,-4.16045,NA,-4.545,NA,NA,NA,NA
176928,1.78819,1.96452,-4.38629,NA,NA,NA,NA,-6.808,NA
177071,2.07753,1.41709,-4.95018,NA,-17.169,NA,NA,NA,NA
177246,1.52876,1.70369,-4.53404,NA,-4.024,NA,NA,NA,NA
177564,1.84296,2.00901,-4.49101,NA,-5.819,NA,NA,NA,NA
177699,1.81592,1.62974,-4.24577,NA,NA,NA,NA,-16.086,NA
177850,1.64268,1.68141,-4.78585,NA,NA,NA,NA,-11.02,NA
178176,2.5404,2.16938,-4.11364,NA,NA,NA,NA,-26.938,NA
178328,1.39581,1.86445,-3.981,NA,-9.981,NA,NA,NA,NA
178532,1.33151,1.50044,-4.60004,NA,NA,NA,NA,-13.807,NA
178707,1.7871,1.07201,-4.12843,NA,NA,-21.621,NA,NA,NA
178864,1.34387,1.78507,-4.55188,NA,NA,-17.911,NA,NA,NA
179059,1.98882,1.30739,-4.34174,NA,-5.866,NA,NA,NA,NA
179245,0.66798,1.61964,-4.53251,NA,-42.369,NA,NA,NA,NA
179551,1.56463,1.57934,-4.5999,NA,NA,-12.559,NA,NA,NA
179772,1.98637,2.1067,-4.97373,NA,NA,-24.766,NA,NA,NA
179892,1.77114,1.8974,-4.66799,NA,NA,-13.417,NA,NA,NA
180100,1.9802,1.97902,-3.68261,NA,NA,NA,-31.346,NA,NA
180349,2.23932,2.45846,-3.64805,NA,NA,-44.548,NA,NA,NA
180414,0.926549,2.23651,-4.45244,NA,NA,-39.697,NA,NA,NA
180699,1.6173,1.24839,-4.59849,NA,NA,NA,NA,-12.697,NA
180901,1.44599,1.91715,-4.81964,NA,NA,-15.21,NA,NA,NA
181159,1.83227,1.32706,-4.59576,NA,NA,-19.241,NA,NA,NA
181264,1.79962,1.68466,-4.71405,NA,NA,NA,-22.287,NA,NA
181464,2.47398,2.3784,-4.09719,NA,NA,NA,-40.357,NA,NA
181638,1.96785,1.47714,-4.02873,NA,NA,-14.829,NA,NA,NA
181908,2.59201,1.30846,-4.57679,NA,NA,NA,NA,-26.706,NA
182146,1.97053,1.92194,-4.6693,NA,-7.957,NA,NA,NA,NA
182313,1.76089,2.14927,-4.23312,NA,NA,NA,NA,-19.308,NA
182584,1.68598,1.85663,-4.10479,NA,NA,NA,NA,-16.807,NA
182657,1.79001,1.70164,-4.49357,NA,NA,NA,NA,-9.288,NA
182937,2.49833,1.63228,-3.9629,NA,NA,-20.559,NA,NA,NA
183183,1.20407,2.23667,-3.86623,NA,NA,-26.145,NA,NA,NA
183241,1.70918,1.84414,-4.70782,NA,NA,-11.071,NA,NA,NA
183584,2.75151,1.3571,-4.81907,NA,-33.906,NA,NA,NA,NA
183704,1.88388,1.42008,-4.46867,NA,NA,-12.274,NA,NA,NA
183939,1.17593,2.32498,-3.77306,NA,NA,NA,-45.487,NA,NA
184109,1.56432,1.25453,-3.68606,NA,NA,-27.166,NA,NA,NA
184254,2.0466,1.8066,-4.39404,NA,-4.037,NA,NA,NA,NA
184584,1.67019,2.05986,-4.95862,NA,NA,-20.448,NA,NA,NA
184687,2.55956,1.0014,-4.61447,NA,NA,NA,NA,-45.794,NA
184989,1.61909,1.87737,-3.99249,NA,-6.583,NA,NA,NA,NA
185126,1.50316,2.16736,-4.12325,NA,NA,NA,NA,-21.85,NA
185388,2.46587,1.2037,-4.9028,NA,-29.479,NA,NA,NA,NA
185538,1.69567,1.9207,-4.5195,NA,NA,-12.506,NA,NA,NA
185673,2.20938,1.37829,-4.48066,NA,-10.745,NA,NA,NA,NA
185896,1.98324,1.83862,-4.13182,NA,-4.355,NA,NA,NA,NA
186183,1.91508,1.86496,-4.53462,NA,NA,-10.804,NA,NA,NA
186292,2.30377,1.33148,-4.10489,NA,-14.705,NA,NA,NA,NA
186539,1.96854,1.54331,-3.73178,NA,NA,NA,-33.644,NA,NA
186660,1.7032,1.77711,-4.48175,NA,NA,NA,-19.688,NA,NA
186957,1.97252,1.25756,-4.63329,NA,-9.728,NA,NA,NA,NA
187006,2.03095,2.17999,-4.82551,NA,NA,-19.144,NA,NA,NA
187224,2.33107,1.61324,-3.90534,NA,NA,NA,NA,-27.85,NA
187597,2.55527,1.64262,-4.75941,NA,-22.652,NA,NA,NA,NA
187645,2.16936,2.02537,-4.5191,NA,NA,-18.19,NA,NA,NA
187896,2.13081,1.76716,-4.15481,NA,-5.761,NA,NA,NA,NA
188119,1.92164,2.01016,-4.94704,NA,-16.091,NA,NA,NA,NA
188267,1.34472,1.6966,-4.54456,NA,-7.965,NA,NA,NA,NA
188554,2.21852,2.059,-4.56919,NA,NA,NA,NA,-13.882,NA
188749,1.85638,2.2182,-4.33126,NA,NA,NA,NA,-16.456,NA
188877,1.26748,1.85419,-4.08385,NA,-11.365,NA,NA,NA,NA
189154,1.27657,2.29146,-4.11143,NA,-19.598,NA,NA,NA,NA
189349,1.83168,1.95367,-4.20441,NA,-4.646,NA,NA,NA,NA
189402,2.366,1.94528,-4.86692,NA,NA,NA,NA,-28.132,NA
189735,2.23284,1.74583,-4.82894,NA,NA,NA,NA,NA,-48.513
189903,1.67934,1.73269,-4.9162,NA,-12.337,NA,NA,NA,NA
190055,1.2866,2.24369,-4.05054,NA,NA,NA,-33.173,NA,NA
190301,1.86963,3.00022,-4.08669,NA,-44.134,NA,NA,NA,NA
190570,1.96806,2.04513,-4.16146,-21.861,NA,NA,NA,NA,NA
190715,2.31648,1.64273,-4.5733,NA,-11.733,NA,NA,NA,NA
190901,2.10141,1.76067,-4.27142,-20.457,NA,NA,NA,NA,NA
191129,2.16127,2.01429,-4.6957,NA,NA,NA,NA,-22.342,NA
191213,2.24469,2.21108,-4.11322,NA,NA,NA,NA,-18.781,NA
191446,2.46513,2.07395,-4.83562,NA,NA,NA,NA,-28.126,NA
191676,2.19311,2.47892,-4.03801,NA,-24.489,NA,NA,NA,NA
191972,1.39851,1.04942,-3.73596,NA,-35.489,NA,NA,NA,NA
192067,1.44516,2.19277,-4.18242,NA,-12.605,NA,NA,NA,NA
192262,2.07379,1.294,-4.2497,NA,NA,NA,NA,-20.179,NA
192488,1.36781,1.98251,-4.26163,-30.297,NA,NA,NA,NA,NA
192728,1.89587,1.45448,-3.79904,NA,-11.741,NA,NA,NA,NA
192919,1.96115,2.38201,-4.5122,NA,NA,-20.394,NA,NA,NA
193109,1.99938,1.80448,-4.13238,NA,NA,-8.681,NA,NA,NA
193346,1.13469,1.38768,-4.57155,NA,-19.764,NA,NA,NA,NA
193540,2.44042,1.91613,-4.30397,-28.919,NA,NA,NA,NA,NA
193658,1.56072,1.83478,-4.41355,NA,NA,NA,NA,-11.798,NA
193988,1.66873,1.13665,-4.0786,NA,NA,NA,NA,-20.541,NA
194014,1.74294,1.74312,-4.578,NA,-4.172,NA,NA,NA,NA
194377,2.32516,1.37257,-4.7567,NA,-17.984,NA,NA,NA,NA
194492,1.83181,1.21941,-4.45156,NA,NA,-9.4,NA,NA,NA
194747,1.33457,1.68212,-4.45611,NA,NA,NA,-28.635,NA,NA
194882,1.803,1.45212,-4.66148,NA,NA,-7.276,NA,NA,NA
195006,2.30735,1.23899,-4.97459,NA,NA,-34.061,NA,NA,NA
195380,2.20577,1.64867,-4.31802,NA,NA,-16.024,NA,NA,NA
195412,1.44711,1.86431,-3.55195,NA,NA,-33.215,NA,NA,NA
195671,1.91931,1.78183,-4.08832,NA,NA,-5.816,NA,NA,NA
195865,2.02489,1.22948,-4.40275,NA,NA,NA,-31.77,NA,NA
196163,2.26461,1.25536,-4.66216,NA,-15.965,NA,NA,NA,NA
196202,1.73605,2.22523,-4.35287,NA,-11.03,NA,NA,NA,NA
196479,1.38331,2.62183,-4.45942,NA,NA,-33.196,NA,NA,NA
196697,1.76587,1.13854,-4.75664,NA,NA,NA,NA,-27.734,NA
196995,1.72884,1.88278,-4.25099,NA,NA,-8.661,NA,NA,NA
197028,2.38501,1.19387,-4.87767,NA,NA,-28.435,NA,NA,NA
197327,1.20761,2.59899,-4.5267,NA,NA,-40.576,NA,NA,NA
197487,2.18868,1.279,-4.71958,NA,NA,-17.856,NA,NA,NA
197701,2.21971,1.52084,-4.38882,NA,-8.085,NA,NA,NA,NA
197949,1.57827,1.74777,-4.27636,-23.767,NA,NA,NA,NA,NA
198100,1.4355,2.24152,-3.84261,NA,NA,NA,NA,-26.955,NA
198204,2.10266,1.46543,-4.3761,NA,-5.717,NA,NA,NA,NA
198580,1.47825,1.66588,-4.21089,NA,NA,NA,NA,-16.747,NA
198665,1.80893,2.22314,-4.33612,NA,NA,NA,NA,-12.338,NA
198908,1.9178,1.81833,-4.49376,NA,-4.401,NA,NA,NA,NA
199016,2.51747,2.02954,-4.7477,NA,-23.887,NA,NA,NA,NA
199314,1.91636,1.37958,-4.45342,NA,-4.718,NA,NA,NA,NA
199569,2.06911,1.01628,-4.38293,NA,-19.544,NA,NA,NA,NA
199788,1.58756,1.64067,-4.16669,NA,-2.73,NA,NA,NA,NA
199998,3.67063,0.528377,-4.28839,NA,NA,NA,NA,NA,-155.171
