id,x0,x1,x2,fitness-2.5,fitness-3,fitness-4,fitness-3.5,fitness-2,fitness-1.5,fitness-4.5,fitness-1,fitness-0.5
118544,0.280838,1.19876,-5,NA,-89.915,NA,NA,NA,NA,NA,NA,NA
118695,1.39767,1.39266,-5,NA,NA,NA,NA,NA,-49.778,NA,NA,NA
118893,2.08643,1.51549,-5,NA,NA,NA,NA,-19.928,NA,NA,NA,NA
119008,2.75487,2.51799,-5,NA,NA,NA,NA,NA,-68.688,NA,NA,NA
119273,2.65542,2.51922,-5,NA,NA,NA,NA,-54.372,NA,NA,NA,NA
119538,2.63129,2.41344,-5,-40.958,NA,NA,NA,NA,NA,NA,NA,NA
119657,2.47738,2.67338,-5,NA,NA,NA,NA,NA,-66.967,NA,NA,NA
119903,1.79894,2.63199,-3.87265,NA,NA,NA,NA,NA,NA,NA,-72.78,NA
120114,2.57002,2.07653,-4.46272,NA,NA,NA,NA,NA,-48.847,NA,NA,NA
120332,1.60047,2.08549,-5,-18.749,NA,NA,NA,NA,NA,NA,NA,NA
120600,1.10612,0.880356,-4.87242,NA,NA,-88.436,NA,NA,NA,NA,NA,NA
120687,1.67948,1.06024,-3.40614,NA,NA,NA,NA,NA,NA,-113.288,NA,NA
120861,2.55601,1.75198,-3.92314,NA,NA,NA,NA,-25.683,NA,NA,NA,NA
121103,2.02055,1.1382,-5,NA,NA,NA,NA,NA,-47.303,NA,NA,NA
121274,1.27705,3.02857,-5,NA,NA,NA,NA,NA,-84.729,NA,NA,NA
121529,1.45199,2.26699,-4.87183,NA,NA,NA,NA,NA,NA,NA,-60.077,NA
121759,2.31496,1.66191,-3.2973,NA,NA,NA,NA,NA,-56.113,NA,NA,NA
121992,1.97768,2.05372,-4.7289,NA,NA,NA,NA,-15.893,NA,NA,NA,NA
122189,2.1628,2.38461,-4.11799,NA,NA,NA,-33.416,NA,NA,NA,NA,NA
122263,2.64798,1.13515,-4.52278,NA,-34.509,NA,NA,NA,NA,NA,NA,NA
122439,1.68562,1.21397,-5,-25.55,NA,NA,NA,NA,NA,NA,NA,NA
122789,1.23568,0.641626,-4.86884,NA,NA,NA,NA,-82.655,NA,NA,NA,NA
122897,0.633533,1.54787,-4.54388,NA,-43.337,NA,NA,NA,NA,NA,NA,NA
123033,0.942582,1.64451,-5,NA,-35.765,NA,NA,NA,NA,NA,NA,NA
123215,2.03716,1.30244,-4.98631,NA,NA,NA,NA,NA,-36.04,NA,NA,NA
123475,1.57024,0.963694,-5,-39.549,NA,NA,NA,NA,NA,NA,NA,NA
123766,0.856934,0.583995,-4.55706,-118.419,NA,NA,NA,NA,NA,NA,NA,NA
123821,1.33482,0.622086,-5,-81.573,NA,NA,NA,NA,NA,NA,NA,NA
124144,1.8062,1.56649,-5,NA,NA,NA,NA,NA,-31.696,NA,NA,NA
124342,2.66526,1.89562,-4.25211,-23.325,NA,NA,NA,NA,NA,NA,NA,NA
124466,2.83986,2.56723,-5,NA,-60.092,NA,NA,NA,NA,NA,NA,NA
124633,2.81484,2.01925,-4.98517,NA,-43.749,NA,NA,NA,NA,NA,NA,NA
124922,3.18725,1.97915,-5,NA,NA,NA,NA,-58.891,NA,NA,NA,NA
125009,3.17049,1.7489,-5,-56.091,NA,NA,NA,NA,NA,NA,NA,NA
125353,3.02675,2.03535,-4.9709,NA,NA,NA,-69.066,NA,NA,NA,NA,NA
125540,2.15111,1.34686,-4.03274,NA,-15.461,NA,NA,NA,NA,NA,NA,NA
125626,1.56757,1.20952,-4.94929,-22.679,NA,NA,NA,NA,NA,NA,NA,NA
125987,1.10737,1.7248,-5,NA,NA,NA,NA,-34.091,NA,NA,NA,NA
126026,2.37923,1.53803,-4.95018,NA,-23.793,NA,NA,NA,NA,NA,NA,NA
126258,2.30829,2.61905,-5,NA,NA,NA,-52.225,NA,NA,NA,NA,NA
126553,1.33914,1.78279,-5,NA,NA,NA,-41.655,NA,NA,NA,NA,NA
126658,1.32882,1.2051,-4.34122,-17.443,NA,NA,NA,NA,NA,NA,NA,NA
126927,1.88362,1.64498,-5,NA,NA,NA,-31.655,NA,NA,NA,NA,NA
127200,1.94747,1.209,-5,NA,NA,NA,-52.778,NA,NA,NA,NA,NA
127377,1.80433,1.45073,-4.59556,NA,NA,NA,-20.245,NA,NA,NA,NA,NA
127524,1.53594,1.59614,-4.77348,NA,-14.584,NA,NA,NA,NA,NA,NA,NA
127709,1.55291,2.07075,-5,-19.286,NA,NA,NA,NA,NA,NA,NA,NA
127902,0.37901,2.4642,-5,NA,NA,NA,NA,NA,-82.166,NA,NA,NA
128004,1.79734,2.29976,-5,NA,NA,NA,NA,NA,-34.923,NA,NA,NA
128221,1.48276,1.27047,-4.94896,-22.097,NA,NA,NA,NA,NA,NA,NA,NA
128588,1.41077,1.8159,-5,-18.713,NA,NA,NA,NA,NA,NA,NA,NA
128723,2.26306,2.78359,-5,NA,-50.239,NA,NA,NA,NA,NA,NA,NA
128944,2.23541,3.49819,-5,NA,NA,NA,NA,-93.849,NA,NA,NA,NA
129137,1.07888,1.75547,-4.10359,NA,NA,NA,-32.504,NA,NA,NA,NA,NA
129344,1.08795,2.0458,-3.6077,NA,-40.415,NA,NA,NA,NA,NA,NA,NA
129528,0.416694,1.45839,-3.77109,-67.48,NA,NA,NA,NA,NA,NA,NA,NA
129617,1.16185,2.16785,-3.34269,NA,-51.78,NA,NA,NA,NA,NA,NA,NA
129901,1.86448,1.43366,-5,NA,-21.675,NA,NA,NA,NA,NA,NA,NA
130161,1.95511,0.772468,-3.80107,NA,NA,NA,NA,NA,-84.984,NA,NA,NA
130331,0.83477,0.709545,-3.83634,-110.131,NA,NA,NA,NA,NA,NA,NA,NA
130531,1.79145,0.818438,-4.72361,-40.767,NA,NA,NA,NA,NA,NA,NA,NA
130725,2.18874,1.45227,-5,NA,NA,NA,-39.266,NA,NA,NA,NA,NA
130987,2.09082,1.80765,-4.99044,NA,NA,NA,-30.524,NA,NA,NA,NA,NA
131056,1.78804,1.88882,-3.9636,NA,-10.189,NA,NA,NA,NA,NA,NA,NA
131201,1.84514,1.67043,-5,-15.419,NA,NA,NA,NA,NA,NA,NA,NA
131551,2.04029,1.72307,-4.47948,NA,NA,NA,NA,-13.451,NA,NA,NA,NA
131640,4.22135,2.55369,-5,-152.32,NA,NA,NA,NA,NA,NA,NA,NA
131864,3.58927,1.28699,-5,-86.595,NA,NA,NA,NA,NA,NA,NA,NA
132050,3.24804,1.23065,-3.38563,NA,-97.989,NA,NA,NA,NA,NA,NA,NA
132245,3.52797,1.78244,-4.47033,-70.391,NA,NA,NA,NA,NA,NA,NA,NA
132428,3.59607,1.66927,-5,-82.963,NA,NA,NA,NA,NA,NA,NA,NA
132724,2.94766,0.431656,-5,NA,NA,NA,NA,NA,-130.519,NA,NA,NA
132820,3.51602,1.36224,-5,-80.747,NA,NA,NA,NA,NA,NA,NA,NA
133048,1.89777,1.28998,-5,NA,-27.471,NA,NA,NA,NA,NA,NA,NA
133216,2.115,0.698739,-5,NA,-54.058,NA,NA,NA,NA,NA,NA,NA
133591,1.82535,0.96198,-5,NA,-36.24,NA,NA,NA,NA,NA,NA,NA
133735,1.52536,1.35062,-5,NA,-26.281,NA,NA,NA,NA,NA,NA,NA
133887,2.01303,1.18287,-4.72326,-15.303,NA,NA,NA,NA,NA,NA,NA,NA
134079,2.24658,2.17223,-4.23119,NA,-25.759,NA,NA,NA,NA,NA,NA,NA
134344,1.6757,2.56806,-5,-31.923,NA,NA,NA,NA,NA,NA,NA,NA
134598,1.28537,2.07045,-4.44161,NA,NA,NA,NA,-18.881,NA,NA,NA,NA
134739,1.43337,1.85218,-3.73726,NA,NA,NA,NA,NA,NA,NA,-68.953,NA
134861,1.02029,2.10593,-5,-32.454,NA,NA,NA,NA,NA,NA,NA,NA
135192,1.6401,1.44274,-4.41681,-3.406,NA,NA,NA,NA,NA,NA,NA,NA
135201,2.69869,2.44777,-4.98335,NA,NA,NA,NA,-49.99,NA,NA,NA,NA
135465,1.23887,2.14707,-5,NA,NA,NA,NA,NA,-49.371,NA,NA,NA
135664,0.643512,1.42379,-4.7788,NA,NA,NA,NA,-59.43,NA,NA,NA,NA
135873,3.07493,2.28169,-3.91049,NA,-59.983,NA,NA,NA,NA,NA,NA,NA
136193,1.41893,3.06614,-4.45214,-48.909,NA,NA,NA,NA,NA,NA,NA,NA
136280,0.683107,2.25715,-4.20569,-40.903,NA,NA,NA,NA,NA,NA,NA,NA
136402,2.12104,2.01964,-4.01533,NA,NA,NA,NA,-18.348,NA,NA,NA,NA
136770,1.88154,1.54612,-4.63958,NA,-13.498,NA,NA,NA,NA,NA,NA,NA
136979,1.9017,1.28111,-4.80794,NA,NA,NA,NA,NA,-30.771,NA,NA,NA
137147,2.712,1.98833,-5,NA,NA,NA,NA,NA,NA,NA,NA,-100.214
137341,2.34094,1.43251,-4.56772,NA,NA,NA,NA,NA,-36.551,NA,NA,NA
137473,1.871,1.19275,-4.27679,-7.732,NA,NA,NA,NA,NA,NA,NA,NA
137745,1.88222,1.85175,-4.34224,NA,-8.861,NA,NA,NA,NA,NA,NA,NA
137895,1.74244,2.55861,-3.33543,-46.605,NA,NA,NA,NA,NA,NA,NA,NA
138033,2.91474,1.79928,-3.92483,NA,NA,NA,NA,-41.211,NA,NA,NA,NA
138306,2.61642,1.94516,-4.26389,NA,NA,NA,NA,-28.022,NA,NA,NA,NA
138557,2.36503,2.06033,-3.66241,NA,-31.751,NA,NA,NA,NA,NA,NA,NA
138610,2.36276,2.19581,-4.8428,NA,-28.316,NA,NA,NA,NA,NA,NA,NA
138995,1.99159,2.51198,-5,NA,NA,NA,NA,-33.949,NA,NA,NA,NA
139167,2.06813,3.02117,-5,NA,NA,NA,NA,-58.974,NA,NA,NA,NA
139259,1.23892,2.86372,-5,NA,NA,NA,-64.197,NA,NA,NA,NA,NA
139406,1.45085,2.01759,-4.80517,NA,NA,NA,-45.624,NA,NA,NA,NA,NA
139765,1.63248,1.33936,-5,NA,NA,NA,NA,-31.501,NA,NA,NA,NA
139929,2.64305,2.00022,-5,-33.885,NA,NA,NA,NA,NA,NA,NA,NA
140014,2.39545,0.990725,-5,-41.639,NA,NA,NA,NA,NA,NA,NA,NA
140313,1.8652,1.66992,-5,NA,-15.85,NA,NA,NA,NA,NA,NA,NA
140521,3.02706,2.91272,-4.84886,NA,NA,NA,-95.571,NA,NA,NA,NA,NA
140620,3.09171,2.18225,-5,NA,NA,-99.421,NA,NA,NA,NA,NA,NA
140817,2.79128,3.1193,-4.31845,NA,-76.895,NA,NA,NA,NA,NA,NA,NA
141186,2.10897,1.68974,-3.27001,NA,-45.371,NA,NA,NA,NA,NA,NA,NA
141313,2.85602,1.68685,-4.13144,NA,-37.446,NA,NA,NA,NA,NA,NA,NA
141533,2.2748,2.01767,-4.1465,NA,NA,NA,-33.636,NA,NA,NA,NA,NA
141784,2.35432,1.10099,-3.95786,-25.647,NA,NA,NA,NA,NA,NA,NA,NA
141880,1.80388,1.8629,-5,-16.002,NA,NA,NA,NA,NA,NA,NA,NA
142196,2.88443,1.03635,-5,-55.326,NA,NA,NA,NA,NA,NA,NA,NA
142271,0.934474,2.08729,-5,NA,NA,NA,NA,-43.338,NA,NA,NA,NA
142559,1.64827,2.09262,-4.72787,NA,NA,NA,NA,-13.106,NA,NA,NA,NA
142687,2.16778,2.34736,-4.95106,NA,NA,NA,NA,NA,-44.839,NA,NA,NA
142922,1.57681,2.60611,-5,-34.178,NA,NA,NA,NA,NA,NA,NA,NA
143051,2.13698,1.72665,-5,NA,-24.777,NA,NA,NA,NA,NA,NA,NA
143282,1.76601,1.13608,-5,NA,NA,NA,-41.274,NA,NA,NA,NA,NA
143583,1.25485,0.876785,-5,-58.499,NA,NA,NA,NA,NA,NA,NA,NA
143780,1.16986,1.5028,-5,NA,-31.064,NA,NA,NA,NA,NA,NA,NA
143860,1.57227,2.74536,-4.07132,-32.513,NA,NA,NA,NA,NA,NA,NA,NA
144039,1.86184,1.74835,-3.94442,NA,NA,NA,NA,-13.652,NA,NA,NA,NA
144288,2.00467,2.38566,-5,NA,NA,NA,NA,-32.676,NA,NA,NA,NA
144548,1.48163,1.95781,-5,NA,NA,NA,-33.111,NA,NA,NA,NA,NA
144659,1.58558,2.12427,-5,NA,-21.559,NA,NA,NA,NA,NA,NA,NA
144900,0.671342,1.67017,-5,NA,NA,NA,NA,-53.615,NA,NA,NA,NA
145011,1.73589,1.61928,-5,-15.165,NA,NA,NA,NA,NA,NA,NA,NA
145291,1.56237,2.88945,-4.38233,NA,NA,NA,NA,-44.294,NA,NA,NA,NA
145556,1.27169,2.91204,-5,NA,NA,-86.937,NA,NA,NA,NA,NA,NA
145779,2.34372,2.30037,-5,NA,-39.079,NA,NA,NA,NA,NA,NA,NA
145997,1.62843,2.34203,-5,NA,-27.032,NA,NA,NA,NA,NA,NA,NA
146067,1.28721,2.76608,-4.70653,NA,-41.101,NA,NA,NA,NA,NA,NA,NA
146313,1.15687,1.95377,-5,-26.129,NA,NA,NA,NA,NA,NA,NA,NA
146464,1.23776,1.54695,-4.46161,NA,-19.097,NA,NA,NA,NA,NA,NA,NA
146725,1.2406,1.41871,-5,NA,NA,NA,NA,NA,-58.089,NA,NA,NA
146838,0.811944,2.37785,-4.37634,NA,-38.12,NA,NA,NA,NA,NA,NA,NA
147099,1.85476,2.38229,-4.26689,NA,-19.057,NA,NA,NA,NA,NA,NA,NA
147381,0.586051,1.5421,-4.31436,-45.665,NA,NA,NA,NA,NA,NA,NA,NA
147596,2.00725,0.625535,-4.66442,NA,NA,NA,NA,-62.5,NA,NA,NA,NA
147741,2.34771,1.31381,-4.64454,NA,NA,NA,NA,NA,-43.182,NA,NA,NA
147816,2.24498,2.50587,-5,NA,NA,NA,NA,-44.407,NA,NA,NA,NA
148013,1.48511,1.69426,-5,NA,NA,NA,NA,NA,-45.747,NA,NA,NA
148372,1.3717,1.49552,-5,NA,NA,NA,NA,-25.191,NA,NA,NA,NA
148564,1.93195,1.27236,-5,NA,-22.362,NA,NA,NA,NA,NA,NA,NA
148638,1.582,1.92865,-5,-17.235,NA,NA,NA,NA,NA,NA,NA,NA
148939,2.30242,2.01381,-5,-22.514,NA,NA,NA,NA,NA,NA,NA,NA
149081,1.79633,1.59847,-4.81007,NA,NA,NA,NA,-20.877,NA,NA,NA,NA
149388,1.9364,2.94173,-5,NA,NA,NA,NA,-53.227,NA,NA,NA,NA
149424,1.77333,2.52839,-5,NA,NA,NA,NA,NA,-55.761,NA,NA,NA
149792,2.83027,3.37927,-4.79648,NA,NA,NA,NA,-96.221,NA,NA,NA,NA
149831,1.3357,3.08183,-5,NA,NA,NA,-71.296,NA,NA,NA,NA,NA
150172,1.91436,2.27665,-5,NA,NA,NA,-38.042,NA,NA,NA,NA,NA
150257,2.55048,0.493584,-5,NA,-83.316,NA,NA,NA,NA,NA,NA,NA
150449,2.51405,1.55676,-5,NA,NA,NA,NA,-31.806,NA,NA,NA,NA
150768,2.84805,1.58351,-4.63422,NA,NA,NA,-56.596,NA,NA,NA,NA,NA
150938,2.81818,1.93016,-4.28699,NA,NA,NA,-49.356,NA,NA,NA,NA,NA
151014,2.35607,2.129,-5,NA,NA,NA,NA,-28.514,NA,NA,NA,NA
151271,2.22666,2.55343,-4.52157,NA,NA,NA,NA,NA,-51.921,NA,NA,NA
151490,1.85642,1.61404,-3.84344,NA,-19.172,NA,NA,NA,NA,NA,NA,NA
151634,1.34194,2.67064,-3.6167,NA,NA,NA,-70.581,NA,NA,NA,NA,NA
151814,1.63675,2.48759,-5,NA,NA,NA,NA,-34.256,NA,NA,NA,NA
152123,2.55097,1.56419,-5,-29.064,NA,NA,NA,NA,NA,NA,NA,NA
152366,3.11029,1.08636,-3.93669,-59.425,NA,NA,NA,NA,NA,NA,NA,NA
152555,1.84482,1.35207,-3.83417,-11.381,NA,NA,NA,NA,NA,NA,NA,NA
152721,2.63089,1.02526,-4.28411,-35.195,NA,NA,NA,NA,NA,NA,NA,NA
152994,1.267,1.53415,-5,NA,NA,NA,-40.405,NA,NA,NA,NA,NA
153055,1.15621,1.41999,-5,NA,NA,NA,-47.794,NA,NA,NA,NA,NA
153354,1.64993,1.97622,-5,NA,NA,NA,NA,NA,-32.546,NA,NA,NA
153541,2.29906,1.28074,-5,NA,NA,NA,NA,-29.75,NA,NA,NA,NA
153681,1.33832,1.33755,-4.45149,NA,NA,NA,NA,-18.176,NA,NA,NA,NA
153959,2.43076,1.39472,-4.78715,NA,NA,NA,NA,NA,-49.69,NA,NA,NA
154122,1.88131,1.38149,-5,NA,NA,NA,NA,NA,-39.414,NA,NA,NA
154289,1.28308,1.53999,-4.47928,NA,-11.629,NA,NA,NA,NA,NA,NA,NA
154591,1.20081,1.69129,-4.9221,NA,NA,NA,-45.314,NA,NA,NA,NA,NA
154756,1.59622,1.03206,-5,-35.089,NA,NA,NA,NA,NA,NA,NA,NA
154803,1.31815,2.33668,-4.79593,NA,-24.882,NA,NA,NA,NA,NA,NA,NA
155074,1.84022,2.09158,-4.61775,NA,NA,-49.551,NA,NA,NA,NA,NA,NA
155367,1.2743,1.58277,-5,NA,NA,NA,NA,-24.999,NA,NA,NA,NA
155465,1.57676,1.68788,-5,NA,NA,NA,NA,-21.185,NA,NA,NA,NA
155651,1.78169,2.28962,-5,-22.801,NA,NA,NA,NA,NA,NA,NA,NA
155877,0.666282,1.98147,-4.70972,NA,NA,NA,-63.684,NA,NA,NA,NA,NA
156159,1.84792,1.26055,-5,NA,NA,NA,-46.925,NA,NA,NA,NA,NA
156303,2.21624,0.904706,-4.73181,NA,NA,NA,NA,NA,-59.458,NA,NA,NA
156589,2.6117,0.64288,-4.048,NA,NA,NA,NA,NA,NA,NA,-127.839,NA
156775,2.47972,0.777708,-3.80158,-53.697,NA,NA,NA,NA,NA,NA,NA,NA
156864,2.60446,0.497858,-4.83445,NA,NA,NA,NA,-87.787,NA,NA,NA,NA
157070,2.37259,0.681362,-5,NA,NA,NA,NA,NA,-89.267,NA,NA,NA
157329,2.46548,0.800136,-5,NA,NA,NA,NA,-68.958,NA,NA,NA,NA
157550,2.39017,1.03026,-4.92956,NA,-38.415,NA,NA,NA,NA,NA,NA,NA
157657,2.58363,1.56442,-5,-30.085,NA,NA,NA,NA,NA,NA,NA,NA
157916,1.87669,2.48713,-5,NA,-31.524,NA,NA,NA,NA,NA,NA,NA
158162,2.1057,1.48567,-5,NA,NA,NA,NA,-24.895,NA,NA,NA,NA
158276,2.41863,0.32658,-5,-96.557,NA,NA,NA,NA,NA,NA,NA,NA
158483,3.42655,0.472714,-5,NA,-117.896,NA,NA,NA,NA,NA,NA,NA
158651,2.38242,1.15535,-5,-32.441,NA,NA,NA,NA,NA,NA,NA,NA
158910,2.1664,1.04238,-4.63128,-21.65,NA,NA,NA,NA,NA,NA,NA,NA
159129,2.21244,1.53242,-5,NA,-20.837,NA,NA,NA,NA,NA,NA,NA
159214,2.79784,1.21616,-5,-46.198,NA,NA,NA,NA,NA,NA,NA,NA
159488,0.692729,1.80373,-4.21774,NA,NA,NA,NA,-39.378,NA,NA,NA,NA
159736,2.09402,1.84018,-5,NA,NA,NA,NA,NA,-39.385,NA,NA,NA
159867,2.04594,0.84035,-5,NA,-44.426,NA,NA,NA,NA,NA,NA,NA
160159,1.64172,1.26573,-5,NA,-24.569,NA,NA,NA,NA,NA,NA,NA
160278,2.28264,0.966275,-5,NA,-39.153,NA,NA,NA,NA,NA,NA,NA
160404,2.54342,1.74155,-3.81461,-26.262,NA,NA,NA,NA,NA,NA,NA,NA
160660,3.03164,2.17971,-4.41473,NA,-50.852,NA,NA,NA,NA,NA,NA,NA
160818,2.43379,1.8604,-4.10814,NA,-18.513,NA,NA,NA,NA,NA,NA,NA
161086,3.03487,1.52171,-4.84942,-45.371,NA,NA,NA,NA,NA,NA,NA,NA
161316,2.55585,2.7318,-5,NA,-53.872,NA,NA,NA,NA,NA,NA,NA
161500,2.364,1.9229,-4.90929,NA,NA,NA,-48.891,NA,NA,NA,NA,NA
161636,1.58144,3.18472,-4.95327,NA,NA,NA,-74.678,NA,NA,NA,NA,NA
161928,2.95958,1.26377,-4.82243,-45.171,NA,NA,NA,NA,NA,NA,NA,NA
162153,3.29633,1.87594,-5,NA,-66.921,NA,NA,NA,NA,NA,NA,NA
162207,1.14791,2.35964,-4.85413,NA,NA,NA,NA,-35.557,NA,NA,NA,NA
162503,2.11943,2.18846,-4.28575,NA,NA,NA,NA,NA,-32.661,NA,NA,NA
162646,3.288,1.92586,-4.52437,-56.321,NA,NA,NA,NA,NA,NA,NA,NA
162926,1.87313,2.91592,-4.67282,NA,NA,NA,-62.075,NA,NA,NA,NA,NA
163055,1.43215,2.03392,-5,-20.767,NA,NA,NA,NA,NA,NA,NA,NA
163223,1.36712,2.56952,-4.47812,NA,NA,NA,NA,-29.693,NA,NA,NA,NA
163510,1.17808,1.98,-3.85167,NA,-31.251,NA,NA,NA,NA,NA,NA,NA
163638,1.72158,2.7877,-5,NA,-41.835,NA,NA,NA,NA,NA,NA,NA
163832,1.34055,2.3752,-5,-29.243,NA,NA,NA,NA,NA,NA,NA,NA
164054,2.79666,1.8141,-4.83709,NA,NA,NA,-50.102,NA,NA,NA,NA,NA
164228,2.6702,1.83207,-4.29889,-22.756,NA,NA,NA,NA,NA,NA,NA,NA
164574,1.93433,2.03026,-5,NA,-22.692,NA,NA,NA,NA,NA,NA,NA
164682,3.16454,1.17588,-5,NA,NA,NA,NA,-68.95,NA,NA,NA,NA
164990,1.85255,0.640922,-4.8508,NA,-54.246,NA,NA,NA,NA,NA,NA,NA
165024,2.52253,1.14003,-4.7412,NA,-37.479,NA,NA,NA,NA,NA,NA,NA
165266,3.72496,2.42374,-4.3804,-98.266,NA,NA,NA,NA,NA,NA,NA,NA
165515,3.12236,1.89792,-5,NA,-55.484,NA,NA,NA,NA,NA,NA,NA
165605,1.39482,2.12229,-5,-22.319,NA,NA,NA,NA,NA,NA,NA,NA
165969,1.8053,1.59482,-5,NA,NA,NA,NA,NA,-30.764,NA,NA,NA
166064,2.33401,1.03346,-5,NA,NA,NA,NA,NA,NA,NA,-92.919,NA
166273,1.65076,1.73862,-5,-16.273,NA,NA,NA,NA,NA,NA,NA,NA
166425,1.87496,2.28329,-4.83275,NA,NA,NA,-48.455,NA,NA,NA,NA,NA
166663,1.86921,2.53371,-5,NA,-31.529,NA,NA,NA,NA,NA,NA,NA
166930,1.71076,2.97961,-5,NA,NA,NA,NA,NA,NA,NA,-95.612,NA
167073,1.77018,2.72478,-5,NA,-41.597,NA,NA,NA,NA,NA,NA,NA
167400,1.49313,1.27998,-5,NA,-34.957,NA,NA,NA,NA,NA,NA,NA
167531,2.58963,0.815938,-5,-57.542,NA,NA,NA,NA,NA,NA,NA,NA
167607,2.09742,2.32616,-4.44675,NA,NA,NA,-30.049,NA,NA,NA,NA,NA
167899,2.64524,2.42021,-4.78891,NA,-38.782,NA,NA,NA,NA,NA,NA,NA
168170,2.30128,2.78733,-5,-45.885,NA,NA,NA,NA,NA,NA,NA,NA
168226,1.13371,2.08747,-5,NA,NA,NA,NA,-39.096,NA,NA,NA,NA
168422,0.65719,2.20528,-4.45241,-40.756,NA,NA,NA,NA,NA,NA,NA,NA
168656,1.00853,1.018,-5,NA,NA,NA,-72.766,NA,NA,NA,NA,NA
168952,2.18801,1.24322,-5,-24.777,NA,NA,NA,NA,NA,NA,NA,NA
169018,2.93462,0.74817,-5,-75.944,NA,NA,NA,NA,NA,NA,NA,NA
169351,2.63736,1.7827,-4.62375,-23.97,NA,NA,NA,NA,NA,NA,NA,NA
169600,3.20265,1.24264,-4.96776,-63.872,NA,NA,NA,NA,NA,NA,NA,NA
169737,3.84459,2.4792,-5,-115.001,NA,NA,NA,NA,NA,NA,NA,NA
169832,2.38466,2.1937,-5,NA,NA,NA,NA,-31.177,NA,NA,NA,NA
170045,2.25525,0.989966,-5,NA,NA,NA,NA,NA,-55.011,NA,NA,NA
170287,1.98304,0.982861,-5,NA,NA,NA,NA,-38.226,NA,NA,NA,NA
170459,1.2084,2.2094,-4.92346,NA,NA,NA,NA,NA,NA,NA,-69.135,NA
170786,1.37257,1.66281,-5,NA,NA,NA,NA,-26.534,NA,NA,NA,NA
170984,2.1236,2.07878,-5,NA,-24.113,NA,NA,NA,NA,NA,NA,NA
171139,2.80163,2.01899,-4.83393,NA,NA,-67.864,NA,NA,NA,NA,NA,NA
171312,1.99563,2.90919,-5,NA,NA,NA,-62.692,NA,NA,NA,NA,NA
171516,1.65532,2.52489,-4.1295,NA,NA,NA,-41.356,NA,NA,NA,NA,NA
171667,2.31238,2.10125,-5,NA,NA,-69.317,NA,NA,NA,NA,NA,NA
171943,2.12006,2.08183,-5,NA,NA,NA,-38.561,NA,NA,NA,NA,NA
172143,2.66479,2.21647,-5,NA,NA,NA,NA,-44.018,NA,NA,NA,NA
172300,2.25399,1.65034,-5,-19.194,NA,NA,NA,NA,NA,NA,NA,NA
172487,2.38402,1.68906,-5,-22.987,NA,NA,NA,NA,NA,NA,NA,NA
172708,2.37774,2.51611,-5,NA,NA,NA,-63.979,NA,NA,NA,NA,NA
172970,2.90453,2.58253,-5,NA,NA,NA,-85.614,NA,NA,NA,NA,NA
173123,1.53482,2.4328,-5,NA,-33.075,NA,NA,NA,NA,NA,NA,NA
173238,2.98541,0.845817,-5,NA,-71.126,NA,NA,NA,NA,NA,NA,NA
173590,1.85007,1.14559,-5,NA,NA,-62.851,NA,NA,NA,NA,NA,NA
173618,1.57066,0.945118,-4.48122,-25.264,NA,NA,NA,NA,NA,NA,NA,NA
173821,1.08347,2.22655,-3.27018,-49.858,NA,NA,NA,NA,NA,NA,NA,NA
174137,1.19897,1.79224,-3.64605,NA,NA,NA,NA,-32.17,NA,NA,NA,NA
174375,0.475313,2.68554,-4.69965,NA,-69.947,NA,NA,NA,NA,NA,NA,NA
174558,2.12019,1.52354,-5,NA,-23.771,NA,NA,NA,NA,NA,NA,NA
174799,1.50609,0.412735,-4.18782,NA,NA,NA,-97.083,NA,NA,NA,NA,NA
174945,1.36519,1.36858,-3.66184,NA,NA,NA,NA,-33.854,NA,NA,NA,NA
175030,1.23055,1.86971,-3.86953,NA,NA,NA,NA,NA,-44.686,NA,NA,NA
175368,1.8517,2.67193,-4.27294,-26.874,NA,NA,NA,NA,NA,NA,NA,NA
175579,2.35369,1.72975,-5,NA,NA,NA,-37.202,NA,NA,NA,NA,NA
175768,2.11825,1.93122,-4.28457,-6.781,NA,NA,NA,NA,NA,NA,NA,NA
175882,1.70444,2.62371,-5,NA,NA,NA,-51.24,NA,NA,NA,NA,NA
176126,2.21532,1.40687,-4.32314,NA,-15.517,NA,NA,NA,NA,NA,NA,NA
176355,2.47513,1.95314,-5,NA,NA,NA,NA,-31.442,NA,NA,NA,NA
176460,1.47879,0.735991,-5,NA,-61.198,NA,NA,NA,NA,NA,NA,NA
176667,0.88911,2.05483,-5,-37.622,NA,NA,NA,NA,NA,NA,NA,NA
176817,2.08978,2.22865,-4.77959,NA,NA,NA,-30.377,NA,NA,NA,NA,NA
177116,0.928367,2.51951,-4.2897,NA,NA,NA,-62.546,NA,NA,NA,NA,NA
177283,1.82394,2.34554,-4.93428,NA,-24.425,NA,NA,NA,NA,NA,NA,NA
177497,2.50315,1.96725,-5,-27.61,NA,NA,NA,NA,NA,NA,NA,NA
177758,2.01842,1.27035,-5,NA,NA,NA,NA,NA,-41.017,NA,NA,NA
177806,2.13042,1.37218,-4.28335,-7.08,NA,NA,NA,NA,NA,NA,NA,NA
178030,2.82373,1.59017,-4.15687,NA,NA,NA,NA,-33.33,NA,NA,NA,NA
178264,1.78462,1.63815,-3.94642,NA,-10.795,NA,NA,NA,NA,NA,NA,NA
