id,x0,x1,x2,fitness2,fitness-1,fitness-1.5,fitness-0.5,fitness-2,fitness0,fitness1,fitness0.5,fitness-2.5,fitness-3,fitness-3.5,fitness1.5,fitness-4,fitness-5
85598,-0.764248,-1.35475,-0.612215,NA,22646.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85662,-0.298547,-0.853537,-1.28585,NA,6759.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85847,0.917525,-1.92263,-1.28544,NA,NA,647.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86045,-0.114253,-1.89076,-0.333527,NA,NA,2346.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86326,-0.0651366,-1.59006,-1.60716,NA,NA,NA,6663.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86503,-0.048308,-0.765549,-1.91485,NA,6475.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86703,-0.0423422,-2.18799,-1.66963,NA,NA,NA,NA,NA,789.489,NA,NA,NA,NA,NA,NA,NA,NA
86888,-0.873478,-1.88179,-2.20276,NA,NA,1624.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87058,-1.24315,-0.916607,-1.33816,NA,NA,NA,8004.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87219,-1.48112,-1.99513,-0.896763,NA,NA,NA,NA,NA,NA,NA,3181.959,NA,NA,NA,NA,NA,NA
87425,-1.69566,-1.66576,-1.51545,NA,NA,NA,507.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87636,-1.25248,-2.20752,-0.762349,NA,NA,NA,NA,NA,593.044,NA,NA,NA,NA,NA,NA,NA,NA
87974,-0.57793,-0.754684,-0.955449,NA,NA,13513.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88085,-0.197559,-0.81411,-1.01935,NA,6459.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88302,-1.24363,-1.20366,-1.30571,NA,5549.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88482,-1.38125,-1.60003,-1.65512,NA,NA,NA,7116.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88639,-2.11616,-1.22397,-0.838696,NA,NA,NA,NA,2215.464,NA,NA,NA,NA,NA,NA,NA,NA,NA
88873,-2.98522,-1.88939,-0.819733,NA,NA,2246.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89154,-1.01959,-1.01561,-2.4324,NA,1305.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89211,-1.23886,-0.332683,-0.679234,NA,NA,NA,NA,355.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
89525,-1.87235,0.79167,-0.738451,NA,1273.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89769,-1.53104,-0.588148,-0.542058,NA,NA,NA,1544.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89866,-1.95019,-0.620406,-0.217306,NA,NA,NA,NA,2292.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
90072,-1.46176,-0.133812,-0.157263,NA,NA,NA,7846.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90236,-0.915548,1.02365,-0.202806,NA,NA,1747.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90458,-1.29514,0.809208,-1.2327,NA,3332.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90773,-0.0703803,1.64622,-1.09279,NA,NA,NA,NA,NA,160.231,NA,NA,NA,NA,NA,NA,NA,NA
90882,-0.761114,0.876058,-1.38992,NA,NA,6389.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91066,-2.17558,1.30229,-0.768341,NA,NA,NA,NA,NA,1185.233,NA,NA,NA,NA,NA,NA,NA,NA
91375,-0.920127,1.74229,-0.319084,NA,NA,1990.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91554,-0.965422,2.1415,-0.37931,NA,NA,NA,637.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91750,-1.38846,0.798684,-0.0730484,NA,4603.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91991,-2.47263,-0.632155,-0.58686,NA,NA,NA,3327.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92052,-0.926444,-0.903282,-0.893097,NA,NA,NA,7969.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92206,-0.425992,-0.876154,0.250951,NA,1030.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92538,-0.868126,0.0307501,-0.703507,NA,NA,NA,NA,3625.041,NA,NA,NA,NA,NA,NA,NA,NA,NA
92621,-1.02285,-0.0335784,-1.66838,NA,NA,2447.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92878,-1.4768,-0.501018,-2.07315,NA,2210.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93144,-1.66503,-0.120818,-0.4392,NA,590.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93385,-2.50887,-0.808491,-1.67741,NA,NA,3008.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93543,-1.53705,-0.984445,-0.695753,NA,NA,NA,16879.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93736,-2.13181,-0.976387,-0.260544,NA,4955.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93805,-2.44552,-0.912227,-0.815185,NA,6465.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94060,-2.34238,-1.3132,-0.779878,NA,NA,2693.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94225,-1.18723,-1.48187,-0.368045,NA,NA,NA,3082.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94555,-0.0375499,0.429491,-1.04475,NA,909.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94752,-0.764213,0.232781,-1.04816,NA,NA,NA,1605.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94940,-0.742316,-1.31599,-0.116268,NA,NA,NA,NA,NA,NA,4183.613,NA,NA,NA,NA,NA,NA,NA
95142,-0.190168,-0.512988,-0.328457,NA,NA,NA,1178.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95319,-0.167219,-0.799252,-0.363467,NA,NA,NA,NA,NA,NA,NA,1951.37,NA,NA,NA,NA,NA,NA
95416,-1.69763,-0.648008,-0.227167,NA,NA,NA,NA,NA,2561.107,NA,NA,NA,NA,NA,NA,NA,NA
95670,-2.63732,-1.89908,-0.190968,NA,NA,1252.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95805,-0.615159,-1.23247,0.398978,NA,NA,NA,1013.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96117,-0.756774,-0.342288,-0.337023,NA,3204.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96286,-0.159297,-0.327102,-0.316409,NA,NA,NA,3211.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96589,-0.798404,-0.986299,-2.00026,NA,3740.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96738,-1.22733,-1.41675,-1.67021,NA,NA,NA,4665.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96894,-0.698913,-0.866481,-2.27675,NA,NA,999.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97168,-2.04325,-0.82573,-0.838004,NA,NA,12319.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97258,-2.20989,-0.240977,-0.0648613,NA,NA,NA,812.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97540,-1.47371,-0.750284,0.793396,NA,NA,NA,NA,NA,4247.474,NA,NA,NA,NA,NA,NA,NA,NA
97775,-1.37458,-1.52928,0.319112,NA,1476.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97831,-0.998708,-0.717548,0.46158,NA,NA,2885.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98021,-0.10392,-0.100474,-1.54818,NA,4798.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98368,-0.606991,-0.370347,-0.992083,NA,4870.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98457,-0.785314,0.692371,-1.35758,NA,NA,NA,1432.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98780,-0.260353,-0.198896,-2.0751,NA,NA,NA,NA,NA,NA,NA,1087.166,NA,NA,NA,NA,NA,NA
98962,-0.139379,-0.494312,-0.996334,NA,2192.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99157,-0.656912,-0.74598,-1.4797,NA,11374.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99236,-0.303321,-0.701427,-1.39631,NA,NA,7862.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99553,-0.836432,-0.878936,-2.87746,NA,NA,4164.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99698,-0.550355,-0.514629,-2.08311,NA,NA,1355.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99842,-1.21385,-1.93053,-2.54142,NA,NA,NA,NA,NA,915.065,NA,NA,NA,NA,NA,NA,NA,NA
100167,-1.22831,-1.44718,-2.09803,NA,NA,NA,NA,NA,3917.616,NA,NA,NA,NA,NA,NA,NA,NA
100335,-0.502548,-2.14839,-0.709016,NA,NA,1925.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100436,-0.825233,-1.25585,-1.32704,NA,NA,16675.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100697,0.289251,-0.945816,-1.00459,NA,NA,NA,NA,NA,2043.987,NA,NA,NA,NA,NA,NA,NA,NA
100854,-0.642467,-0.717342,0.229587,NA,NA,NA,NA,NA,3352.731,NA,NA,NA,NA,NA,NA,NA,NA
101122,-1.19274,0.716798,-0.857842,NA,NA,NA,NA,NA,1665.422,NA,NA,NA,NA,NA,NA,NA,NA
101213,-1.18968,1.70275,-0.559477,NA,NA,NA,456.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101442,-0.672224,1.36927,-2.50511,NA,NA,NA,NA,NA,161.001,NA,NA,NA,NA,NA,NA,NA,NA
101756,-0.760527,-0.101714,-2.52276,NA,NA,NA,NA,NA,3157.469,NA,NA,NA,NA,NA,NA,NA,NA
101935,-0.686486,-1.27212,-2.06667,NA,NA,NA,2018.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102053,-1.3083,-0.897633,-0.216988,NA,NA,13745.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102375,-1.52981,-0.867992,0.345174,NA,NA,NA,NA,2224.713,NA,NA,NA,NA,NA,NA,NA,NA,NA
102562,-2.08053,-0.160713,-0.905949,NA,NA,NA,NA,2187.113,NA,NA,NA,NA,NA,NA,NA,NA,NA
102623,-1.20804,-1.46958,-1.46879,NA,10761.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102898,-1.6553,-0.835639,-2.12952,NA,NA,NA,NA,NA,NA,NA,178.38,NA,NA,NA,NA,NA,NA
103156,-1.46857,-1.35252,-0.930413,NA,NA,NA,NA,NA,14964.231,NA,NA,NA,NA,NA,NA,NA,NA
103272,-0.287367,-0.668659,-1.35766,NA,NA,NA,7539.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103571,0.963292,-1.38446,-0.999534,NA,NA,2751.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103784,0.828093,-0.316588,-0.873354,NA,NA,3452.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103913,0.148297,-1.21829,-1.21554,NA,NA,324.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104133,0.15245,-1.69585,-1.29934,NA,NA,229.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104297,-0.63668,-1.19208,-1.31389,NA,NA,NA,NA,NA,4365.319,NA,NA,NA,NA,NA,NA,NA,NA
104494,-1.25262,0.26209,-2.5975,NA,NA,NA,NA,NA,606.4,NA,NA,NA,NA,NA,NA,NA,NA
104636,-0.0555947,-2.04163,-0.579656,NA,3257.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104813,-0.000236304,-1.58504,0.0633565,NA,1273.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105115,-0.675811,-0.907537,-1.19023,NA,NA,NA,NA,3924.548,NA,NA,NA,NA,NA,NA,NA,NA,NA
105287,-0.886136,-1.53383,-2.06555,NA,11093.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105433,-0.741257,-1.70266,-1.99068,NA,NA,NA,NA,NA,NA,NA,800.112,NA,NA,NA,NA,NA,NA
105643,-0.971002,-0.803327,-2.16044,NA,NA,NA,4159.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105969,-0.623857,-1.33348,-1.26126,NA,NA,NA,NA,NA,6139.454,NA,NA,NA,NA,NA,NA,NA,NA
106160,-1.44077,-0.0433991,-0.660036,NA,NA,NA,5851.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106325,-0.222019,-0.708026,-0.191514,NA,NA,NA,NA,NA,7853.425,NA,NA,NA,NA,NA,NA,NA,NA
106416,-1.21036,-0.0412774,-0.808145,NA,NA,4615.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106648,-1.55122,-0.165049,-0.9419,NA,NA,10350.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106940,-1.55042,-1.39106,-0.654211,NA,NA,NA,NA,NA,12044.876,NA,NA,NA,NA,NA,NA,NA,NA
107038,-0.807397,-0.654361,-0.379809,NA,NA,NA,5475.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107382,-0.918233,-1.9471,-1.70321,NA,3370.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107524,-2.07949,-1.54381,-1.57353,NA,NA,7235.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107601,-1.02902,-0.97645,-2.19838,NA,NA,2159.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107836,-1.0694,-0.964859,-0.756213,NA,NA,NA,3300.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108129,-2.55618,-0.800768,-1.50736,NA,NA,NA,3557.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108243,-1.53617,-1.46629,-0.982348,NA,NA,15916.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108401,-1.64156,-1.0791,-1.4179,NA,773.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108616,-2.40698,-1.5617,-1.00615,NA,NA,2354.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108980,-1.94622,-1.25735,-1.48032,NA,NA,7709.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109001,-0.917528,-0.795249,-0.0106505,NA,NA,NA,NA,5061.105,NA,NA,NA,NA,NA,NA,NA,NA,NA
109277,-1.51719,-0.841757,0.329762,NA,8370.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109527,-0.886925,-1.0061,-0.0789368,NA,9329.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109663,-0.714783,-1.67252,-1.66612,NA,NA,2893.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109924,-0.543426,-0.693029,-1.68259,NA,3189.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110168,0.505334,-0.739822,-1.28955,NA,2553.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110311,-0.935146,-1.68819,-0.227624,NA,NA,NA,NA,NA,3311.032,NA,NA,NA,NA,NA,NA,NA,NA
110409,-0.76883,-0.896245,-0.596464,NA,NA,NA,NA,NA,NA,5555.128,NA,NA,NA,NA,NA,NA,NA
110729,-0.949107,-1.31189,-0.350426,NA,NA,NA,NA,NA,NA,2332.274,NA,NA,NA,NA,NA,NA,NA
110822,-0.741463,-0.263117,-1.44775,NA,NA,NA,NA,NA,11951.554,NA,NA,NA,NA,NA,NA,NA,NA
111191,-0.873819,0.546178,-0.904164,NA,408.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111269,-0.19056,-0.235574,-0.27709,NA,NA,NA,4847.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111560,0.253317,-0.884967,-0.870755,NA,NA,NA,NA,NA,4994.851,NA,NA,NA,NA,NA,NA,NA,NA
111719,0.0271543,-1.63779,-1.34065,NA,NA,NA,3588.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111933,-0.715677,-1.41838,0.345964,NA,NA,NA,NA,1915.753,NA,NA,NA,NA,NA,NA,NA,NA,NA
112093,-1.28596,-2.48538,-0.941679,NA,NA,NA,NA,NA,3264.982,NA,NA,NA,NA,NA,NA,NA,NA
112288,-1.55429,-2.89232,-1.36492,NA,NA,NA,NA,NA,2917.119,NA,NA,NA,NA,NA,NA,NA,NA
112487,-0.552767,-2.1715,-0.527947,NA,NA,NA,656.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112616,0.661061,-1.37953,0.480072,NA,NA,NA,NA,NA,371.163,NA,NA,NA,NA,NA,NA,NA,NA
112925,-0.14582,-1.52838,-1.20051,NA,6823.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113139,-0.667826,-0.127416,-2.506,NA,NA,NA,NA,NA,2817.783,NA,NA,NA,NA,NA,NA,NA,NA
113353,-0.171733,-1.08271,-0.743196,NA,4603.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113426,-1.34852,-0.692431,-1.49528,NA,NA,NA,NA,NA,8854.585,NA,NA,NA,NA,NA,NA,NA,NA
113667,-0.734699,-1.35901,-1.85561,NA,NA,NA,NA,NA,NA,890.043,NA,NA,NA,NA,NA,NA,NA
113825,-1.90998,-1.50005,-1.45529,NA,NA,NA,NA,NA,5976.195,NA,NA,NA,NA,NA,NA,NA,NA
114182,-1.9202,-2.68462,-1.53886,NA,NA,NA,658.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114298,-1.43409,-1.95762,-0.296018,NA,NA,NA,3974.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114526,-0.757203,-1.48645,-1.03321,NA,NA,NA,NA,NA,NA,NA,4047.346,NA,NA,NA,NA,NA,NA
114666,-0.203648,-1.94813,-1.36114,NA,NA,NA,NA,NA,NA,2173.467,NA,NA,NA,NA,NA,NA,NA
114924,-1.10631,-1.33113,-0.572796,NA,NA,NA,NA,NA,NA,NA,327.089,NA,NA,NA,NA,NA,NA
115128,0.216803,-0.854432,-0.358339,NA,1355.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115267,-0.191722,-1.52737,-0.288318,NA,NA,NA,NA,2305.938,NA,NA,NA,NA,NA,NA,NA,NA,NA
115428,-1.43929,-1.23998,-0.325778,NA,5668.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115714,-0.937813,-0.779178,-0.106561,NA,16920.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115889,-1.41832,-1.07603,-1.53186,NA,NA,NA,NA,NA,NA,NA,NA,1179.107,NA,NA,NA,NA,NA
116141,-1.45324,-0.830793,-0.599644,NA,NA,NA,NA,NA,NA,NA,NA,NA,3955.572,NA,NA,NA,NA
116294,-0.940085,0.986676,-0.773019,NA,NA,NA,NA,1552.969,NA,NA,NA,NA,NA,NA,NA,NA,NA
116472,-0.86494,1.01108,-1.3501,NA,NA,NA,NA,NA,1093.764,NA,NA,NA,NA,NA,NA,NA,NA
116718,-1.44312,-0.254005,-0.763021,NA,NA,NA,NA,NA,12349.744,NA,NA,NA,NA,NA,NA,NA,NA
116837,-1.58344,-0.778344,0.0766374,NA,NA,2021.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117016,-1.68965,-1.36652,-0.958621,NA,NA,5084.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117360,-1.93547,-0.36894,-1.37794,NA,NA,4035.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117411,-1.32409,-1.52629,-2.09915,NA,NA,8566.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117608,-1.577,-1.36904,-1.29216,NA,17076.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117893,-1.55835,-1.8365,-1.46152,NA,NA,NA,NA,NA,3084.747,NA,NA,NA,NA,NA,NA,NA,NA
118182,-1.03007,-1.29661,-1.99925,NA,5686.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118210,-0.607043,-0.799614,-1.33923,NA,21595.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118539,-0.612321,-0.27134,-1.80978,NA,1760.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118666,-1.05516,-0.878948,-1.38671,NA,NA,NA,NA,4835.377,NA,NA,NA,NA,NA,NA,NA,NA,NA
118818,-1.34995,-1.50078,-2.4464,NA,NA,NA,4634.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119079,-2.38465,-1.49651,-1.36847,NA,4948.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119223,-1.30661,-0.735273,-2.86164,NA,4256.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119462,-1.47068,-1.24481,-1.29744,NA,NA,NA,1855.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119628,-0.905217,1.15299,-0.725084,NA,NA,2582.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119964,-1.86909,-0.211892,0.00126807,NA,NA,1895.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120170,-2.00242,0.356854,-0.219857,NA,NA,NA,NA,541.364,NA,NA,NA,NA,NA,NA,NA,NA,NA
120266,-2.13086,-1.06302,-0.648539,NA,NA,1902.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120471,-1.58077,-2.59465,-0.0293382,NA,1969.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120786,-1.35672,-1.30058,-0.0224021,NA,NA,NA,4710.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120857,-0.587708,-0.838348,0.180334,NA,NA,1976.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121061,-0.109213,-0.744376,-0.614502,NA,12426.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121258,0.272521,-0.274569,-1.65603,NA,NA,1152.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121541,-0.897691,-0.641859,-1.71485,NA,NA,NA,NA,NA,NA,NA,1309.261,NA,NA,NA,NA,NA,NA
121746,-0.167794,-0.576754,-0.261805,NA,NA,NA,3766.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121878,-1.13741,-1.53519,-0.881768,NA,NA,NA,NA,NA,1314.421,NA,NA,NA,NA,NA,NA,NA,NA
122095,-1.46444,-3.22921,-0.0596084,NA,NA,863.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122302,-0.299546,-1.44772,-0.0851452,NA,NA,NA,NA,3867.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
122419,-1.23104,-1.33142,-0.79039,NA,NA,10386.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122627,-0.889469,-1.49312,0.688015,NA,NA,NA,NA,NA,NA,1486.095,NA,NA,NA,NA,NA,NA,NA
122949,-0.165245,-1.35519,-0.0953659,NA,NA,NA,NA,NA,NA,NA,1655.38,NA,NA,NA,NA,NA,NA
123100,-0.842676,-1.56902,-0.847288,NA,22396.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123275,-0.853156,-2.05934,-1.38835,NA,NA,NA,NA,NA,3248.103,NA,NA,NA,NA,NA,NA,NA,NA
123575,-1.64483,-1.09348,-0.941889,NA,NA,NA,NA,NA,NA,NA,518.991,NA,NA,NA,NA,NA,NA
123742,-0.656724,-1.20246,-0.853877,NA,NA,NA,10560.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123823,-1.0325,-0.27531,-0.14432,NA,NA,4924.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124077,-1.96989,-1.40516,-0.60732,NA,NA,NA,9361.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124390,-1.29128,-1.27683,-0.0225613,NA,1827.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124511,-2.05922,-1.11268,-0.889931,NA,NA,536.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124777,-1.66821,-1.03909,-0.620303,NA,NA,NA,NA,1174.727,NA,NA,NA,NA,NA,NA,NA,NA,NA
124948,-1.5252,-1.51311,0.393982,NA,NA,6032.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125100,-0.379846,-1.35518,-0.587682,NA,NA,NA,NA,NA,2852.809,NA,NA,NA,NA,NA,NA,NA,NA
125394,-0.392877,-1.45711,-0.22963,NA,NA,NA,NA,1553.587,NA,NA,NA,NA,NA,NA,NA,NA,NA
125420,-1.08266,-1.37103,-0.913573,NA,NA,NA,NA,2570.691,NA,NA,NA,NA,NA,NA,NA,NA,NA
125730,-1.44438,-1.43291,-0.774455,NA,NA,15635.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125857,-0.206577,-3.19744,-0.708317,NA,NA,NA,867.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126168,-0.347883,-3.97691,-0.895217,NA,NA,NA,2465.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126332,-1.63179,-1.60562,-0.22352,NA,NA,NA,NA,418.554,NA,NA,NA,NA,NA,NA,NA,NA,NA
126591,-1.38676,-0.401018,-0.0832806,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.403,NA,NA,NA,NA
126610,-0.364905,-0.210905,-1.67883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517.537,NA
126833,-0.234722,0.872262,-1.3788,NA,NA,NA,NA,1412.349,NA,NA,NA,NA,NA,NA,NA,NA,NA
127044,-0.846159,-0.0498201,-2.55238,NA,NA,3828.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127340,-1.59514,-0.869391,-0.640987,NA,NA,NA,NA,NA,NA,NA,4842.534,NA,NA,NA,NA,NA,NA
127566,-1.23129,-1.19354,-0.911278,NA,NA,NA,3377.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127638,-0.954741,-2.2676,-0.564183,NA,NA,529.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127808,-0.602869,-2.24,-0.657271,NA,NA,1450.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128127,-1.3501,-2.49129,-0.759791,NA,NA,NA,NA,NA,4645.289,NA,NA,NA,NA,NA,NA,NA,NA
