id,x0,x1,x2,fitness-3,fitness-4,fitness-4.5,fitness-5,fitness-3.5,fitness-2
139204,-2.38151,3.41564,-4.41639,NA,-67.232,NA,NA,NA,NA
139503,-1.93519,4.17149,-4.3173,NA,NA,-52.142,NA,NA,NA
139738,-3.0884,3.61056,-4.63887,NA,-96.769,NA,NA,NA,NA
139945,-2.5496,4.33397,-4.95819,NA,NA,NA,NA,-85.501,NA
140098,-2.64502,3.60238,-4.05982,NA,NA,NA,-82.545,NA,NA
140265,-2.48686,4.96046,-4.58768,NA,NA,NA,-81.85,NA,NA
140450,-1.93839,4.803,-4.03705,NA,NA,-84.657,NA,NA,NA
140764,-1.87626,4.14693,-4.32486,NA,NA,-52.07,NA,NA,NA
140905,-1.98786,4.52352,-4.93079,NA,NA,-56.719,NA,NA,NA
141037,-2.07847,3.36407,-4.43941,NA,-57.395,NA,NA,NA,NA
141264,-2.00796,3.76526,-4.63888,NA,NA,-36.167,NA,NA,NA
141567,-2.03681,4.14698,-4.5008,NA,NA,-48.806,NA,NA,NA
141692,-2.88738,3.38653,-4.12484,NA,-101.601,NA,NA,NA,NA
141891,-2.80464,4.94538,-4.91848,NA,NA,-87.721,NA,NA,NA
142004,-2.90802,4.27148,-4.30578,NA,NA,-68.157,NA,NA,NA
142358,-2.81183,4.73525,-4.28413,NA,NA,-89.434,NA,NA,NA
142514,-2.04336,4.14667,-4.69013,NA,NA,-41.827,NA,NA,NA
142708,-2.42554,4.96637,-4.88608,NA,-82.816,NA,NA,NA,NA
142867,-2.5828,4.62024,-4.67098,NA,NA,-71.441,NA,NA,NA
143176,-2.53064,4.66497,-4.90563,NA,-72.81,NA,NA,NA,NA
143231,-2.96326,4.59586,-4.62478,-118.598,NA,NA,NA,NA,NA
143583,-3.03902,3.57958,-4.75364,NA,-83.771,NA,NA,NA,NA
143700,-2.76232,4.71242,-4.74884,NA,-82.662,NA,NA,NA,NA
143957,-2.47757,4.80993,-4.60873,NA,-75.804,NA,NA,NA,NA
144087,-1.99879,4.62854,-4.78426,NA,NA,NA,-48.555,NA,NA
144331,-3.42181,4.34699,-4.06844,NA,-123.448,NA,NA,NA,NA
144539,-2.63006,4.12463,-4.99952,NA,NA,NA,-67.589,NA,NA
144689,-2.14273,4.16702,-4.67438,NA,NA,-46.512,NA,NA,NA
144849,-0.667483,4.39074,-4.57169,NA,NA,-117.211,NA,NA,NA
145010,-1.0213,3.99386,-4.90192,NA,NA,NA,-63.445,NA,NA
145352,-0.86068,4.6927,-4.99567,NA,NA,-103.97,NA,NA,NA
145541,-1.56809,4.32001,-4.3728,NA,NA,-47.319,NA,NA,NA
145664,-2.53226,4.46134,-4.8779,NA,NA,NA,-67.724,NA,NA
145949,-2.59601,4.72562,-4.35466,NA,-94.447,NA,NA,NA,NA
146116,-2.45751,4.03205,-3.88095,NA,-97.329,NA,NA,NA,NA
146398,-2.10366,4.75176,-4.54566,NA,NA,-65.118,NA,NA,NA
146447,-1.56668,3.47453,-4.85583,NA,NA,NA,-39.724,NA,NA
146601,-1.69146,4.08008,-4.0261,NA,NA,NA,NA,-96.544,NA
146850,-1.36176,4.19513,-3.30894,NA,NA,NA,NA,-115.763,NA
147066,-1.60972,4.57868,-4.472,NA,NA,-62.514,NA,NA,NA
147276,-2.23412,3.15863,-3.89975,NA,NA,-99.345,NA,NA,NA
147488,-1.65724,4.72333,-4.76438,NA,NA,-43.559,NA,NA,NA
147754,-1.75762,4.38995,-4.84802,NA,-50.818,NA,NA,NA,NA
147848,-1.00322,3.39785,-4.56623,NA,NA,-68.796,NA,NA,NA
148086,-1.11526,2.32333,-4.27571,NA,NA,-173.844,NA,NA,NA
148313,-2.33292,3.71421,-3.55473,NA,NA,-100.798,NA,NA,NA
148536,-1.87269,4.82645,-4.96349,NA,-73.239,NA,NA,NA,NA
148616,-1.84235,3.92134,-4.7101,NA,NA,NA,-40.689,NA,NA
148887,-2.36713,3.55191,-4.14005,NA,-72.145,NA,NA,NA,NA
149082,-3.32364,4.12219,-4.7177,NA,NA,-89.96,NA,NA,NA
149320,-3.75611,3.46624,-3.68931,NA,NA,-155.41,NA,NA,NA
149436,-2.49615,4.3592,-4.56733,NA,NA,-62.606,NA,NA,NA
149730,-2.69556,4.33402,-4.45915,NA,NA,-72.47,NA,NA,NA
149825,-2.85305,4.89381,-4.98844,NA,NA,-86.682,NA,NA,NA
150118,-1.8875,4.26302,-4.78583,NA,-59.941,NA,NA,NA,NA
150212,-2.43576,4.75193,-4.77618,NA,-65.214,NA,NA,NA,NA
150411,-2.39754,4.98028,-3.55578,NA,NA,NA,-118.475,NA,NA
150773,-2.30365,4.04461,-3.68769,NA,NA,-90.404,NA,NA,NA
150927,-1.56391,3.46118,-4.14466,NA,-67.442,NA,NA,NA,NA
151002,-1.40322,4.18443,-4.65948,NA,-31.55,NA,NA,NA,NA
151275,-1.82597,3.93429,-4.55155,NA,-27.749,NA,NA,NA,NA
151467,-2.01408,3.07164,-4.23304,NA,NA,-67.336,NA,NA,NA
151650,-2.92804,4.66766,-4.62773,NA,NA,-82.448,NA,NA,NA
151990,-2.97155,3.38746,-4.5937,NA,NA,-83.077,NA,NA,NA
152158,-2.74346,4.23089,-3.94656,NA,-100.754,NA,NA,NA,NA
152308,-2.93442,4.61536,-4.40983,NA,NA,-95.922,NA,NA,NA
152594,-2.7467,4.26368,-4.73537,NA,-66.318,NA,NA,NA,NA
152782,-2.91569,4.74276,-4.88834,NA,-103.112,NA,NA,NA,NA
152817,-2.23252,4.37836,-4.70413,NA,NA,-57.777,NA,NA,NA
153021,-2.4963,4.28561,-4.62467,NA,NA,NA,-64.558,NA,NA
153355,-2.50137,3.62936,-4.93058,NA,NA,-55.368,NA,NA,NA
153596,-2.21961,3.8039,-4.46985,NA,NA,NA,NA,-77.546,NA
153648,-1.70626,3.8274,-4.82454,NA,NA,NA,NA,-84.814,NA
153970,-1.87032,4.10832,-4.6151,NA,NA,-33.005,NA,NA,NA
154191,-2.33935,4.73771,-4.86472,NA,NA,-53.104,NA,NA,NA
154338,-1.7488,3.6723,-4.60496,NA,-17.96,NA,NA,NA,NA
154538,-1.60246,3.7972,-4.64262,NA,NA,-15.89,NA,NA,NA
154696,-2.47883,4.72431,-4.36874,NA,-84.745,NA,NA,NA,NA
154808,-2.65915,3.70468,-4.62784,NA,-69.26,NA,NA,NA,NA
155074,-3.37268,3.39773,-4.98425,NA,-120.026,NA,NA,NA,NA
155269,-2.8535,3.04228,-4.7066,NA,NA,-91.245,NA,NA,NA
155570,-1.45064,3.99586,-3.38016,NA,NA,-129.078,NA,NA,NA
155715,-0.62661,4.85102,-4.47687,NA,NA,NA,-134.355,NA,NA
155862,-2.67337,3.25492,-4.52014,NA,NA,-84.933,NA,NA,NA
156062,-1.64141,2.85969,-4.85961,NA,NA,-45.825,NA,NA,NA
156246,-2.67153,4.45995,-4.98258,NA,NA,NA,-69.729,NA,NA
156539,-1.20676,3.80635,-4.92802,NA,NA,-13.29,NA,NA,NA
156665,-2.34555,3.79958,-4.43807,NA,NA,-69.786,NA,NA,NA
156962,-2.55779,4.9222,-4.3878,NA,NA,-85.727,NA,NA,NA
157020,-1.65307,4.61049,-3.4919,NA,NA,-114.908,NA,NA,NA
157332,-2.46854,3.74994,-3.85192,NA,-88.029,NA,NA,NA,NA
157487,-2.14214,4.58728,-4.49917,NA,-65.56,NA,NA,NA,NA
157753,-1.32636,3.80273,-4.78245,NA,NA,NA,-25.892,NA,NA
157896,-2.22498,2.81316,-4.39943,NA,NA,NA,-89.857,NA,NA
158143,-2.22562,4.45295,-4.68973,NA,-58.776,NA,NA,NA,NA
158213,-2.73753,4.65758,-4.90458,-137.181,NA,NA,NA,NA,NA
158404,-1.68347,4.56165,-4.51447,NA,-65.797,NA,NA,NA,NA
158792,-1.48343,4.58218,-3.96945,NA,NA,NA,-87.674,NA,NA
158905,-2.33278,4.56501,-3.91523,NA,NA,-78.804,NA,NA,NA
159197,-3.21696,4.7089,-4.69566,NA,NA,NA,-100.634,NA,NA
159392,-2.11826,3.8336,-4.74028,NA,NA,-38.763,NA,NA,NA
159404,-2.60992,4.87095,-4.51858,NA,NA,-79.961,NA,NA,NA
159662,-1.74596,4.23182,-3.66346,NA,NA,NA,NA,-87.787,NA
159811,-2.35047,4.77679,-4.42619,NA,NA,-83.907,NA,NA,NA
160131,-1.57768,3.80983,-4.62599,NA,NA,-14.231,NA,NA,NA
160292,-0.725211,3.91049,-4.3883,NA,NA,-96.38,NA,NA,NA
160590,-2.31819,4.81313,-4.19583,NA,NA,NA,NA,-85.178,NA
160732,-3.03496,4.05085,-4.60585,NA,-80.68,NA,NA,NA,NA
160898,-2.32196,4.06949,-4.72658,NA,NA,-49.077,NA,NA,NA
161198,-3.15524,4.56953,-4.34851,NA,NA,NA,NA,-120.428,NA
161223,-2.46958,4.98469,-4.94293,NA,NA,-78.866,NA,NA,NA
161422,-2.99735,3.90927,-4.93959,NA,NA,-73.222,NA,NA,NA
161628,-2.93248,2.7382,-4.37536,NA,NA,NA,-111.108,NA,NA
161958,-2.17207,4.03235,-4.4892,NA,NA,NA,NA,-81.489,NA
162040,-2.16167,4.80259,-4.68558,NA,NA,NA,NA,-87.982,NA
162341,-1.72753,4.89853,-4.51553,NA,-80.689,NA,NA,NA,NA
162520,-1.54254,4.07242,-4.80104,NA,NA,NA,-39.482,NA,NA
162616,-2.70925,3.63119,-4.69429,NA,NA,-67.236,NA,NA,NA
162841,-2.03821,3.40051,-3.85338,NA,NA,-60.207,NA,NA,NA
163113,-1.91505,3.44218,-4.44832,NA,-49.412,NA,NA,NA,NA
163213,-1.82315,4.14919,-3.01345,NA,NA,NA,-147.794,NA,NA
163586,-1.51038,4.99795,-4.09034,NA,NA,-97.973,NA,NA,NA
163755,-2.53884,3.42279,-3.91407,NA,NA,-84.482,NA,NA,NA
163883,-1.12738,4.9072,-4.85901,NA,NA,-88.292,NA,NA,NA
164078,-1.91899,4.54866,-4.69188,NA,NA,NA,-56.008,NA,NA
164252,-2.19515,3.12274,-3.61661,NA,-130.979,NA,NA,NA,NA
164538,-2.31128,3.86405,-4.2594,NA,NA,NA,-47.147,NA,NA
164796,-2.59897,3.75018,-4.70016,NA,NA,NA,-54.73,NA,NA
164810,-2.46328,3.88524,-4.42837,NA,-67.631,NA,NA,NA,NA
165022,-1.9777,4.87631,-4.9624,NA,NA,-66.545,NA,NA,NA
165229,-2.18378,4.4349,-3.93472,NA,NA,-79.733,NA,NA,NA
165508,-1.94201,4.72839,-4.87113,NA,-74.266,NA,NA,NA,NA
165657,-2.1627,4.39334,-4.91597,NA,NA,-50.723,NA,NA,NA
165982,-2.8377,4.30399,-3.89676,NA,NA,NA,-92.647,NA,NA
166194,-2.93965,4.65575,-4.55839,NA,NA,NA,-89.205,NA,NA
166260,-2.68185,4.631,-4.85163,NA,NA,NA,-67.479,NA,NA
166486,-1.64964,4.49219,-4.89559,NA,NA,-48.976,NA,NA,NA
166763,-1.09815,4.34016,-4.52353,NA,NA,NA,-82.414,NA,NA
166809,-2.35749,4.69931,-4.56922,NA,-71.633,NA,NA,NA,NA
167036,-2.83261,4.52662,-4.43116,NA,-90.288,NA,NA,NA,NA
167385,-3.69558,4.74496,-4.62953,NA,NA,-134.676,NA,NA,NA
167443,-3.13297,3.79067,-4.86463,NA,-86.356,NA,NA,NA,NA
167718,-2.79583,4.31416,-4.08229,NA,NA,-85.305,NA,NA,NA
167815,-1.62984,4.90823,-4.9249,NA,-74.262,NA,NA,NA,NA
168140,-1.96201,4.67851,-4.7351,NA,-67.43,NA,NA,NA,NA
168210,-3.04261,4.6421,-4.57761,NA,NA,NA,-94.752,NA,NA
168482,-2.51315,4.09834,-3.01186,NA,-154.365,NA,NA,NA,NA
168650,-2.41445,4.38477,-3.78057,NA,-99.954,NA,NA,NA,NA
168914,-3.34158,4.43293,-4.16565,NA,-119.802,NA,NA,NA,NA
169180,-2.70876,3.71619,-3.26968,NA,NA,NA,-140.791,NA,NA
169268,-3.09003,3.76506,-4.26882,NA,-96.586,NA,NA,NA,NA
169506,-2.42882,3.14376,-3.92569,NA,NA,-101.136,NA,NA,NA
169759,-1.59388,2.95113,-4.7305,NA,NA,-56.49,NA,NA,NA
169823,-0.881443,3.20347,-4.70098,NA,-106.846,NA,NA,NA,NA
170095,-1.70767,3.89008,-4.59865,NA,NA,NA,-32.784,NA,NA
170306,-2.60525,4.25799,-4.49248,NA,NA,NA,-62.391,NA,NA
170583,-1.44778,4.78527,-3.49417,NA,-135.914,NA,NA,NA,NA
170625,-1.53487,3.62903,-4.27763,NA,NA,-41.488,NA,NA,NA
170975,-2.09983,3.43693,-4.94428,NA,-55.122,NA,NA,NA,NA
171127,-1.58112,4.75885,-4.67365,NA,-74.594,NA,NA,NA,NA
171221,-0.922892,3.42779,-4.57298,NA,NA,-76.374,NA,NA,NA
171562,-0.186536,4.36623,-4.86594,NA,NA,-117.001,NA,NA,NA
171654,-1.83118,4.12567,-4.25851,NA,NA,NA,NA,-82.807,NA
171997,-1.57943,3.64855,-4.90219,NA,NA,-1.768,NA,NA,NA
172109,-2.08412,4.18832,-4.0826,NA,NA,-70.017,NA,NA,NA
172360,-2.06081,3.89701,-4.14308,NA,NA,NA,-71.448,NA,NA
172420,-1.45514,4.95807,-3.91542,NA,NA,NA,-108.248,NA,NA
172769,-1.56708,4.70268,-4.86273,NA,-68.734,NA,NA,NA,NA
172861,-0.394925,3.88083,-4.82309,NA,NA,-77.889,NA,NA,NA
173160,-1.40215,4.69846,-4.49759,NA,NA,NA,-81.675,NA,NA
173226,-1.57792,4.40685,-3.87492,NA,-102.036,NA,NA,NA,NA
173553,-1.55668,4.15732,-3.85773,NA,-106.739,NA,NA,NA,NA
173658,-1.57599,4.96453,-3.94103,NA,-112.943,NA,NA,NA,NA
173888,-1.77326,3.92581,-3.60053,NA,NA,-94.557,NA,NA,NA
174055,-1.5529,4.2036,-4.9183,NA,NA,NA,-41.128,NA,NA
174251,-3.33478,4.54244,-4.26946,NA,-109.839,NA,NA,NA,NA
174438,-1.52945,4.90514,-4.9065,NA,NA,-73.653,NA,NA,NA
174750,-1.17377,4.52185,-4.7785,NA,NA,-64.004,NA,NA,NA
174855,-2.24897,4.84621,-4.64631,NA,NA,NA,-73.001,NA,NA
175112,-2.17684,3.94557,-4.75972,NA,-47.045,NA,NA,NA,NA
175334,-2.58016,4.66564,-4.58127,NA,NA,NA,-74.934,NA,NA
175560,-1.47976,3.98774,-4.99309,NA,-15.333,NA,NA,NA,NA
175611,-2.56545,4.14079,-4.82087,NA,NA,-49.284,NA,NA,NA
175987,-1.75722,4.15638,-4.86778,NA,NA,NA,-33.178,NA,NA
176050,-2.23324,3.78926,-4.63799,NA,NA,NA,-56.826,NA,NA
176389,-2.32025,4.31072,-4.76805,NA,NA,NA,-45.634,NA,NA
176553,-2.63406,3.66684,-4.68771,NA,NA,-67.216,NA,NA,NA
176728,-2.07855,4.86798,-4.92989,NA,NA,-73.925,NA,NA,NA
176853,-2.57005,4.24015,-3.89855,NA,NA,-74.251,NA,NA,NA
177116,-1.43546,4.73419,-4.6393,NA,-78.388,NA,NA,NA,NA
177387,-1.9854,3.70257,-4.21816,NA,-64.766,NA,NA,NA,NA
177496,-1.21363,4.45137,-4.94981,NA,NA,-60.582,NA,NA,NA
177747,-1.56236,4.56821,-3.9235,NA,NA,-88.985,NA,NA,NA
177855,-1.90341,4.79467,-4.29989,NA,-89.349,NA,NA,NA,NA
178055,-2.70755,4.71781,-4.34712,NA,NA,NA,-91.23,NA,NA
178392,-2.58553,3.42188,-3.87278,NA,NA,-88.295,NA,NA,NA
178407,-1.85503,4.83449,-4.71081,NA,-73.719,NA,NA,NA,NA
178623,-2.48978,4.2894,-4.90644,NA,NA,NA,-59.132,NA,NA
178935,-0.738974,4.41636,-3.6908,NA,NA,-129.754,NA,NA,NA
179040,-2.50076,4.14946,-4.38082,NA,NA,NA,-63.279,NA,NA
179373,-3.12499,4.37961,-4.8979,NA,NA,-84.267,NA,NA,NA
179430,-3.54942,4.99468,-4.94896,NA,-136.599,NA,NA,NA,NA
179782,-2.31493,3.34269,-3.91632,NA,NA,-93.011,NA,NA,NA
179914,-2.48912,4.25549,-4.49477,NA,NA,-61.243,NA,NA,NA
180086,-1.93475,4.38168,-4.17906,NA,NA,NA,-62.465,NA,NA
180390,-1.66722,4.06557,-4.29658,NA,-48.493,NA,NA,NA,NA
180415,-1.65272,4.04688,-4.87774,NA,-22.378,NA,NA,NA,NA
180782,-2.63933,4.05336,-4.82473,NA,-69.391,NA,NA,NA,NA
180995,-2.34533,2.92728,-4.86392,NA,-78.009,NA,NA,NA,NA
181141,-2.42255,4.02514,-4.72591,NA,-66.138,NA,NA,NA,NA
181269,-2.21778,4.5012,-4.14934,NA,NA,-73.158,NA,NA,NA
181426,-2.63176,4.40074,-4.57856,NA,-76.198,NA,NA,NA,NA
181678,-2.02334,4.63775,-4.83336,NA,NA,NA,-53.187,NA,NA
181809,-3.51743,3.26365,-4.84343,NA,NA,-117.751,NA,NA,NA
182130,-3.53146,3.1485,-4.27465,NA,NA,-126.391,NA,NA,NA
182212,-2.48928,4.66153,-4.77198,NA,NA,-69.058,NA,NA,NA
182573,-1.79737,4.91596,-4.37083,NA,NA,-79.081,NA,NA,NA
182631,-0.924034,4.72085,-4.81637,NA,NA,-93.389,NA,NA,NA
182837,-2.53112,4.10253,-4.31213,NA,-71.825,NA,NA,NA,NA
183110,-2.54562,4.24982,-4.97589,NA,NA,-51.931,NA,NA,NA
183375,-2.79903,4.87197,-3.40604,NA,NA,NA,-136.541,NA,NA
183433,-3.40065,4.67422,-3.42624,NA,NA,-157.505,NA,NA,NA
183657,-2.95483,3.65729,-3.42137,NA,NA,NA,NA,-141.707,NA
183948,-1.82452,3.90253,-3.36779,NA,-139.473,NA,NA,NA,NA
184189,-1.76342,3.55223,-4.04029,NA,-76.505,NA,NA,NA,NA
184361,-2.14703,4.03754,-4.74192,NA,NA,-38.606,NA,NA,NA
184405,-1.76323,4.13083,-4.30869,NA,-45.307,NA,NA,NA,NA
184603,-2.43388,4.06399,-4.30169,NA,-67.966,NA,NA,NA,NA
184864,-2.13155,3.33095,-4.91006,NA,NA,NA,-64.405,NA,NA
185181,-2.75013,4.36003,-4.98029,NA,NA,NA,-74.551,NA,NA
185327,-2.47664,4.92749,-4.91322,NA,NA,NA,-79.954,NA,NA
185553,-1.53487,4.71201,-4.85835,NA,NA,NA,-67.762,NA,NA
185660,-1.90162,3.67655,-4.67687,NA,-35.994,NA,NA,NA,NA
185803,-2.75079,3.84265,-4.15744,NA,NA,-73.213,NA,NA,NA
186176,-2.40515,3.68119,-4.56011,NA,-58.348,NA,NA,NA,NA
186304,-2.58695,2.71658,-4.73362,NA,NA,-102.554,NA,NA,NA
186562,-3.36928,2.98443,-4.35181,NA,-121.286,NA,NA,NA,NA
186690,-1.73132,4.14595,-3.88198,NA,NA,-76.041,NA,NA,NA
186917,-1.07919,4.63114,-3.52181,-219.731,NA,NA,NA,NA,NA
187150,-1.36691,4.18922,-3.92059,NA,-141.493,NA,NA,NA,NA
187278,-1.99267,3.53962,-4.96155,NA,NA,NA,NA,-75.829,NA
187503,-2.16143,3.08829,-4.77665,NA,-81.107,NA,NA,NA,NA
187710,-2.10349,4.71817,-3.83053,-179.539,NA,NA,NA,NA,NA
187885,-2.25775,4.81304,-4.2934,NA,NA,NA,NA,-130.262,NA
188128,-2.34425,3.61711,-4.17843,NA,NA,NA,NA,-99.887,NA
188304,-1.88831,2.98016,-4.58213,NA,-75.551,NA,NA,NA,NA
188450,-1.03282,4.08786,-4.741,NA,NA,NA,NA,-94.315,NA
188789,-1.60997,4.55868,-4.49992,NA,NA,NA,-60.557,NA,NA
188939,-2.56289,4.59596,-4.24707,NA,NA,NA,-84.002,NA,NA
189063,-1.93163,4.56182,-3.64502,NA,NA,NA,-94.282,NA,NA
189315,-3.49662,4.9145,-4.51188,NA,NA,NA,-130.421,NA,NA
189560,-2.18199,4.73303,-4.22795,NA,-83.546,NA,NA,NA,NA
189607,-1.54879,4.54892,-3.81041,NA,NA,-97.151,NA,NA,NA
189918,-2.33614,4.57002,-4.27201,NA,NA,-70.034,NA,NA,NA
190053,-1.9989,4.54213,-4.89919,NA,NA,NA,-51.454,NA,NA
190292,-2.21742,4.88605,-4.83983,NA,NA,-67.791,NA,NA,NA
190428,-2.33142,4.21619,-4.71881,NA,NA,-62.829,NA,NA,NA
190778,-1.81126,3.96182,-4.47356,NA,NA,-33.871,NA,NA,NA
190978,-1.35895,4.19092,-3.45354,NA,NA,-126.956,NA,NA,NA
191100,-1.84671,3.65913,-4.93615,NA,-15.391,NA,NA,NA,NA
191235,-1.91138,4.39191,-4.69795,NA,NA,-42.079,NA,NA,NA
191425,-2.15362,4.36341,-4.70243,NA,-62.384,NA,NA,NA,NA
191626,-2.2666,4.19163,-4.69589,NA,NA,NA,-47.32,NA,NA
191880,-1.64255,4.67054,-4.9145,NA,NA,NA,NA,-112.125,NA
192119,-2.01328,2.92738,-4.34553,NA,NA,NA,-127.861,NA,NA
192207,-1.57425,3.04392,-4.59398,NA,-101.169,NA,NA,NA,NA
192541,-2.18806,4.41427,-4.71983,NA,NA,NA,-54.46,NA,NA
192671,-2.43279,4.28983,-4.9511,NA,-61.17,NA,NA,NA,NA
192843,-2.39991,3.5418,-4.09906,NA,NA,-76.158,NA,NA,NA
193049,-2.79313,3.24184,-4.5987,NA,NA,NA,-81.478,NA,NA
193398,-2.15766,3.49623,-4.31475,NA,NA,NA,-61.301,NA,NA
193519,-2.17255,4.7511,-4.14107,NA,-83.655,NA,NA,NA,NA
193676,-2.09877,3.94041,-4.43646,NA,NA,NA,-61.793,NA,NA
193871,-1.28836,3.89646,-4.3712,NA,NA,-44.089,NA,NA,NA
194197,-0.678743,4.72737,-4.73654,NA,NA,-141.219,NA,NA,NA
194263,-1.5653,3.93544,-4.20235,NA,-65.645,NA,NA,NA,NA
194537,-2.32079,3.52555,-4.63996,NA,-64.039,NA,NA,NA,NA
194613,-2.63705,4.29398,-4.3107,NA,NA,NA,-61.7,NA,NA
194804,-1.26016,4.05018,-4.25765,NA,NA,-60.912,NA,NA,NA
195136,-2.69778,3.36545,-3.31939,NA,NA,-160.573,NA,NA,NA
195339,-2.60035,3.99672,-3.67788,NA,NA,-95.929,NA,NA,NA
195419,-1.89356,4.51107,-3.24123,NA,-142.279,NA,NA,NA,NA
195615,-1.59381,3.96636,-3.75953,NA,-126.46,NA,NA,NA,NA
195809,-1.79487,4.17719,-3.23725,NA,NA,-116.691,NA,NA,NA
196040,-2.02275,4.75145,-4.99019,NA,NA,NA,-55.348,NA,NA
196320,-1.68969,4.70379,-4.24471,NA,NA,NA,NA,-90.302,NA
196459,-3.39352,4.80059,-4.16266,NA,NA,-125.365,NA,NA,NA
196683,-3.04947,4.36762,-4.04615,NA,-99.491,NA,NA,NA,NA
196914,-2.7587,3.90415,-4.71405,NA,-70.847,NA,NA,NA,NA
197154,-2.55369,4.79507,-4.95988,-134.934,NA,NA,NA,NA,NA
197380,-2.696,4.54931,-3.81063,-171.912,NA,NA,NA,NA,NA
197414,-0.968859,4.82571,-4.61641,NA,NA,NA,NA,-158.026,NA
197652,-1.50452,4.24858,-4.48305,NA,NA,-48.309,NA,NA,NA
197885,-1.85021,3.70947,-4.52336,NA,NA,NA,-47.003,NA,NA
198010,-2.13816,4.63264,-3.59139,NA,NA,-107.785,NA,NA,NA
198218,-2.4761,4.32872,-3.17208,NA,NA,-131.598,NA,NA,NA
198466,-2.45022,3.94164,-4.14694,NA,-79.839,NA,NA,NA,NA
198755,-0.934722,3.76488,-3.9823,NA,NA,-118.017,NA,NA,NA
198973,-1.84707,4.60278,-4.36211,NA,NA,NA,NA,-92.53,NA
199085,-2.94667,4.46159,-4.85671,NA,-82.663,NA,NA,NA,NA
199280,-3.28534,4.92884,-3.69464,NA,NA,-143.033,NA,NA,NA
199419,-1.80724,3.9487,-4.11006,NA,NA,NA,-63.379,NA,NA
199732,-3.45185,3.90007,-4.41918,NA,NA,-106.676,NA,NA,NA
200000,-2.76536,3.40721,-3.45343,NA,NA,NA,-122.217,NA,NA
