id,x0,x1,x2,fitness-4,fitness-3,fitness-1.5,fitness-2,fitness-4.5,fitness-5,fitness-3.5,fitness-2.5,fitness-0.5,fitness0,fitness0.5,fitness-1,fitness2,fitness2.5,fitness3,fitness4,fitness4.5,fitness5,fitness1.5,fitness1,fitness3.5
66427,2.58172,-3.11405,-1.83209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.417,NA,NA,NA,NA,NA,NA
66677,2.50678,-4.05467,-2.72148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.329,NA,NA,NA,NA,NA,NA,NA
66848,3.2155,-2.45872,-3.09996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.066,NA,NA,NA,NA,NA,NA,NA,NA
67108,3.63159,-2.40595,-3.90454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67279,2.27274,-1.78604,-3.37045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67498,3.44651,0.283613,-4.61678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.266,NA,NA
67729,4.23315,1.39432,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.711,NA,NA,NA,NA,NA,NA,NA,NA
67881,4.10233,2.50311,-3.41405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.87,NA,NA,NA,NA,NA,NA,NA
68111,5,1.50917,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.182,NA,NA
68397,5,2.35369,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.003,NA
68517,4.71977,2.22026,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.173,NA
68699,5,1.60075,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.406,NA,NA
68820,4.77341,1.48781,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.306,NA,NA
69181,4.39303,2.67412,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.592,NA
69281,5,2.61534,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.777,NA,NA,NA,NA,NA,NA,NA,NA
69523,5,1.96094,-4.81846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.169,NA,NA,NA,NA,NA,NA,NA,NA
69761,3.69074,1.527,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.178,NA,NA
69873,3.72391,2.3052,-4.02469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.892,NA,NA
70128,4.21904,2.82799,-4.86179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.21,NA,NA,NA,NA,NA,NA,NA,NA
70247,4.88982,2.54202,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.64,NA,NA,NA,NA,NA,NA,NA
70534,5,2.27372,-4.85803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70695,4.85248,2.47633,-3.3268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.622,NA
70820,5,2.8178,-2.35418,NA,NA,NA,NA,NA,NA,NA,NA,335.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71179,4.92459,2.08917,-2.82172,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71390,5,1.89138,-2.80871,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71544,2.03764,2.86856,-4.72072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.073,NA,NA
71650,1.61923,2.43568,-4.11669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.84,NA,NA,NA,NA,NA,NA,NA,NA
71979,1.39202,2.30424,-3.82711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.296,NA,NA
72045,1.0956,2.50692,-3.87006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.951,NA,NA,NA,NA,NA,NA,NA
72269,-0.389094,3.92624,-4.2757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.492,NA,NA,NA,NA,NA,NA,NA,NA
72594,1.37961,2.80801,-3.98051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.261,NA,NA,NA,NA,NA,NA,NA
72786,0.875132,2.87403,-3.6176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.84,NA,NA
72977,2.55741,1.85953,-3.98401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.162,NA,NA
73012,3.1372,0.19596,-4.45046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.477,NA,NA,NA,NA,NA,NA
73323,2.63242,0.263707,-4.65858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.179,NA,NA,NA,NA,NA
73406,2.56204,0.119609,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203
73645,2.29468,0.446874,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.328,NA,NA,NA,NA,NA,NA,NA
73823,2.33272,1.41997,-4.20983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.997,NA,NA,NA,NA,NA,NA
74181,0.659126,1.34377,-2.66479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.329,NA,NA,NA,NA,NA,NA,NA
74338,0.140042,1.94287,-0.32066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.878,NA,NA,NA,NA,NA,NA
74497,0.00770585,3.86606,-0.313113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-141.57,NA,NA,NA,NA,NA,NA,NA
74794,0.0931555,4.02786,0.92967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.474,NA,NA,NA,NA,NA,NA,NA
74885,0.376173,3.81682,1.21794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.936
75051,1.36113,4.58487,-1.02183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.388,NA,NA,NA,NA,NA,NA,NA,NA
75399,0.607644,4.99235,-0.533612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75436,0.0867103,3.29219,-0.51113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.542,NA,NA,NA,NA,NA,NA
75772,-0.591688,2.23255,-1.34809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.832,NA,NA
75916,-1.01442,4.11255,-1.2651,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76043,-0.44573,3.23801,-2.02969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.541,NA
76260,-0.735366,4.2985,-1.37692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2282.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76416,-0.273489,4.72502,-1.38691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2917.948,NA,NA,NA,NA,NA,NA,NA
76772,-0.576764,3.82269,-0.908247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884.136,NA,NA
76943,-0.688465,4.38109,-2.9268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77144,-0.00789869,4.21478,-4.83874,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77274,-0.676171,4.27783,-5,NA,NA,731.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77559,0.00171386,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77785,0.314857,5,-2.41595,NA,NA,828.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77873,-0.351622,4.74453,-1.72869,NA,NA,NA,NA,NA,NA,NA,-402.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78159,0.594082,5,-1.77338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.605,NA,NA,NA,NA,NA,NA,NA,NA,NA
78209,-1.17169,3.54667,-0.770196,NA,NA,NA,NA,NA,NA,NA,33.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78539,-0.470531,4.88919,-0.897535,392.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78775,-0.224506,4.29663,-0.768914,NA,NA,NA,NA,NA,2097.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78842,-1.81114,3.39256,-0.671513,-97.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79198,-2.56846,3.09755,-1.78985,NA,NA,NA,NA,NA,13.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79368,-2.2645,3.35433,-1.18338,NA,NA,NA,NA,NA,25.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79594,-2.43503,3.68219,0.217823,NA,NA,NA,NA,23.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79677,-1.80071,5,0.391208,NA,NA,NA,NA,NA,130.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79884,-2.50815,4.01045,-0.776555,NA,NA,NA,NA,NA,87.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80017,-0.962525,5,-0.860193,NA,NA,NA,NA,NA,3877.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80394,-0.887674,4.66276,-1.92489,NA,NA,NA,NA,-784.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80517,0.638987,4.7725,-2.26746,NA,NA,NA,NA,NA,NA,NA,38.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80725,-0.820971,4.34429,-2.15964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2395.241,NA,NA,NA,NA,NA,NA,NA,NA,NA
80849,-1.6554,5,-2.65042,NA,NA,NA,202.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81069,-1.56936,3.89978,-3.02519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.522,NA,NA,NA,NA,NA,NA,NA,NA,NA
81378,-4.82736,4.89164,-1.99647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2078.278,NA,NA,NA,NA,NA,NA,NA,NA,NA
81518,-5,4.50376,-2.96971,NA,NA,NA,-22.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81699,-5,3.85551,-1.04196,NA,NA,NA,NA,NA,NA,NA,NA,662.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81918,-5,4.67187,-1.99611,NA,NA,NA,556.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82101,-5,4.09913,-4.13992,NA,NA,NA,NA,NA,NA,16.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82371,-4.27255,4.68075,-3.91025,NA,NA,153.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82484,-3.56025,4.39051,-3.9589,NA,NA,NA,NA,NA,NA,NA,NA,90.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82610,-3.14336,5,-3.80581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82890,-3.31459,4.89033,-4.38391,NA,NA,NA,NA,NA,NA,NA,NA,232.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83005,-4.08531,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83247,-4.17278,4.22796,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.005,NA
83480,-2.68036,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83604,-2.14774,5,-2.83086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83942,-2.92764,5,-2.3301,NA,NA,321.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84065,-2.96882,4.39327,-2.7304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.254,NA,NA,NA,NA,NA,NA,NA,NA,NA
84206,-2.58124,5,-2.01519,NA,NA,NA,NA,NA,NA,NA,NA,NA,1047.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84458,-2.60462,4.78994,-1.00574,NA,NA,1774.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84687,-3.61999,4.56033,-2.0234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.465,NA,NA,NA,NA,NA,NA,NA,NA,NA
84870,-3.98443,4.18174,-1.38272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1292.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
85092,-4.40745,3.28736,-2.84404,NA,NA,NA,96.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85254,-4.29725,5,-2.85214,NA,NA,NA,NA,NA,NA,NA,9.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85576,-5,2.86681,-1.04003,NA,69.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85731,-5,3.59195,-1.05004,NA,29.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85844,-4.70807,4.13298,-0.530332,NA,10.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86147,-4.00251,3.64528,-0.187702,NA,NA,NA,NA,NA,NA,153.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86236,-3.59375,3.74794,2.53767,-5.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86542,-3.32393,5,3.23611,NA,NA,NA,NA,NA,NA,37.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86746,-4.93586,4.85578,3.29139,NA,395.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86953,-5,5,3.33315,NA,NA,NA,17.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87004,-4.60113,4.34882,4.40166,NA,48.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87258,-5,5,4.18052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,868.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
87589,-5,2.96716,4.13147,NA,NA,NA,22.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87625,-4.40811,2.27123,3.48891,NA,NA,NA,NA,NA,NA,-8.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87846,-4.85205,3.00111,2.0403,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88026,-5,2.67855,3.11333,NA,NA,NA,42.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88229,-5,2.44117,4.2408,NA,NA,NA,1.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88414,-4.78544,2.08307,2.73687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.257,NA,NA,NA,NA,NA,NA,NA,NA,NA
88684,-3.21587,1.6515,1.8285,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88911,-3.76246,3.04909,0.977387,NA,NA,NA,NA,NA,NA,NA,NA,1.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89118,-3.56638,3.42192,0.233855,NA,NA,NA,NA,NA,NA,NA,NA,155.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89252,-2.68769,4.00291,-1.35074,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89594,-0.20566,3.07915,-2.04695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89654,0.443555,2.54146,-1.24851,NA,NA,NA,NA,NA,NA,NA,NA,-24.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89947,0.868081,2.6499,-0.0524028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350.134,NA,NA,NA,NA,NA,NA,NA,NA,NA
90102,1.83015,2.34712,0.456015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.945,NA,NA,NA,NA,NA,NA,NA,NA,NA
90399,4.0315,2.60131,0.957434,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90415,4.22888,3.11392,1.28596,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90793,4.40969,3.96901,1.99629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.386,NA,NA,NA,NA,NA,NA,NA,NA,NA
90859,4.51381,3.5469,1.07521,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91069,3.58948,5,1.47264,NA,NA,NA,-86.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91281,4.43022,2.98895,1.83771,NA,NA,NA,NA,NA,NA,NA,14.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91510,5,4.24038,2.42094,NA,NA,NA,692.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91641,5,2.42704,2.75117,NA,NA,504.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91900,4.66058,1.95513,4.79043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022.916,NA,NA,NA,NA,NA,NA,NA,NA,NA
92148,5,1.67165,4.55824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92232,4.63945,0.323012,4.39244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322.739,NA,NA
92482,3.79877,0.757856,4.64319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.492,NA,NA
92758,3.62163,-0.236007,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357.04,NA,NA
92862,2.8895,0.512443,4.64425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.897,NA,NA,NA,NA,NA,NA,NA,NA
93014,3.55942,-0.142247,3.13261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.45,NA,NA,NA,NA,NA,NA,NA
93292,4.01166,-0.035785,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.01,NA,NA,NA,NA,NA,NA,NA
93507,5,-0.692225,3.65403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.717,NA,NA,NA,NA,NA
93722,5,-0.418654,2.3221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.407,NA,NA,NA,NA
93947,5,-0.528155,3.56284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.762,NA,NA,NA
94046,4.89497,0.299281,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1564.128
94317,5,1.36774,3.90987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535.724,NA,NA,NA
94412,5,0.910303,3.19532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.737,NA,NA,NA
94673,4.32589,0.510719,2.65002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.954,NA,NA,NA,NA,NA
94905,5,0.305475,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3394.589,NA,NA,NA
95006,3.52769,-0.00996571,4.84872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.894,NA,NA,NA
95316,2.90311,-0.762847,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2450.425,NA,NA,NA
95540,2.7259,-2.23081,4.04147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.965,NA,NA,NA
95780,1.65412,-3.98412,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.09,NA,NA,NA,NA,NA
95946,1.18573,-3.24212,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.323,NA,NA,NA,NA,NA,NA,NA
96197,1.50957,-1.22478,4.97497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-141.387,NA,NA,NA,NA,NA,NA,NA,NA
96368,1.51547,-2.02845,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.237,NA,NA
96596,1.89319,-4.14503,4.58064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.398,NA,NA,NA,NA,NA,NA,NA
96748,2.79526,-4.12883,4.25915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.167,NA,NA,NA,NA,NA,NA,NA,NA
96810,0.702232,-4.27651,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.565,NA,NA,NA,NA,NA,NA
97074,2.00118,-5,4.10629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.863,NA,NA,NA,NA,NA
97216,3.14899,-3.39118,4.47762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.147,NA,NA,NA,NA,NA
97579,2.88909,-3.34843,3.47216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.202,NA,NA,NA,NA
97644,2.45025,-2.8857,4.96474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.757,NA,NA,NA,NA
97913,3.57578,-2.58961,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.194,NA,NA,NA,NA,NA
98045,3.20758,-2.70626,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.87,NA,NA,NA,NA,NA
98346,3.66364,-3.21766,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.164
98569,1.43547,-4.64904,4.57696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.543,NA,NA,NA,NA,NA
98704,0.902017,-3.80686,4.41156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.362,NA,NA,NA,NA
98856,2.20052,-2.33905,2.09682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.472
99032,1.78992,-3.26176,2.63314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.941,NA,NA,NA
99248,0.940758,-1.73206,1.59187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.038
99429,1.81461,-1.63543,1.09565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.629,NA,NA,NA,NA,NA,NA
99678,1.42838,-0.62361,2.52278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.445,NA,NA,NA,NA
99899,1.60509,-0.831172,2.56262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.497,NA,NA,NA
