id,x0,x1,x2,fitness-4.5,fitness-4,fitness-3.5,fitness-5,fitness-3
161754,-1.69454,3.44663,-5,NA,NA,NA,-35.073,NA
161890,-1.71744,3.21986,-5,-40.783,NA,NA,NA,NA
162018,-2.34691,3.43881,-4.65445,NA,NA,NA,-55.475,NA
162350,-2.45648,4.14767,-4.38111,NA,NA,NA,-69.532,NA
162437,-1.65947,3.61637,-4.73551,NA,NA,NA,-46.299,NA
162628,-2.06403,3.57193,-5,NA,-60.815,NA,NA,NA
162933,-2.26483,3.55172,-5,NA,NA,NA,NA,-118.628
163070,-1.02403,3.42005,-4.74921,-72.113,NA,NA,NA,NA
163369,-1.94452,4.29417,-5,NA,NA,NA,-60.6,NA
163592,-2.40591,5,-5,-79.738,NA,NA,NA,NA
163673,-1.56446,4.46258,-4.93496,-47.656,NA,NA,NA,NA
163807,-2.54022,3.93534,-4.93573,NA,NA,NA,-55.658,NA
164076,-1.73267,4.01744,-5,-18.765,NA,NA,NA,NA
164387,-2.22204,5,-5,-78.729,NA,NA,NA,NA
164435,-2.20673,4.00781,-4.93983,NA,-45.173,NA,NA,NA
164678,-1.68606,3.65072,-4.71245,NA,-22.423,NA,NA,NA
164982,-1.82605,4.53585,-5,NA,-67.711,NA,NA,NA
165014,-2.80905,5,-5,NA,NA,-103.151,NA,NA
165273,-1.6575,5,-4.73759,NA,-82.618,NA,NA,NA
165600,-1.43101,3.80632,-4.70269,NA,NA,NA,-32.906,NA
165768,-2.44756,4.05438,-5,NA,NA,NA,-57.948,NA
165962,-2.23045,4.08233,-5,-44.473,NA,NA,NA,NA
166146,-1.34444,4.62209,-4.47969,-71.859,NA,NA,NA,NA
166241,-1.27336,5,-3.97738,NA,NA,NA,-114.219,NA
166428,-1.1176,5,-5,NA,-101.803,NA,NA,NA
166751,-1.32115,4.49714,-4.79195,NA,-60.575,NA,NA,NA
166843,-2.66502,4.46211,-4.6965,NA,NA,NA,-73.796,NA
167162,-2.83483,4.37143,-4.99099,NA,NA,NA,-74.263,NA
167289,-3.16277,4.48178,-5,NA,NA,NA,-91.895,NA
167592,-2.22933,3.23514,-5,NA,NA,NA,-60.78,NA
167664,-2.91853,3.59875,-5,NA,NA,NA,-77.866,NA
167831,-1.8598,4.13523,-4.90048,-28.38,NA,NA,NA,NA
168073,-1.81029,4.246,-5,NA,-39.51,NA,NA,NA
168328,-2.3437,3.84762,-5,NA,NA,NA,-65.68,NA
168555,-2.55412,4.17709,-4.6579,-55.204,NA,NA,NA,NA
168713,-3.28982,3.59346,-5,NA,NA,NA,-96.521,NA
168942,-2.62041,4.64902,-4.7182,-79.131,NA,NA,NA,NA
169107,-2.08398,4.77282,-4.49506,-66.379,NA,NA,NA,NA
169255,-2.27065,5,-5,NA,NA,NA,-76.553,NA
169473,-1.05571,3.95437,-4.68495,NA,NA,NA,-81.287,NA
169604,-1.43993,4.27819,-5,NA,NA,NA,-67.644,NA
169935,-2.02933,4.16461,-4.94259,NA,NA,NA,-61.039,NA
170156,-1.17654,3.44931,-5,NA,NA,NA,-56.796,NA
170217,-1.21536,3.68683,-5,NA,NA,NA,-57.03,NA
170532,-1.74272,4.01856,-5,NA,NA,NA,-45.537,NA
170792,-2.67181,4.3945,-5,NA,NA,NA,-74.816,NA
170812,-3.07348,3.90149,-5,NA,NA,NA,-83.782,NA
171143,-1.08413,4.37318,-5,NA,NA,NA,-59.551,NA
171219,-1.70643,4.36452,-5,NA,-47.334,NA,NA,NA
171511,-1.93864,4.17148,-5,NA,-30.025,NA,NA,NA
171629,-2.2123,4.00039,-4.40618,NA,-60.352,NA,NA,NA
171819,-2.75089,4.40564,-4.31182,NA,NA,-87.601,NA,NA
172006,-2.60845,3.96301,-5,NA,-63.388,NA,NA,NA
172279,-2.27764,3.66959,-4.25763,NA,-70.741,NA,NA,NA
172569,-2.67195,2.90531,-5,NA,NA,NA,-76.371,NA
172772,-1.70782,3.30439,-5,NA,NA,NA,-39.916,NA
172838,-2.52712,4.85535,-5,NA,NA,NA,-78.251,NA
173151,-2.28462,4.0353,-5,NA,NA,NA,-49.059,NA
173212,-2.1178,3.67766,-5,NA,NA,NA,-40.456,NA
173564,-0.965037,3.55495,-5,NA,NA,NA,-77.429,NA
173649,-1.84674,4.26112,-5,-38.611,NA,NA,NA,NA
173938,-2.43785,4.1774,-5,NA,-58.403,NA,NA,NA
174170,-2.48176,5,-5,-80.355,NA,NA,NA,NA
174389,-1.54276,5,-5,NA,NA,-98.339,NA,NA
174564,-1.6781,5,-5,NA,NA,NA,-71.367,NA
174649,-2.74803,4.63475,-5,NA,NA,NA,-76.655,NA
174902,-2.12953,4.0378,-5,NA,NA,NA,-49.777,NA
175106,-1.94718,5,-3.84944,NA,NA,NA,-109.453,NA
175292,-1.47617,5,-5,NA,-99.557,NA,NA,NA
175587,-1.72404,4.4717,-5,NA,-49.13,NA,NA,NA
175671,-1.23272,3.73239,-4.7837,-27.27,NA,NA,NA,NA
175962,-1.30933,4.5164,-5,NA,NA,NA,-65.364,NA
176134,-0.509337,3.7654,-5,-92.241,NA,NA,NA,NA
176316,-1.75163,4.71792,-4.17269,NA,-75.44,NA,NA,NA
176511,-1.96707,5,-5,NA,NA,NA,-81.4,NA
176790,-2.23762,5,-5,NA,NA,NA,-76.81,NA
176865,-2.73733,3.57591,-5,NA,NA,NA,-70.699,NA
177174,-1.67842,4.22636,-4.76347,NA,NA,NA,-32.92,NA
177359,-1.31057,5,-5,NA,NA,NA,-93.238,NA
177511,-0.972489,4.95293,-5,NA,NA,NA,-99.475,NA
177681,-0.754586,3.86646,-5,NA,NA,NA,-65.036,NA
177932,-2.0042,4.95974,-5,NA,NA,NA,-77.505,NA
178025,-1.46799,3.18639,-4.85042,NA,NA,NA,-74.513,NA
178289,-1.99057,4.28497,-4.90795,NA,NA,NA,-67.726,NA
178412,-1.52801,4.52202,-5,NA,NA,NA,-61.253,NA
178617,-1.56843,3.4373,-4.51018,NA,NA,NA,-47.929,NA
178918,-1.65372,4.29308,-5,NA,NA,NA,-37.908,NA
179069,-0.576854,4.38997,-4.74342,-121.018,NA,NA,NA,NA
179211,-0.847116,3.99562,-4.77318,-74.972,NA,NA,NA,NA
179570,-0.943503,3.6705,-5,NA,NA,NA,-84.584,NA
179732,-1.46982,5,-5,NA,NA,NA,-87.342,NA
179833,-2.03503,5,-5,NA,NA,NA,-81.802,NA
180090,-2.30999,4.57417,-5,NA,NA,NA,-64.649,NA
180216,-1.57065,4.4898,-4.84072,NA,NA,NA,-60.024,NA
180592,-1.28692,4.60236,-5,NA,NA,NA,-64.849,NA
180652,-1.16848,3.49022,-5,NA,NA,NA,-56.569,NA
180855,-1.11913,3.92708,-4.49329,-53.19,NA,NA,NA,NA
181048,-1.58388,4.83787,-5,-69.747,NA,NA,NA,NA
181350,-2.04235,5,-4.14678,NA,-94.125,NA,NA,NA
181407,-2.76771,4.2597,-5,NA,NA,NA,-73.864,NA
181732,-2.59934,4.33471,-5,-53.61,NA,NA,NA,NA
181974,-2.38057,4.90863,-5,NA,NA,NA,-79.041,NA
182113,-2.33287,5,-4.9778,NA,NA,NA,-75.882,NA
182306,-1.88644,2.84585,-5,NA,NA,NA,-82.532,NA
182466,-2.13235,2.90012,-5,NA,NA,NA,-76.515,NA
182715,-1.625,3.71611,-4.88867,NA,NA,NA,-51.997,NA
182875,-2.03362,5,-5,-74.113,NA,NA,NA,NA
183087,-1.648,5,-5,NA,NA,NA,-73.438,NA
183344,-1.55088,3.1344,-5,-47.133,NA,NA,NA,NA
183503,-1.90622,3.38264,-5,NA,NA,NA,-47.624,NA
183698,-2.17464,3.34481,-5,NA,NA,NA,-59.314,NA
183874,-1.76187,3.39407,-4.78735,NA,NA,NA,-33.035,NA
184009,-2.00499,3.7046,-5,NA,-32.085,NA,NA,NA
184218,-0.882199,3.49105,-5,-78.169,NA,NA,NA,NA
184516,-0.968198,3.91761,-5,NA,NA,NA,-85.27,NA
184757,-2.35261,3.43745,-4.80881,NA,NA,NA,-43.656,NA
184828,-2.98475,4.29925,-4.709,NA,NA,NA,-74.869,NA
185175,-1.24169,5,-4.14734,NA,NA,NA,-104.888,NA
185391,-1.96828,3.97639,-4.12608,NA,NA,NA,-72.483,NA
185447,-2.46369,4.57674,-5,NA,NA,NA,-69.461,NA
185706,-2.41822,4.1057,-5,-54.629,NA,NA,NA,NA
185991,-1.75539,4.01795,-5,-19.319,NA,NA,NA,NA
186001,-2.2853,4.42971,-4.58772,NA,NA,NA,-62.847,NA
186355,-2.10653,3.38749,-5,NA,-49.959,NA,NA,NA
186567,-1.76454,3.52593,-5,NA,NA,NA,-40.755,NA
186674,-0.637544,3.72113,-4.81378,NA,NA,NA,-98.485,NA
186986,-2.06173,3.64639,-5,NA,NA,NA,-40.533,NA
187089,-2.76769,4.32446,-4.74572,-66.318,NA,NA,NA,NA
187251,-2.50939,4.84311,-4.45203,NA,NA,NA,-84.595,NA
187412,-2.10397,4.92696,-4.6522,NA,NA,NA,-76.198,NA
187730,-1.4924,5,-5,-76.118,NA,NA,NA,NA
187933,-2.59227,5,-3.95528,NA,NA,NA,-109.558,NA
188075,-2.29392,4.70152,-5,NA,-86.211,NA,NA,NA
188376,-2.6338,3.97485,-4.80969,NA,NA,NA,-57.928,NA
188495,-2.5872,4.13392,-5,NA,NA,NA,-68.36,NA
188624,-2.29393,4.44567,-4.65767,-57.412,NA,NA,NA,NA
188922,-2.35278,4.36841,-5,NA,NA,NA,-53.653,NA
189086,-1.69003,3.17911,-5,NA,-61.625,NA,NA,NA
189367,-0.492499,3.45317,-5,NA,NA,NA,-107.523,NA
189515,-1.0678,4.70508,-5,NA,NA,NA,-109.504,NA
189762,-1.91221,4.31553,-5,-41.44,NA,NA,NA,NA
189971,-1.15896,5,-5,-90.472,NA,NA,NA,NA
190052,-2.29719,3.55149,-4.69809,NA,NA,NA,-54.641,NA
190229,-3.01042,4.38137,-4.82219,NA,NA,NA,-79.234,NA
190592,-2.21554,5,-5,NA,NA,NA,-77.199,NA
190733,-2.03963,4.46961,-4.93077,-48.128,NA,NA,NA,NA
190965,-1.19034,4.95674,-5,NA,NA,NA,-89.217,NA
191149,-2.39457,4.61337,-5,NA,NA,NA,-73.138,NA
191314,-1.93916,4.32347,-4.81841,NA,NA,NA,-64.494,NA
191486,-2.24816,4.39705,-5,NA,NA,NA,-54.658,NA
191692,-1.67363,4.05362,-4.31599,NA,NA,NA,-62.111,NA
191887,-0.989843,4.45683,-5,NA,NA,NA,-77.294,NA
192112,-1.64671,3.8539,-5,NA,NA,NA,NA,-87.835
192358,-0.165105,3.25428,-5,-180.936,NA,NA,NA,NA
192428,-0.85987,3.48519,-5,NA,-68.599,NA,NA,NA
192735,-1.56049,4.3152,-4.89969,NA,NA,NA,-49.19,NA
192874,-1.17967,3.6774,-5,NA,NA,NA,-63.477,NA
193147,-1.71522,4.73427,-5,NA,NA,NA,-79.562,NA
193389,-1.17788,3.79333,-5,NA,NA,NA,-66.344,NA
193527,-2.15672,4.47602,-3.31299,NA,NA,NA,-120.543,NA
193770,-2.06948,3.56633,-3.78019,NA,NA,NA,-98.865,NA
193829,-1.42745,3.67745,-4.60998,NA,NA,NA,-47.994,NA
194028,-1.61319,5,-5,-82.529,NA,NA,NA,NA
194241,-1.88979,5,-5,-70.946,NA,NA,NA,NA
194496,-1.43685,3.80745,-4.62712,NA,NA,NA,-32.539,NA
194739,-2.95542,4.53655,-4.88553,NA,NA,NA,-88.788,NA
194991,-1.62379,4.3288,-4.87448,NA,NA,NA,-39.151,NA
195116,-1.29563,5,-4.69337,-83.684,NA,NA,NA,NA
195339,-1.613,5,-5,NA,NA,NA,-75.266,NA
195541,-1.62866,4.73434,-5,NA,NA,NA,-78.603,NA
195675,-2.47282,3.99874,-4.61282,NA,NA,NA,-58.478,NA
195897,-2.54148,4.29035,-4.62081,NA,NA,NA,-67.894,NA
196148,-1.88031,4.89159,-5,NA,NA,NA,-71.522,NA
196287,-1.83067,5,-4.58028,NA,NA,NA,-80.068,NA
196562,-1.96574,4.13309,-4.67053,NA,NA,NA,-46.321,NA
196658,-2.39094,4.02296,-5,NA,NA,NA,-56.613,NA
196841,-1.00993,2.83969,-5,-95.216,NA,NA,NA,NA
197089,-1.88404,3.59269,-5,NA,NA,NA,-45.926,NA
197362,-2.05023,3.51517,-4.6233,NA,NA,NA,-57.152,NA
197484,-2.95741,3.7276,-4.12757,NA,NA,NA,-85.496,NA
197691,-1.86756,4.19061,-4.26595,NA,NA,NA,-60.483,NA
197893,-2.1694,5,-4.66883,NA,NA,NA,-79.842,NA
198164,-2.36238,5,-3.57093,NA,NA,NA,-118.185,NA
198376,-2.81517,4.04608,-5,-66.562,NA,NA,NA,NA
198549,-2.39009,3.48856,-4.52941,NA,NA,NA,-69.403,NA
198779,-1.86646,3.50564,-4.50909,-34.154,NA,NA,NA,NA
198806,-2.42626,5,-4.82905,-78.467,NA,NA,NA,NA
199110,-2.4789,5,-5,NA,NA,NA,-84.384,NA
199252,-1.13421,4.26736,-4.23492,NA,NA,NA,-117.59,NA
199545,-2.72989,4.36296,-5,NA,NA,NA,-75.108,NA
199616,-1.17609,4.45516,-4.31422,NA,NA,NA,-84.321,NA
200000,-2.65685,3.72008,-3.89897,NA,NA,NA,-79.808,NA
