id,x0,x1,x2,fitness-4,fitness-2.5,fitness-1.5,fitness-2,fitness-3,fitness-5,fitness-3.5,fitness-4.5,fitness-0.5,fitness0,fitness2,fitness3.5,fitness2.5,fitness3,fitness1.5,fitness1,fitness0.5,fitness-1,fitness4.5,fitness5,fitness4
66276,0.526842,-2.69617,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66517,1.24364,-1.92461,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66667,0.829203,-2.04914,4.48105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.903,NA,NA,NA,NA,NA,NA,NA,NA,NA
66923,1.7804,-1.91089,2.24316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.545,NA,NA,NA,NA,NA,NA,NA
67137,2.23241,-1.48403,3.1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.789,NA,NA,NA,NA,NA,NA,NA,NA,NA
67264,2.94616,-1.81685,1.71575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.409,NA,NA,NA,NA,NA,NA,NA,NA
67431,3.42368,-0.884527,-1.18749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.537,NA,NA,NA,NA,NA,NA,NA,NA
67667,2.98304,-0.368651,-0.017832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.85,NA,NA,NA,NA,NA,NA,NA
67843,3.09852,-1.09302,0.909393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68051,2.66726,-2.44276,1.13254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.895,NA,NA,NA,NA,NA,NA,NA,NA,NA
68312,4.02032,-3.65575,0.427278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.014,NA,NA,NA,NA,NA,NA,NA
68423,4.435,-4.3168,0.263448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.672,NA,NA,NA,NA,NA,NA
68797,4.88548,-3.32951,0.0314964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.064,NA,NA,NA,NA,NA,NA
68920,4.14954,-2.42954,0.804712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.43,NA,NA,NA,NA,NA,NA,NA,NA
69029,5,-2.49353,0.320185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.366,NA,NA,NA,NA,NA,NA,NA
69375,4.72976,-2.514,-1.15915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.767,NA,NA,NA,NA,NA,NA,NA
69499,5,-2.17719,-2.20899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.656,NA,NA,NA,NA,NA,NA,NA
69626,4.08132,-1.90197,-3.41489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.665,NA,NA,NA,NA,NA,NA,NA
69896,3.32556,-2.65746,-4.48074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.614,NA,NA,NA,NA,NA,NA,NA,NA,NA
70150,5,-3.35745,-4.5945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.064
70340,5,-2.35836,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.209,NA,NA,NA,NA,NA,NA,NA
70417,5,-2.98417,-4.33512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-188.047,NA,NA,NA,NA,NA,NA,NA
70794,5,-1.91381,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70978,3.94751,-3.3705,-4.8684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.416,NA,NA,NA,NA,NA,NA,NA
71021,3.72689,-4.68674,-3.72741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332,NA,NA,NA,NA,NA,NA,NA
71217,5,-4.70267,-3.20929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.667,NA,NA,NA,NA,NA,NA,NA
71454,5,-4.06478,-2.00819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-390.516,NA,NA,NA,NA,NA,NA,NA,NA
71660,5,-3.3226,-3.18603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.187,NA,NA,NA,NA,NA,NA,NA,NA,NA
71861,4.05083,-3.89715,-4.06623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.093,NA,NA,NA,NA,NA,NA,NA
72135,3.7795,-4.80217,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.803,NA,NA,NA,NA,NA,NA,NA
72265,3.89826,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.537
72557,3.35168,-3.22064,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.259,NA,NA,NA,NA,NA,NA,NA,NA
72721,2.46629,-2.16058,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.062,NA,NA,NA,NA,NA,NA,NA,NA,NA
72968,3.58137,-2.82078,-4.53084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.448,NA,NA,NA,NA,NA,NA
73194,4.3146,-3.94297,-3.68101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.976,NA,NA,NA,NA,NA,NA,NA
73279,5,-2.87303,-4.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
73436,5,-3.56686,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73762,4.87774,-4.6163,-3.76758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.701,NA,NA,NA,NA,NA,NA,NA
73880,4.57259,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.698,NA,NA,NA,NA,NA,NA,NA,NA
74158,5,-5,-4.15808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.033,NA,NA,NA,NA,NA,NA,NA,NA
74241,5,-4.32188,-2.71487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.653,NA,NA
74561,3.2464,-2.47495,-1.83993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.85
74701,1.69542,-2.32389,-3.16021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.204
74936,2.56647,-3.05253,-4.2056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.582
75142,4.49292,-3.15918,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.517,NA,NA
75251,2.34285,-3.88993,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.169,NA,NA,NA,NA,NA,NA,NA
75427,3.4403,-2.7322,-4.34151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23
75613,2.59167,-2.9242,-3.51415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.627,NA,NA,NA,NA,NA,NA,NA,NA
75949,3.18677,-2.26922,-3.5273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.534,NA,NA,NA,NA,NA,NA
76159,2.28808,-2.73092,-4.23836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.109,NA,NA,NA,NA,NA
76389,0.810706,-2.52748,-3.09726,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76591,1.09659,-2.22186,-2.47299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.502,NA,NA,NA,NA
76763,1.29177,-1.24877,-1.31452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.667,NA,NA,NA,NA,NA,NA
76866,0.527575,-1.4167,-2.19214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.751,NA,NA,NA,NA
77123,1.73193,-1.51703,-3.46473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.167,NA,NA,NA,NA,NA
77381,1.37532,-1.07079,-4.49335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.39,NA,NA,NA,NA,NA,NA
77565,1.00513,-1.96029,-4.84291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.088,NA,NA,NA,NA,NA,NA
77727,0.0166859,-2.486,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.292,NA,NA,NA,NA
77924,-0.648881,-2.10947,-2.40988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.768,NA,NA,NA,NA,NA,NA
78182,0.152215,-3.52402,-2.93274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78395,-0.339122,-4.94509,-2.47823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3,NA,NA,NA,NA,NA,NA,NA,NA
78422,0.08992,-5,-1.93954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.647,NA,NA,NA,NA,NA,NA,NA,NA
78632,1.26611,-4.2186,-0.671587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.817,NA
78939,2.01321,-4.84151,-1.64513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.408,NA
79027,1.00783,-5,-1.59765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.265,NA
79396,1.46355,-4.15775,-0.627558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.833,NA
79560,1.05186,-1.72136,-2.90992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.459,NA
79650,1.02039,-0.508976,-3.65823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.791,NA
79854,-0.384292,-0.736163,-3.28794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.985,NA
80082,-0.937493,-2.63009,-4.81071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.682,NA,NA
80367,-2.76219,-3.05268,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.347,NA
80412,-2.99361,-4.00688,-4.79322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.223,NA
80782,-4.87949,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.893,NA
80955,-5,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221.951,NA
81141,-5,-5,-4.90464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.851
81209,-3.19009,-4.90881,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.502,NA
81513,-3.17205,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.958,NA,NA
81722,-4.529,-5,-2.72025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.693,NA
81869,-3.43869,-4.10234,-2.56036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.454,NA
82033,-2.81698,-3.62075,0.432244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.113,NA,NA
82237,0.903005,-3.60836,0.715113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.948
82476,2.63304,-2.74821,-1.40764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167
82639,4.29849,-2.27751,-2.48194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.885,NA,NA
82920,2.70676,-4.58276,-3.78592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.817,NA
83014,4.85771,-4.34543,-3.30483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.849
83219,4.79233,-3.80382,-3.0369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.678,NA,NA,NA,NA,NA,NA,NA
83455,3.65589,-3.08148,-4.07244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.433
83777,5,-3.08317,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.797,NA,NA
83826,5,-2.92954,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.256,NA,NA
84133,3.74218,-3.71047,-4.90621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.766,NA,NA
84322,5,-4.08391,-4.72388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.506,NA,NA
84463,4.52998,-4.49157,-4.68127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.104,NA
84650,5,-4.4737,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723.062,NA
84825,4.85877,-3.48024,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926.564,NA
85037,4.83489,-5,-4.69984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.905,NA
85356,4.56824,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.469,NA,NA
85409,3.92676,-4.40737,-4.79484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.354,NA,NA,NA,NA,NA,NA,NA
85772,4.08064,-5,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.429
85842,5,-2.86501,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86115,4.84398,-3.49083,-4.31525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.491,NA,NA,NA,NA,NA,NA
86367,5,-1.48,-4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.868,NA,NA,NA,NA,NA
86501,4.77096,-1.08211,-3.40481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.534,NA,NA,NA,NA,NA
86640,5,-1.25375,-3.8221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.535,NA,NA,NA,NA
86953,3.75338,-0.387869,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87022,4.19421,0.727372,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.951,NA,NA,NA,NA,NA
87306,5,-1.21241,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87569,4.79274,-1.37539,-5,NA,NA,NA,NA,NA,NA,NA,NA,3404.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87610,4.84461,-0.848772,-4.62921,NA,NA,2758.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87996,4.44865,-1.43693,-3.55583,NA,NA,456.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88132,4.52172,-1.5553,-3.15407,NA,NA,125.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88259,5,0.0692981,-3.159,NA,144.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88430,5,-0.17862,-2.8031,NA,307.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88624,5,-0.571969,-3.0824,604.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88865,3.78909,-0.976907,-2.87064,NA,NA,NA,NA,225.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89176,4.69966,-0.754972,-2.6786,NA,738.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89225,4.80739,-1.42602,-3.29336,NA,NA,NA,317.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89544,5,-2.11627,-3.10455,66.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89689,5,-0.932488,-3.62015,NA,427.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89927,4.39922,-0.70227,-3.51552,NA,26.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90003,3.13496,-1.59621,-2.74452,NA,NA,NA,-8.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90313,3.09742,-2.37219,-3.46805,NA,31.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90572,5,-4.25277,-3.87224,NA,19.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90757,5,-3.49246,-3.32284,NA,NA,NA,NA,49.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90806,5,-3.00003,-2.42628,NA,139.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91151,4.06847,-0.973134,-1.58424,NA,NA,NA,NA,NA,NA,33.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91363,3.36488,-1.71119,-0.254215,NA,134.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91457,3.18583,-0.886459,0.340813,NA,NA,NA,NA,NA,NA,85.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91744,2.0871,-0.564451,0.234371,NA,NA,NA,NA,-27.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91856,3.94301,-0.130752,0.033127,NA,NA,NA,NA,43.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92070,5,1.05569,-0.92021,NA,NA,NA,NA,NA,NA,189.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92213,5,-0.501298,-2.49493,NA,326.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92420,5,-0.484219,-2.28047,NA,NA,NA,NA,NA,NA,-1.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92682,4.75944,0.480236,-0.665025,NA,NA,NA,NA,NA,NA,-560.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92996,4.51207,0.516059,-0.293481,NA,NA,NA,NA,NA,-0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93082,4.61375,0.00243247,-1.70311,81.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93369,4.34957,2.98681,-2.17804,NA,-22.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93475,5,3.5923,-2.12699,NA,152.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93736,4.53988,4.03638,-0.18745,NA,58.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93877,4.5422,3.38145,-0.0819372,NA,NA,NA,NA,NA,NA,56.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94193,4.49919,2.5615,-0.928642,NA,NA,NA,NA,NA,3.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94202,2.57599,1.83777,-1.7862,-1.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94485,1.81553,0.6552,-3.97325,-21.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94795,2.22856,0.187004,-3.73892,NA,NA,NA,NA,NA,-1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94970,1.38715,-1.05884,-4.08656,NA,NA,NA,NA,NA,NA,NA,8.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95076,2.03466,-0.356837,-5,NA,NA,NA,NA,NA,NA,8.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95333,1.97,0.509162,-4.36677,NA,NA,NA,NA,NA,NA,10.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95540,0.437735,0.780938,-5,NA,NA,NA,NA,60.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95670,0.973665,1.56938,-5,NA,NA,NA,-2.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95904,1.08461,0.194211,-5,NA,NA,NA,1.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96014,2.56658,-1.26667,-2.76031,NA,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96210,3.73188,0.352152,-3.63398,NA,NA,NA,NA,NA,NA,53.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96570,4.75657,1.30724,-2.77279,14.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96794,5,1.59834,-1.59168,NA,NA,NA,NA,NA,NA,-127.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96854,5,4.2013,-2.24141,NA,NA,NA,NA,131.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97137,5,2.85868,-1.38626,NA,NA,NA,1682.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97215,5,4.67038,-1.25772,NA,NA,NA,2399.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97580,5,5,-2.36894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.221,NA,NA,NA
97605,3.46933,4.83182,-0.807748,NA,NA,NA,NA,NA,NA,NA,NA,1641.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97900,1.21706,5,-1.45551,NA,352.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98138,1.12102,4.6405,-1.87098,NA,NA,NA,105.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98249,0.87222,5,-0.899726,NA,-81.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98562,-0.593571,3.76229,0.519295,NA,NA,NA,NA,NA,NA,NA,NA,472.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98609,-0.869228,3.88672,1.97856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.938,NA,NA,NA,NA,NA
98871,-1.60752,1.68571,2.71136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.775,NA,NA,NA,NA,NA,NA,NA,NA
99049,-0.79105,2.37631,2.93087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-137.041,NA,NA,NA,NA,NA,NA,NA
99204,-2.13461,1.34655,3.0098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301
99554,-3.25129,1.47109,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.615,NA
99659,-1.39175,0.642342,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696.905,NA,NA,NA,NA,NA,NA,NA,NA,NA
