id,x0,x1,x2,fitness-4,fitness-5,fitness-3,fitness-2,fitness-1,fitness0,fitness-1.5,fitness-2.5,fitness-3.5,fitness-0.5,fitness1.5,fitness1,fitness2.5,fitness4.5,fitness3,fitness5,fitness2,fitness3.5,fitness4,fitness0.5,fitness-4.5
65469,1.7075,1.18386,3.28206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.614,NA,NA,NA,NA,NA,NA,NA,NA,NA
65652,2.04797,0.723362,4.73306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168,NA,NA,NA,NA,NA,NA,NA,NA
65919,3.81267,-1.0427,4.89282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.913,NA,NA
66140,3.49924,-2.79112,4.61273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.443,NA,NA
66274,4.57907,-2.90649,4.77631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.64,NA,NA,NA
66494,3.44718,-1.48982,4.96326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.221,NA,NA
66744,2.45583,-0.44469,4.44838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.176,NA,NA,NA,NA,NA,NA,NA
66906,1.99584,0.383698,3.81652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.034,NA,NA
67012,0.881524,-0.0345355,4.70527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.223,NA,NA
67386,2.4322,-1.8997,4.26606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.24,NA,NA,NA,NA,NA,NA,NA
67526,3.04373,-1.40887,3.81483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.868,NA,NA,NA,NA,NA,NA,NA
67634,3.521,-0.141145,4.67325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.043,NA,NA
67937,3.32625,0.572511,3.47326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.187,NA,NA,NA,NA,NA
68077,1.40268,1.7103,4.31643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.302,NA,NA
68286,0.114885,2.16571,3.39709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.494,NA,NA,NA,NA,NA,NA
68489,-0.850705,3.13562,4.28177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.427,NA,NA,NA,NA,NA,NA,NA,NA
68768,-1.23329,3.74372,4.73111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.193,NA,NA,NA,NA
68904,-1.7438,3.57721,2.3539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.351,NA,NA,NA,NA,NA,NA,NA,NA,NA
69200,-1.21826,4.10763,2.59016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.124,NA,NA,NA,NA,NA,NA,NA,NA,NA
69298,-0.220174,4.40016,2.5561,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69586,-1.16877,4.4241,3.31073,NA,NA,NA,NA,444.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69643,0.492987,4.16234,2.63687,NA,NA,NA,NA,NA,NA,NA,-10.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69993,0.523736,2.61762,0.57364,NA,NA,NA,-0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70072,0.611258,2.64918,-0.169681,NA,NA,NA,NA,128.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70277,1.07387,1.3782,-0.378363,NA,NA,NA,NA,NA,24.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70564,1.2153,2.15886,-0.500311,NA,NA,NA,NA,43.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70759,2.31881,3.52102,-2.36012,NA,NA,NA,NA,NA,-7.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70908,3.07296,4.86875,-3.91703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.445,NA,NA,NA,NA
71117,2.36516,4.59202,-4.72805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71298,2.92723,3.34992,-3.46801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71596,1.87283,2.60383,-4.10258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.045,NA,NA,NA,NA,NA,NA,NA,NA
71619,3.54233,2.81019,-3.37036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71812,4.97302,3.90093,-3.07503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.791,NA,NA,NA,NA,NA,NA,NA,NA,NA
72151,4.34488,4.67664,-2.79143,NA,NA,NA,NA,NA,105.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72300,4.73583,4.93362,-4.66253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72470,3.78409,2.33589,-4.56206,NA,NA,NA,NA,NA,200.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72624,3.58145,2.53129,-4.65564,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72846,4.88367,1.93453,-4.40775,NA,NA,NA,NA,-117.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73174,3.06236,1.86625,-4.54987,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73289,2.69481,2.4537,-3.71393,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73536,3.73123,0.968629,-1.73957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73699,2.00306,-0.825877,-1.54552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.141,NA,NA,NA,NA,NA,NA,NA,NA,NA
73963,2.29994,-1.59182,-2.96802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74128,2.93721,-1.64097,-1.94634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74311,3.48665,0.171889,-1.77931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.585,NA,NA,NA,NA,NA,NA,NA,NA
74425,3.98382,-0.865127,-1.03563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.948,NA,NA,NA,NA,NA,NA,NA,NA,NA
74657,2.54836,-1.16807,-0.329188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.154,NA,NA,NA,NA,NA,NA
74928,2.22331,-0.729708,-1.22449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.291,NA,NA,NA,NA
75055,2.23249,-0.139936,-0.84681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888.037,NA,NA
75363,1.42872,-0.048534,-1.10017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.616,NA,NA
75434,1.5332,1.45327,-1.44349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.054,NA,NA,NA
75654,0.961563,3.99914,-1.79118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.838,NA,NA
75898,0.610605,3.43696,-1.62978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.415,NA,NA,NA
76175,0.956304,2.53244,0.638194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.114,NA,NA,NA
76280,0.994045,2.77173,1.49632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.193,NA,NA,NA
76471,2.25868,2.42387,3.08216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.303,NA,NA
76769,1.84144,3.14532,2.93606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.625,NA,NA,NA,NA,NA
76879,0.94931,4.18278,3.50261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.357,NA,NA
77103,-0.0365648,3.48375,2.76318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.085,NA,NA,NA,NA,NA,NA,NA
77249,0.213953,3.15683,2.49238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.207,NA,NA,NA,NA,NA,NA,NA
77441,-0.773709,1.7842,2.55121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971,NA,NA,NA,NA,NA,NA,NA
77778,-1.32641,1.84532,1.90399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385.283,NA,NA,NA,NA,NA,NA,NA
77804,-1.42187,2.53983,3.24821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.536,NA,NA,NA,NA,NA,NA,NA
78159,-0.121819,2.44205,3.54495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.527,NA,NA,NA,NA,NA
78297,-0.40127,3.36143,3.35621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.949,NA,NA,NA,NA,NA,NA,NA
78460,1.06972,4.71646,1.8678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.224,NA,NA,NA
78629,1.45973,4.69697,4.40152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.196,NA,NA,NA,NA,NA,NA,NA
78890,1.68221,1.40438,3.70247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.133,NA,NA,NA,NA,NA,NA
79020,2.46329,3.62449,4.87832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.868,NA,NA,NA
79251,4.21018,3.5935,3.88712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.796,NA,NA,NA
79447,3.75764,4.02404,3.38588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.922,NA,NA,NA
79698,2.25494,4.69587,4.25183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.228,NA,NA,NA,NA,NA,NA,NA,NA
79842,1.95877,3.30393,3.90519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.017,NA,NA,NA,NA,NA,NA,NA,NA
80003,2.81071,4.49915,4.76445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80249,0.920722,3.27763,4.76983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.437,NA,NA,NA,NA
80588,0.701354,3.52989,4.79459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.392,NA,NA,NA,NA,NA,NA,NA,NA
80626,0.866173,2.30304,3.59738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.631,NA,NA,NA,NA,NA,NA,NA,NA
80936,2.4644,3.45852,4.17781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.332,NA,NA,NA,NA,NA
81164,2.6365,3.83145,3.30592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.209,NA,NA,NA,NA,NA,NA,NA,NA
81226,1.85928,2.99172,3.38027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.977,NA
81425,0.637015,3.9615,2.58828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.574,NA
81655,-0.387742,3.65466,2.70425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.759,NA,NA,NA,NA
81871,-1.16098,3.85718,2.71802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.816,NA,NA,NA,NA,NA,NA,NA,NA
82027,-1.82407,3.22446,0.959266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.165,NA,NA,NA,NA,NA,NA,NA,NA
82343,-0.53551,2.00921,1.55945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.732,NA,NA,NA,NA,NA,NA
82566,0.0777114,2.30458,2.78419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.944,NA,NA,NA,NA,NA,NA
82633,1.35717,1.19307,3.86168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.158,NA,NA
82894,1.45554,-0.27282,4.46843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.07,NA,NA,NA,NA,NA,NA,NA,NA
83162,-0.14263,0.127763,3.40803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.202,NA,NA,NA,NA,NA,NA,NA,NA,NA
83349,1.1593,-1.12477,4.58559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.973,NA,NA,NA,NA
83549,1.47738,-0.482824,3.99478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263,NA,NA,NA
83752,0.908329,-1.52203,4.84404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142.42,NA,NA,NA
83939,2.06274,-0.945274,3.90437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.007,NA,NA,NA,NA,NA,NA
84086,2.33896,-1.35783,3.8272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295.713,NA,NA,NA,NA,NA,NA
84236,0.957013,-1.2777,3.66318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.244,NA,NA,NA,NA,NA,NA
84457,0.0559139,-2.277,2.71587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578,NA,NA,NA,NA,NA,NA,NA
84756,0.0601652,-2.51649,3.99714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.058,NA,NA,NA,NA,NA
84970,1.72544,-0.211618,2.13248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.757,NA,NA,NA,NA,NA
85173,0.262242,-1.6624,1.66771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.968,NA,NA,NA,NA,NA
85204,0.379568,-1.73443,1.27202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.744,NA,NA
85414,-0.717318,-0.698679,1.68115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915.034,NA,NA,NA,NA,NA,NA,NA,NA
85675,0.0386157,-0.305758,0.317721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.809,NA,NA,NA
85959,-0.449161,-1.84257,0.658348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48,NA,NA,NA
86062,0.211783,-1.77573,0.636927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.689,NA,NA,NA,NA,NA
86311,-0.0263584,-2.47468,1.44624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.153,NA,NA,NA,NA,NA,NA,NA,NA
86515,0.615243,-1.12883,0.280351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86723,0.621314,-2.13981,1.17757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86983,0.373826,-2.06064,2.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.51,NA,NA,NA,NA,NA,NA,NA,NA
87134,-0.459125,-1.43332,2.07201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.535,NA,NA,NA,NA,NA,NA,NA,NA
87319,0.259597,-2.56674,4.44127,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87462,1.72057,-0.958944,4.495,NA,NA,NA,NA,247.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87699,2.43429,-0.518902,4.5866,NA,NA,NA,NA,NA,NA,-347.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87918,2.55839,-1.94038,3.39009,NA,NA,NA,NA,NA,NA,NA,NA,-4.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88142,3.41524,-1.96889,2.83492,50.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88323,3.19749,-1.43,2.79381,NA,NA,NA,-649.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88468,3.98863,0.116768,4.35731,NA,NA,NA,NA,-0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88715,4.37849,-0.14688,3.92585,NA,NA,NA,NA,NA,NA,763.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88830,4.44811,0.0166409,4.3355,NA,NA,102.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89151,4.46244,-0.955346,3.49701,NA,NA,NA,NA,NA,NA,NA,NA,29.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89297,3.58073,0.594938,2.32532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382
89477,3.01352,0.272733,2.43652,-0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89698,2.95323,-0.298604,2.80386,43.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89979,4.38038,0.000170229,2.50966,NA,NA,NA,95.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90070,4.02654,1.06781,3.40754,NA,NA,3.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90231,3.94379,-0.72685,3.25546,NA,NA,NA,377.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90583,4.33611,-2.32742,2.41669,NA,NA,NA,NA,NA,NA,-50.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90655,4.32561,-2.65648,3.91396,NA,NA,NA,NA,-281.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90826,3.86921,-1.09242,4.81091,NA,NA,NA,NA,NA,NA,NA,261.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91011,4.45685,-0.481968,4.47777,NA,NA,NA,-33.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91216,4.5726,-1.12612,2.62178,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91520,4.65639,-2.73916,1.76261,NA,NA,NA,27.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91791,4.56537,-3.20875,1.69428,NA,NA,NA,NA,NA,NA,86.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91995,3.90662,-2.51979,1.42755,NA,NA,NA,NA,NA,22.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92137,4.86909,-4.05828,1.12376,NA,NA,NA,NA,61.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92219,3.24757,-4.54306,1.32169,NA,NA,NA,NA,84.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92600,2.76775,-4.57546,0.473987,NA,NA,NA,NA,80.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92747,2.92174,-4.28677,-0.120945,NA,NA,NA,67.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92967,2.77305,-4.27037,-1.34297,NA,NA,NA,NA,199.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93049,2.48743,-3.10406,-1.34039,NA,NA,NA,189.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93350,1.62943,-3.50451,-3.0274,NA,NA,NA,NA,NA,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93548,-0.27747,-3.41399,-4.03718,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93726,-1.07825,-0.979561,-3.19164,NA,NA,NA,NA,NA,NA,468.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93817,-1.82983,-3.32243,-2.54072,NA,NA,NA,NA,NA,44.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94086,-3.71478,-2.82977,-3.06202,NA,NA,NA,NA,19.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94270,-3.25228,-2.44453,-2.04104,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94455,-3.97085,-2.53985,-2.18978,NA,NA,NA,NA,369.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94720,-3.70723,-3.86731,-3.31456,NA,NA,NA,NA,NA,2.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94811,-4.13506,-3.25143,-4.36237,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95101,-4.71256,-3.90785,-3.09797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95228,-4.78315,-4.75752,-0.154146,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95423,-3.77551,-4.92446,-0.723643,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95660,-3.51809,-4.96793,-0.586575,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95880,-2.45671,-4.15497,1.40021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96192,-3.06353,-4.98548,3.31875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.109,NA,NA,NA,NA,NA,NA,NA,NA,NA
96268,-4.47351,-4.90056,4.53295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.775,NA,NA,NA,NA
96527,-2.46072,-4.43604,3.92324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.568,NA,NA,NA,NA,NA,NA,NA,NA,NA
96648,-3.58269,-4.23751,3.01879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96814,-4.63486,-2.61516,1.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.271,NA,NA,NA,NA,NA,NA,NA,NA,NA
97048,-4.75737,-2.88717,1.9097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.148,NA,NA,NA,NA,NA,NA
97281,-3.90867,-2.49486,1.78684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38.214,NA,NA,NA,NA
97543,-3.26717,-2.65355,0.416365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97608,-3.69436,-2.16859,0.398266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.807,NA,NA,NA,NA,NA,NA,NA,NA
97899,-3.66176,-1.51309,-1.0022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.598,NA,NA,NA,NA,NA,NA,NA,NA
98041,-3.96495,-1.53721,-1.09892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.168,NA,NA,NA,NA,NA,NA,NA,NA
98293,-2.15829,-1.20106,-2.46314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.113,NA,NA,NA,NA,NA,NA,NA,NA
98453,-3.01985,-0.44612,-4.10689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.897,NA,NA,NA,NA,NA,NA
